Options:
Model:                           Discrete: Dependent
Tree File Name:                  Bayestraits/aut_sl.bttrees
Data File Name:                  Bayestraits/aut_sl.btdata
Log File Name:                   Bayestraits/aut_sl.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            56923609
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/aut_sl.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - exp 10.00 
        q13 - exp 10.00 
        q21 - exp 10.00 
        q24 - exp 10.00 
        q31 - exp 10.00 
        q34 - exp 10.00 
        q42 - exp 10.00 
        q43 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       87
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-106.586294	1	14.140663	9.426945	1.910999	14.717990	6.644000	3.122059	1.867414	2.810255	0.250000	0.249942	0.250084	0.249974	
12000	-106.596510	1	8.213080	18.882748	4.099349	16.043423	13.980390	1.523298	5.680220	3.137362	0.250258	0.249672	0.250404	0.249666	
13000	-106.600102	1	2.967762	8.660820	3.274144	18.945186	3.281273	4.795319	3.200972	2.493882	0.251266	0.249057	0.250783	0.248894	
14000	-107.522050	1	14.571165	21.786919	21.206029	18.588232	13.927072	15.862770	2.107641	11.560057	0.250000	0.250000	0.250000	0.250000	
15000	-105.092647	1	9.624385	37.707726	18.427078	6.260568	12.192504	8.634568	6.445401	0.610801	0.250000	0.250000	0.250000	0.249999	
16000	-104.737389	1	11.009821	17.925762	13.739097	2.830054	5.106219	4.389082	1.685108	1.711383	0.250525	0.250680	0.250061	0.248734	
17000	-105.095579	1	3.273514	2.182122	2.677006	5.064133	1.330878	15.921722	1.805909	10.139696	0.254869	0.251099	0.247087	0.246945	
18000	-106.256436	1	38.453041	12.599573	18.294724	3.796515	0.456675	13.352028	1.951126	8.388957	0.250199	0.250281	0.249733	0.249787	
19000	-105.930022	1	4.406100	17.968521	4.349469	1.983272	6.266166	10.306235	2.022725	8.438595	0.250013	0.249934	0.250030	0.250023	
20000	-104.509890	1	10.552070	0.256408	5.476018	27.904095	0.967416	7.726669	9.085048	7.168073	0.250040	0.249996	0.249979	0.249985	
21000	-106.763508	1	0.093606	7.381704	0.267472	11.834393	2.459539	4.214513	8.477648	3.251853	0.269358	0.235683	0.256309	0.238650	
22000	-104.947352	1	7.192817	8.851852	2.184892	4.811208	4.195467	21.439512	1.739595	15.120539	0.249958	0.249888	0.250074	0.250080	
23000	-106.482548	1	14.444688	19.157687	7.032157	8.538951	5.097376	11.879514	3.653112	14.563501	0.250000	0.250000	0.250000	0.250000	
24000	-107.101805	1	19.847856	35.249457	0.498288	14.382832	7.843149	0.442913	3.909160	1.703928	0.255027	0.240199	0.262614	0.242160	
25000	-105.181169	1	22.077298	6.558116	4.772824	8.157164	2.995913	13.606868	2.476201	10.175540	0.249999	0.249999	0.250001	0.250001	
26000	-104.534157	1	1.381698	26.360101	3.771090	10.279563	9.048807	2.671140	5.572477	0.636857	0.262006	0.241210	0.260787	0.235997	
27000	-104.611113	1	3.456969	25.846152	6.621583	10.026035	9.363681	30.589960	5.164914	17.050414	0.250000	0.250000	0.250000	0.250000	
