Options:
Model:                           Discrete: Dependent
Tree File Name:                  Bayestraits/atl_dom.bttrees
Data File Name:                  Bayestraits/atl_dom.btdata
Log File Name:                   Bayestraits/atl_dom.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1600427807
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/atl_dom.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          None
    q13                          None
    q21                          None
    q24                          None
    q31                          None
    q34                          None
    q42                          None
    q43                          None
Prior Information:
    Prior Categories:            100
    Priors
        q12 - exp 10.00 
        q13 - exp 10.00 
        q21 - exp 10.00 
        q24 - exp 10.00 
        q31 - exp 10.00 
        q34 - exp 10.00 
        q42 - exp 10.00 
        q43 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       111
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
11000	-96.503924	1	10.092492	0.081660	6.392824	0.856449	9.437004	3.488191	4.464441	7.306191	0.250000	0.250000	0.250000	0.250000	
12000	-96.390854	1	14.641175	1.633530	12.130520	0.033971	16.092465	17.734763	10.502295	1.481856	0.250000	0.250000	0.250000	0.250000	
13000	-99.411384	1	7.402203	0.255220	3.777114	2.186090	10.240759	6.246176	10.454873	1.391005	0.250000	0.250000	0.250000	0.250000	
14000	-96.587671	1	6.639619	0.065046	5.645150	1.739169	9.869562	8.696494	28.470763	2.181180	0.250000	0.250000	0.250000	0.250000	
15000	-96.471223	1	6.679168	0.254682	5.229126	3.127943	5.187679	48.963317	22.100381	3.909936	0.250000	0.250000	0.250000	0.250000	
16000	-99.757736	1	5.552950	1.724043	3.185466	7.506930	0.802129	39.908757	56.435872	5.390804	0.250000	0.250000	0.250000	0.250000	
17000	-97.757212	1	11.463357	0.834914	10.797402	0.222140	20.584646	1.892758	0.853088	3.550452	0.250001	0.250001	0.250000	0.249998	
18000	-95.849926	1	9.396517	0.195614	6.247741	2.498622	17.927383	11.651971	18.779172	3.005508	0.250000	0.250000	0.250000	0.250000	
19000	-97.088213	1	10.338314	0.552843	8.961665	2.859485	13.070905	2.009866	27.538896	2.695100	0.250000	0.250000	0.250000	0.250000	
20000	-95.251611	1	0.763362	1.176377	0.515479	0.323461	33.146808	2.854749	2.901145	0.474515	0.238487	0.260535	0.239787	0.261191	
21000	-96.069677	1	6.426619	1.158554	6.092198	2.297001	9.224252	40.261536	35.576107	3.915929	0.250000	0.250000	0.250000	0.250000	
22000	-93.625038	1	0.367168	0.072259	0.027570	0.307426	22.987587	1.932751	2.578598	4.252372	0.181157	0.389878	0.183374	0.245591	
23000	-93.251306	1	0.344109	0.144013	0.020459	0.771994	16.263724	0.370642	13.958082	4.778086	0.152839	0.382731	0.152148	0.312282	
24000	-99.095887	1	5.152257	0.371149	5.449816	0.069365	4.046840	11.679200	1.506514	5.025670	0.250241	0.250257	0.249786	0.249715	
25000	-95.571741	1	18.665871	0.573589	11.952461	1.333256	5.261828	41.250775	27.537005	3.023296	0.250000	0.250000	0.250000	0.250000	
26000	-97.641887	1	13.003642	2.675342	6.717609	0.275258	21.800453	42.453918	8.048140	7.246127	0.250000	0.250000	0.250000	0.250000	
27000	-95.633005	1	0.071203	0.707398	0.311328	0.074540	3.500316	12.605989	7.958369	6.849439	0.182714	0.290507	0.252588	0.274190	
28000	-95.576977	1	6.092469	0.434841	3.344390	1.644947	27.724760	3.241754	16.009209	3.560021	0.250000	0.250000	0.250000	0.250000	
29000	-94.899428	1	0.297966	0.870062	0.019396	0.244449	14.480487	4.417397	3.033382	9.446612	0.171862	0.423686	0.180181	0.224271	
30000	-95.396127	1	14.336812	1.911701	9.267777	1.502073	59.989795	18.572329	18.530060	2.435842	0.250000	0.250000	0.250000	0.250000	
31000	-96.950975	1	8.792581	1.723497	5.617432	0.474667	11.661245	14.787893	8.242064	3.170539	0.250000	0.250000	0.250000	0.250000	
32000	-96.578640	1	14.219036	0.592802	12.407253	1.824279	59.511011	1.447650	12.990567	4.524153	0.250000	0.250000	0.250000	0.250000	
33000	-96.066283	1	7.438651	1.135094	4.509328	0.299563	31.094475	8.709577	8.081664	2.305861	0.250000	0.250000	0.250000	0.250000	
34000	-96.522723	1	36.706134	3.056648	18.836982	1.330398	54.330511	1.079230	15.810397	2.084767	0.250000	0.250000	0.250000	0.250000	
35000	-95.366671	1	30.559150	0.283932	21.270052	1.193181	0.273913	33.727184	17.003539	2.869458	0.250000	0.250000	0.250000	0.250000	
36000	-97.454208	1	21.977483	0.511907	17.874433	1.913855	12.428846	4.692058	19.598893	9.343596	0.250000	0.250000	0.250000	0.250000	
37000	-96.449686	1	5.015142	0.347577	2.870937	1.211064	9.703841	12.265766	9.753241	8.285982	0.250000	0.250000	0.250000	0.250000	
38000	-96.197659	1	14.227135	0.773290	10.810043	1.085441	7.018519	27.445169	16.331625	12.198360	0.250000	0.250000	0.250000	0.250000	
39000	-96.033467	1	17.360824	0.258456	10.059799	1.196982	0.725258	24.577077	15.310069	7.696993	0.250000	0.250000	0.250000	0.250000	
40000	-95.748788	1	11.383541	1.645261	7.466456	4.635911	10.203158	34.480567	66.674061	4.039266	0.250000	0.250000	0.250000	0.250000	
41000	-96.832259	1	11.362812	0.658506	6.554564	0.445684	1.737435	12.356323	16.266085	3.292615	0.250000	0.250000	0.250000	0.250000	
42000	-99.492081	1	1.923535	1.651868	0.581813	1.024409	25.446062	3.984620	6.613138	3.053284	0.249935	0.250086	0.249939	0.250040	
43000	-96.303190	1	11.657382	0.563923	9.761242	0.567743	19.189834	4.011938	5.322020	3.224478	0.250000	0.250000	0.250000	0.250000	
44000	-95.414538	1	3.075022	1.179493	2.478729	1.394076	28.086407	40.671858	27.050480	0.434959	0.250000	0.250000	0.250000	0.250000	
45000	-92.076095	1	0.244373	0.829739	0.074061	0.577981	23.998041	0.375932	10.154975	3.605564	0.084759	0.485053	0.085080	0.345107	
46000	-96.448714	1	16.558484	0.454860	13.952879	2.303946	8.583225	1.428039	30.002126	0.073444	0.250000	0.250000	0.250000	0.250000	
47000	-95.684340	1	26.567788	0.816496	16.339473	1.353736	23.613106	15.402027	14.217584	8.749035	0.250000	0.250000	0.250000	0.250000	
48000	-96.651820	1	27.637098	0.252712	13.713801	0.334917	21.095915	57.359332	1.435305	27.918546	0.250000	0.250000	0.250000	0.250000	
49000	-101.429406	1	10.339956	11.672836	10.800771	3.041464	70.407983	20.509481	26.832315	7.649223	0.250000	0.250000	0.250000	0.250000	
50000	-99.538862	1	8.625799	5.235627	5.143826	0.048354	21.609719	25.005986	8.564211	12.767388	0.250000	0.250000	0.250000	0.250000	
51000	-96.337871	1	17.802206	1.868247	10.263592	1.834210	29.691177	4.396801	28.032395	4.673719	0.250000	0.250000	0.250000	0.250000	
52000	-97.007965	1	2.579164	0.042746	1.369289	0.965382	3.508126	13.487002	6.862092	1.522930	0.249993	0.250001	0.250002	0.250004	
53000	-95.423738	1	7.365832	0.536265	4.606298	0.499140	23.575699	6.229112	4.127453	4.565154	0.250000	0.250000	0.250000	0.250000	
54000	-95.796522	1	11.957047	0.894338	8.731070	0.314458	23.847831	2.148777	2.193900	2.696526	0.250000	0.250000	0.250000	0.250000	
55000	-101.102052	1	12.298070	0.106695	12.768545	1.798309	31.035559	9.340546	7.512619	0.292268	0.250000	0.250000	0.250000	0.250000	
56000	-95.780200	1	0.687085	2.463239	1.854163	2.029457	11.609532	54.277158	37.136426	5.734359	0.249999	0.250000	0.250000	0.250000	
57000	-95.109627	1	0.361954	0.028178	0.145646	3.380396	16.712591	11.569688	16.832194	1.476747	0.139620	0.333023	0.203093	0.324264	
58000	-100.863239	1	6.600649	1.552932	7.391125	1.006535	19.184023	3.081899	16.974102	2.776202	0.250000	0.250000	0.250000	0.250000	
59000	-95.511849	1	24.070202	0.035607	17.293758	1.600589	2.717930	23.102430	23.754530	4.576546	0.250000	0.250000	0.250000	0.250000	
60000	-99.561150	1	1.883565	4.131575	0.771738	1.173565	32.993169	1.584316	7.444129	12.749306	0.249984	0.250035	0.249982	0.250000	
61000	-98.468885	1	2.062480	0.017362	0.745649	1.517244	21.323057	8.292143	4.013764	4.593956	0.249994	0.250010	0.249995	0.250001	
62000	-97.251163	1	13.892951	1.647853	10.348056	3.850514	31.379071	1.368384	26.706252	5.813898	0.250000	0.250000	0.250000	0.250000	
63000	-97.755004	1	1.113069	6.116371	0.134961	1.911540	64.572729	4.871930	19.035298	8.512499	0.248935	0.251390	0.249012	0.250663	
64000	-95.857288	1	11.782878	0.460273	9.312423	0.154841	2.424538	32.848868	7.757569	6.263520	0.250000	0.250000	0.250000	0.250000	
65000	-95.729314	1	7.772442	0.115979	5.266541	0.262869	5.216103	4.424795	2.691117	3.446158	0.250003	0.250003	0.249998	0.249996	
66000	-96.196796	1	14.691550	1.077088	10.060943	1.522075	34.567269	14.664733	8.065293	10.988721	0.250000	0.250000	0.250000	0.250000	
67000	-95.390357	1	18.812590	0.034879	13.114279	1.501956	6.479726	3.898466	15.686359	1.514964	0.250000	0.250000	0.250000	0.250000	
68000	-95.569654	1	12.522665	0.805100	7.506988	0.364266	22.785854	17.542622	6.789563	0.409933	0.250000	0.250000	0.250000	0.250000	
69000	-96.430507	1	4.687978	2.307586	2.728249	1.080871	30.111207	24.475152	20.186114	9.525170	0.250000	0.250000	0.250000	0.250000	
