Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/run1/Independent/aut_sl.bttrees
Data File Name:                  Bayestraits/run1/Independent/aut_sl.btdata
Log File Name:                   Bayestraits/run1/Independent/aut_sl.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2015151985
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/run1/Independent/aut_sl.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       67
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
228000	-72.498777	1	25.116617	7.262906	0.162034	0.293633	0.120901	0.379099	0.120901	0.379099	
229000	-72.007525	1	2.675145	0.702044	0.207285	0.098123	0.494501	0.005494	0.494511	0.005494	
230000	-80.722438	1	3.282510	1.402042	3.178489	3.783900	0.250000	0.250000	0.250000	0.250000	
231000	-79.714759	1	8.980073	3.063379	13.073302	7.125968	0.250000	0.250000	0.250000	0.250000	
232000	-80.040281	1	14.079995	2.583186	1.415926	0.998358	0.249933	0.250067	0.249933	0.250067	
233000	-70.295550	1	0.925751	0.379329	0.160999	0.167152	0.406338	0.087489	0.416497	0.089676	
234000	-71.987579	1	20.285620	7.924713	0.193744	0.240408	0.269730	0.230270	0.269730	0.230270	
235000	-72.262565	1	29.963086	9.283384	0.055482	0.232766	0.008122	0.491878	0.008122	0.491878	
236000	-69.121989	1	0.224929	0.101765	0.266824	0.292579	0.370562	0.322217	0.164330	0.142891	
237000	-74.171324	1	26.709986	6.756840	0.270444	0.079254	0.497499	0.002501	0.497499	0.002501	
238000	-72.420748	1	17.180522	7.903714	0.144176	0.216395	0.217181	0.282819	0.217181	0.282819	
239000	-68.555237	1	0.193345	0.168371	0.242106	0.236788	0.130889	0.063381	0.542857	0.262873	
240000	-79.836958	1	7.014235	2.784264	21.410696	11.591905	0.250000	0.250000	0.250000	0.250000	
241000	-69.579165	1	0.416614	0.272582	0.225150	0.200121	0.307467	0.080458	0.485127	0.126948	
242000	-71.440369	1	2.373216	0.807876	0.139181	0.105653	0.488664	0.011322	0.488691	0.011323	
243000	-72.478488	1	7.500989	2.368410	0.010266	0.194895	0.000290	0.499710	0.000290	0.499710	
244000	-75.905946	1	0.284795	0.098136	38.409271	23.779931	0.419143	0.419143	0.080857	0.080857	
245000	-72.166780	1	5.719931	2.247393	0.114316	0.256406	0.064817	0.435183	0.064817	0.435183	
246000	-73.062320	1	3.059573	1.033936	0.046628	0.319613	0.003803	0.496196	0.003803	0.496198	
247000	-72.150011	1	18.708741	5.087890	0.194921	0.111977	0.490226	0.009774	0.490226	0.009774	
248000	-71.156240	1	1.126919	0.332579	0.039763	0.193484	0.004837	0.497772	0.004787	0.492603	
249000	-72.351811	1	11.376208	4.099723	0.104787	0.181452	0.183547	0.316453	0.183547	0.316453	
250000	-71.102429	1	0.692089	0.240985	0.312104	0.132453	0.507618	0.017138	0.459722	0.015521	
251000	-80.107810	1	31.737543	8.739796	17.042532	9.149462	0.250000	0.250000	0.250000	0.250000	
252000	-71.875949	1	6.060148	2.439666	0.171961	0.102083	0.492674	0.007326	0.492674	0.007326	
253000	-69.025109	1	0.165980	0.128267	0.270989	0.143232	0.227244	0.010697	0.727801	0.034259	
254000	-73.179272	1	1.781747	0.837578	0.371753	0.302784	0.307679	0.192186	0.307845	0.192290	
255000	-73.142865	1	29.006377	9.839506	0.024725	0.299272	0.001135	0.498865	0.001135	0.498865	
256000	-73.788715	1	8.550255	2.686513	0.422994	0.318836	0.303691	0.196309	0.303691	0.196309	
257000	-77.358909	1	0.934030	0.331736	8.811410	6.567973	0.249907	0.249907	0.250093	0.250093	
258000	-72.840959	1	11.899504	3.583030	0.318294	0.224897	0.391702	0.108298	0.391702	0.108298	
259000	-71.942988	1	12.615340	3.752331	0.155865	0.102203	0.491805	0.008195	0.491805	0.008195	
260000	-73.361971	1	11.886647	4.826434	0.343466	0.360094	0.250968	0.249032	0.250968	0.249032	
261000	-73.922103	1	10.381263	2.052779	0.246655	0.275442	0.273412	0.226588	0.273412	0.226588	
262000	-72.578910	1	11.572387	3.067555	0.122826	0.172890	0.302795	0.197205	0.302795	0.197205	
263000	-68.848801	1	0.266961	0.130513	0.269933	0.157774	0.529432	0.037724	0.404054	0.028790	
264000	-73.037761	1	11.820543	4.593392	0.149311	0.340610	0.070965	0.429035	0.070965	0.429035	
265000	-72.407229	1	22.820362	9.839774	0.087148	0.236681	0.032787	0.467213	0.032787	0.467213	
266000	-72.110793	1	25.744769	10.142855	0.227769	0.250361	0.296666	0.203334	0.296666	0.203334	
267000	-72.204957	1	33.584555	9.669122	0.246364	0.189262	0.425320	0.074680	0.425320	0.074680	
268000	-69.907821	1	0.575925	0.148117	0.093796	0.245654	0.052481	0.643062	0.022972	0.281486	
269000	-69.695792	1	0.169030	0.086625	0.267142	0.139168	0.614592	0.025780	0.345150	0.014478	
270000	-71.927421	1	18.032975	5.659994	0.146088	0.159553	0.411246	0.088754	0.411246	0.088754	
271000	-71.191498	1	1.241319	0.409757	0.003665	0.240636	0.000032	0.499406	0.000032	0.500530	
272000	-75.391307	1	0.061929	0.141620	26.957963	17.483353	0.015461	0.015461	0.484539	0.484539	
273000	-79.084116	1	14.714902	4.248761	2.790027	2.437441	0.250000	0.250000	0.250000	0.250000	
274000	-73.362423	1	7.038575	3.903372	0.169935	0.256322	0.189302	0.310698	0.189302	0.310698	
275000	-69.972806	1	0.248794	0.205076	0.227799	0.365925	0.077425	0.166184	0.240400	0.515992	
276000	-74.225807	1	5.666140	2.384549	0.456496	0.352823	0.285027	0.214973	0.285027	0.214973	
277000	-72.899207	1	16.353279	4.622719	0.231189	0.084525	0.496932	0.003068	0.496932	0.003068	
278000	-72.482773	1	1.737928	0.610659	0.107421	0.342240	0.027331	0.472479	0.027351	0.472839	
279000	-72.621695	1	4.868374	2.249590	0.131130	0.273437	0.082162	0.417838	0.082162	0.417838	
280000	-76.072760	1	26.457248	8.061689	0.665687	0.410012	0.271040	0.228960	0.271040	0.228960	
281000	-79.161058	1	12.258956	3.629935	9.680916	7.426326	0.250000	0.250000	0.250000	0.250000	
282000	-69.254342	1	0.452494	0.219608	0.048136	0.225700	0.005714	0.476153	0.006144	0.511989	
283000	-72.103093	1	33.358115	12.437535	0.113281	0.220107	0.108227	0.391773	0.108227	0.391773	
284000	-72.647865	1	1.104208	0.517174	0.382776	0.329146	0.284864	0.210852	0.289788	0.214497	
285000	-68.555070	1	0.411245	0.137481	0.203082	0.146091	0.668421	0.043848	0.270019	0.017713	
286000	-74.035409	1	9.883742	5.229805	0.340984	0.252666	0.358323	0.141677	0.358323	0.141677	
287000	-75.332112	1	16.184648	5.811332	0.502486	0.558407	0.237266	0.262734	0.237266	0.262734	
288000	-76.819470	1	8.062888	2.080098	0.271659	0.557841	0.152890	0.347110	0.152890	0.347110	
289000	-72.434384	1	25.716388	8.615765	0.023869	0.195918	0.001528	0.498472	0.001528	0.498472	
290000	-73.353958	1	16.488879	3.900854	0.044257	0.273130	0.003853	0.496147	0.003853	0.496147	
291000	-79.192976	1	54.713890	20.918043	32.252254	20.872432	0.250000	0.250000	0.250000	0.250000	
292000	-79.203675	1	4.874185	2.001089	11.327012	7.427580	0.250000	0.250000	0.250000	0.250000	
293000	-72.802351	1	10.894258	4.996563	0.210472	0.301889	0.191883	0.308117	0.191883	0.308117	
294000	-69.968862	1	0.385421	0.077091	0.148989	0.319468	0.153946	0.806487	0.006342	0.033225	
295000	-71.782994	1	18.764027	5.809411	0.193991	0.131126	0.480229	0.019771	0.480229	0.019771	
296000	-71.747522	1	3.626982	1.279622	0.166943	0.239881	0.216848	0.283152	0.216848	0.283152	
297000	-73.603967	1	4.395008	0.986616	0.146073	0.055212	0.499234	0.000766	0.499234	0.000766	
298000	-72.378172	1	13.181362	6.331785	0.177807	0.180767	0.397447	0.102553	0.397447	0.102553	
299000	-73.509347	1	28.932608	11.090715	0.326721	0.394438	0.223254	0.276746	0.223254	0.276746	
300000	-73.469520	1	8.637222	3.847945	0.360439	0.288010	0.320136	0.179864	0.320136	0.179864	
301000	-77.447314	1	10.365177	7.680442	0.074378	0.348182	0.010029	0.489971	0.010029	0.489971	
302000	-72.505445	1	36.213510	12.913812	0.083238	0.287981	0.017249	0.482751	0.017249	0.482751	
303000	-71.233386	1	1.754524	0.506909	0.168160	0.243802	0.210801	0.289116	0.210871	0.289212	
304000	-69.782230	1	0.229353	0.113451	0.361100	0.255462	0.427162	0.168132	0.290402	0.114303	
305000	-71.506608	1	0.060331	0.113779	0.563061	0.453205	0.018942	0.017725	0.497654	0.465679	
306000	-73.498298	1	28.641921	8.506207	0.197324	0.377470	0.117089	0.382911	0.117089	0.382911	
307000	-72.486167	1	1.827929	0.918726	0.053649	0.235543	0.007274	0.492633	0.007277	0.492817	
308000	-74.961849	1	17.632240	5.358383	0.021622	0.125508	0.002572	0.497428	0.002572	0.497428	
309000	-72.208836	1	5.320990	1.350337	0.189982	0.119980	0.486479	0.013521	0.486479	0.013521	
310000	-74.299367	1	5.425965	2.265683	0.370034	0.452856	0.221794	0.278206	0.221794	0.278206	
311000	-72.122643	1	4.854550	2.174778	0.158056	0.101378	0.492231	0.007769	0.492231	0.007769	
312000	-71.770585	1	7.292389	2.449693	0.204432	0.200998	0.377836	0.122164	0.377836	0.122164	
313000	-75.421642	1	5.242729	1.593789	0.612132	0.509941	0.252205	0.247795	0.252205	0.247795	
314000	-73.301384	1	3.005470	1.052799	0.275006	0.407012	0.183276	0.316723	0.183277	0.316724	
315000	-73.572605	1	3.423686	0.669051	0.119829	0.173865	0.286618	0.213381	0.286619	0.213382	
316000	-71.859911	1	5.159739	1.828896	0.141787	0.167544	0.379032	0.120968	0.379032	0.120968	
317000	-74.536731	1	17.638494	11.127387	0.195155	0.080116	0.497404	0.002596	0.497404	0.002596	
318000	-71.813166	1	9.124872	3.590021	0.206410	0.153348	0.462335	0.037665	0.462335	0.037665	
319000	-80.598642	1	10.481152	5.893631	1.878333	0.998148	0.249991	0.250009	0.249991	0.250009	
320000	-73.617269	1	11.385643	5.056433	0.101460	0.339980	0.023420	0.476580	0.023420	0.476580	
321000	-72.200981	1	16.472412	7.561538	0.180887	0.180963	0.400375	0.099625	0.400375	0.099625	
322000	-73.381153	1	12.154882	3.157363	0.323974	0.326357	0.267813	0.232187	0.267813	0.232187	
323000	-72.541773	1	1.104232	0.190280	0.174205	0.081111	0.535306	0.003070	0.458991	0.002633	
324000	-73.678790	1	3.176209	1.301103	0.370943	0.411116	0.235827	0.264173	0.235827	0.264173	
325000	-75.891641	1	15.832761	6.658837	0.505329	0.594569	0.235232	0.264768	0.235232	0.264768	
326000	-74.544956	1	13.512587	6.227417	0.260900	0.434991	0.161873	0.338127	0.161873	0.338127	
327000	-79.225071	1	4.208877	1.825553	10.438573	8.194069	0.250000	0.250000	0.250000	0.250000	
328000	-71.734167	1	20.487919	7.485043	0.162171	0.151452	0.446413	0.053587	0.446413	0.053587	
329000	-72.785524	1	18.135058	8.264183	0.070029	0.268025	0.011937	0.488063	0.011937	0.488063	
330000	-80.435895	1	6.529780	3.232408	19.409421	10.666245	0.250000	0.250000	0.250000	0.250000	
331000	-74.617560	1	14.346636	7.600399	0.399267	0.308007	0.308904	0.191096	0.308904	0.191096	
332000	-78.728656	1	0.889962	0.296692	22.082795	24.857536	0.252830	0.252830	0.247170	0.247170	
333000	-72.711170	1	12.780364	6.588444	0.179507	0.185289	0.388196	0.111804	0.388196	0.111804	
334000	-79.320292	1	11.115303	4.354726	9.836823	6.097858	0.250000	0.250000	0.250000	0.250000	
335000	-79.463905	1	20.986923	9.252074	9.475527	7.875870	0.250000	0.250000	0.250000	0.250000	
336000	-73.596613	1	12.210837	3.575396	0.385844	0.270424	0.344857	0.155143	0.344857	0.155143	
337000	-73.595451	1	2.238747	0.748253	0.447809	0.293153	0.328004	0.171972	0.328036	0.171988	
338000	-72.734094	1	3.683957	1.823119	0.147038	0.265436	0.123633	0.376367	0.123633	0.376367	
339000	-72.626812	1	35.918968	9.371984	0.079855	0.246259	0.021526	0.478474	0.021526	0.478474	
340000	-73.100897	1	21.705270	4.769252	0.198744	0.247826	0.261918	0.238082	0.261918	0.238082	
341000	-68.339815	1	0.253925	0.171211	0.164853	0.099420	0.326919	0.004513	0.659464	0.009104	
342000	-72.165708	1	6.318867	2.539233	0.110565	0.226373	0.089764	0.410236	0.089764	0.410236	
343000	-72.226994	1	29.832296	11.273205	0.062126	0.241348	0.010366	0.489634	0.010366	0.489634	
344000	-72.223986	1	20.199145	8.786359	0.173755	0.240450	0.230864	0.269136	0.230864	0.269136	
345000	-71.613614	1	2.124257	0.744965	0.212194	0.094331	0.495286	0.004676	0.495361	0.004677	
346000	-72.315358	1	8.340519	3.292943	0.272596	0.212525	0.397622	0.102378	0.397622	0.102378	
347000	-77.756343	1	10.375854	1.930467	0.493622	0.221712	0.399536	0.100464	0.399536	0.100464	
348000	-76.054354	1	33.205565	9.765020	0.664873	0.422289	0.268162	0.231838	0.268162	0.231838	
349000	-72.500368	1	0.412394	0.147241	0.667854	0.494052	0.342307	0.325731	0.170100	0.161863	
350000	-70.934244	1	0.347474	0.040112	0.140778	0.343044	0.118767	0.878133	0.000369	0.002731	
351000	-72.626317	1	7.661188	3.348183	0.000493	0.227078	0.000001	0.499999	0.000001	0.499999	
352000	-79.466476	1	30.117151	6.846560	1.396996	1.391090	0.249954	0.250046	0.249954	0.250046	
353000	-74.187248	1	0.406349	0.411068	0.069075	0.325402	0.005866	0.323283	0.011955	0.658896	
354000	-71.935091	1	10.007097	2.935441	0.214952	0.167363	0.447079	0.052921	0.447079	0.052921	
355000	-72.416076	1	0.909670	0.355489	0.308168	0.096709	0.490348	0.005173	0.499212	0.005267	
356000	-75.957577	1	1.212401	0.487358	0.952066	0.746953	0.248513	0.249338	0.250658	0.251491	
357000	-69.519214	1	0.631715	0.270926	0.213579	0.209255	0.363355	0.130056	0.373060	0.133529	
358000	-73.175894	1	17.931022	6.673255	0.356133	0.243039	0.373844	0.126156	0.373844	0.126156	
359000	-78.507717	1	1.292153	0.278216	3.757026	2.811386	0.253235	0.253235	0.246765	0.246765	
360000	-73.958066	1	6.573150	2.846097	0.408425	0.276580	0.340934	0.159066	0.340934	0.159066	
361000	-73.447460	1	12.502988	4.099047	0.304567	0.118791	0.489136	0.010864	0.489136	0.010864	
362000	-73.272765	1	20.687662	11.578405	0.221159	0.195065	0.403501	0.096499	0.403501	0.096499	
363000	-74.952891	1	10.084935	3.202593	0.472913	0.247611	0.373147	0.126853	0.373147	0.126853	
364000	-71.738762	1	4.266262	1.631312	0.217434	0.154672	0.463284	0.036716	0.463284	0.036716	
365000	-73.561140	1	19.767912	5.185899	0.356519	0.320764	0.286416	0.213584	0.286416	0.213584	
366000	-73.771410	1	19.654236	4.504149	0.288309	0.337824	0.236039	0.263961	0.236039	0.263961	
367000	-72.217592	1	19.436658	5.445094	0.165862	0.245081	0.202768	0.297232	0.202768	0.297232	
368000	-78.312205	1	8.734593	0.989195	0.101422	0.268605	0.037823	0.462177	0.037823	0.462177	
369000	-72.839701	1	1.245065	0.730911	0.105832	0.231962	0.070262	0.427904	0.070779	0.431056	
370000	-71.831145	1	4.524747	1.285933	0.201789	0.144042	0.470928	0.029072	0.470928	0.029072	
371000	-73.429423	1	8.418375	3.295522	0.131815	0.356740	0.046362	0.453638	0.046362	0.453638	
372000	-72.479498	1	17.527144	6.321092	0.138387	0.303055	0.073433	0.426567	0.073433	0.426567	
373000	-72.846722	1	4.225033	1.333397	0.249283	0.355619	0.188435	0.311565	0.188435	0.311565	
374000	-79.147895	1	6.117393	1.218264	1.158264	0.792511	0.249944	0.250056	0.249944	0.250056	
375000	-72.524674	1	17.800108	4.622042	0.210347	0.263575	0.249121	0.250879	0.249121	0.250879	
376000	-72.043393	1	3.572934	1.104173	0.263472	0.239592	0.347243	0.152757	0.347243	0.152757	
377000	-78.952082	1	4.752034	1.650294	6.903089	4.671851	0.250000	0.250000	0.250000	0.250000	
378000	-69.750214	1	0.392048	0.217859	0.008690	0.175202	0.000204	0.434701	0.000266	0.564829	
379000	-72.254077	1	5.098645	1.439604	0.175102	0.270922	0.174895	0.325105	0.174895	0.325105	
380000	-68.683041	1	0.386984	0.102320	0.181976	0.163208	0.767233	0.107693	0.109679	0.015395	
381000	-73.311054	1	30.414916	16.241128	0.079157	0.224503	0.027636	0.472364	0.027636	0.472364	
382000	-69.818873	1	0.601906	0.207876	0.116229	0.092893	0.545562	0.009183	0.437884	0.007371	
383000	-69.258620	1	0.003711	0.089334	0.256919	0.168812	0.002506	0.000250	0.906908	0.090336	
384000	-73.664809	1	15.829306	8.924480	0.121902	0.117896	0.472993	0.027007	0.472993	0.027007	
385000	-73.054695	1	49.719536	14.709209	0.285421	0.349307	0.224638	0.275362	0.224638	0.275362	
386000	-72.604519	1	6.689030	2.881637	0.105634	0.282698	0.037800	0.462200	0.037800	0.462200	
387000	-80.626822	1	7.380271	1.531029	18.743136	16.155164	0.250000	0.250000	0.250000	0.250000	
388000	-72.734886	1	5.745162	1.488917	0.009800	0.222450	0.000233	0.499767	0.000233	0.499767	
389000	-72.060309	1	6.653481	2.915762	0.162262	0.169231	0.407715	0.092285	0.407715	0.092285	
390000	-72.132558	1	6.770167	2.213208	0.088299	0.245612	0.030559	0.469441	0.030559	0.469441	
391000	-72.656796	1	6.388627	3.156583	0.174502	0.240699	0.231904	0.268096	0.231904	0.268096	
392000	-73.199063	1	10.183607	4.634012	0.324478	0.285998	0.310498	0.189502	0.310498	0.189502	
393000	-71.799243	1	11.410036	4.223718	0.159340	0.169810	0.402360	0.097640	0.402360	0.097640	
394000	-69.789099	1	0.388185	0.133696	0.090561	0.140415	0.453799	0.263856	0.178537	0.103808	
395000	-73.152667	1	1.008562	0.478990	0.431452	0.405638	0.251920	0.241291	0.258855	0.247934	
396000	-79.123887	1	29.829231	8.842389	5.168849	4.063287	0.250000	0.250000	0.250000	0.250000	
397000	-79.171804	1	20.624309	6.114552	9.464745	7.367414	0.250000	0.250000	0.250000	0.250000	
398000	-81.615819	1	34.167952	6.894190	7.504604	7.873023	0.250000	0.250000	0.250000	0.250000	
399000	-73.535977	1	2.178693	1.338432	0.185097	0.221199	0.301368	0.198625	0.301377	0.198631	
400000	-72.224515	1	8.551787	2.336638	0.139288	0.139245	0.451128	0.048872	0.451128	0.048872	
401000	-72.341502	1	3.846260	1.060957	0.260660	0.265037	0.302401	0.197599	0.302401	0.197599	
402000	-72.335672	1	8.629461	3.337585	0.025916	0.215690	0.001617	0.498383	0.001617	0.498383	
403000	-74.105592	1	5.917404	2.112608	0.401758	0.446805	0.234205	0.265795	0.234205	0.265795	
404000	-72.547558	1	5.302156	2.467101	0.179012	0.081680	0.497112	0.002888	0.497112	0.002888	
405000	-68.494419	1	0.157853	0.182157	0.205294	0.218572	0.073260	0.035128	0.602647	0.288965	
406000	-73.308455	1	16.630364	3.542092	0.246114	0.190992	0.422544	0.077456	0.422544	0.077456	
407000	-74.571864	1	2.607320	0.478893	0.348292	0.358978	0.253800	0.246202	0.253798	0.246200	
408000	-72.197816	1	21.114207	8.904970	0.142025	0.233293	0.167221	0.332779	0.167221	0.332779	
409000	-73.084321	1	21.036955	6.622348	0.345066	0.236987	0.380056	0.119944	0.380056	0.119944	
410000	-76.476064	1	19.401375	3.972661	0.449937	0.522813	0.231812	0.268188	0.231812	0.268188	
411000	-73.811713	1	4.491207	2.328184	0.244073	0.353348	0.184737	0.315263	0.184737	0.315263	
412000	-72.971146	1	19.513511	6.568889	0.097325	0.090605	0.489110	0.010890	0.489110	0.010890	
413000	-71.713504	1	6.562364	2.061863	0.172279	0.155703	0.445588	0.054412	0.445588	0.054412	
414000	-81.786825	1	16.308408	4.343076	3.671548	4.709549	0.250000	0.250000	0.250000	0.250000	
415000	-79.155506	1	23.757080	7.757497	18.239831	11.844534	0.250000	0.250000	0.250000	0.250000	
416000	-79.202168	1	35.404182	14.283240	11.647632	9.389206	0.250000	0.250000	0.250000	0.250000	
417000	-80.851342	1	15.032636	6.328365	5.659385	6.539521	0.250000	0.250000	0.250000	0.250000	
418000	-81.442491	1	14.792081	5.743256	25.159533	10.668489	0.250000	0.250000	0.250000	0.250000	
419000	-79.595448	1	21.131973	6.371045	3.571239	1.962560	0.250000	0.250000	0.250000	0.250000	
420000	-81.105563	1	18.986005	11.566634	12.753378	10.376606	0.250000	0.250000	0.250000	0.250000	
421000	-78.627461	1	3.325026	1.062348	2.151108	1.998440	0.249999	0.250000	0.250000	0.250001	
422000	-72.964419	1	7.227676	3.719531	0.228733	0.249936	0.298567	0.201433	0.298567	0.201433	
423000	-72.781504	1	3.765455	1.899448	0.240081	0.245641	0.318305	0.181695	0.318305	0.181695	
424000	-79.023208	1	23.614028	7.713482	6.067518	4.751671	0.250000	0.250000	0.250000	0.250000	
425000	-78.305897	1	3.522065	0.954466	1.786234	1.406106	0.249991	0.250009	0.249991	0.250009	
426000	-72.977453	1	26.529539	13.158363	0.182985	0.284919	0.169355	0.330645	0.169355	0.330645	
427000	-71.767670	1	6.257770	2.035625	0.158123	0.166691	0.408955	0.091045	0.408955	0.091045	
428000	-68.550608	1	0.233606	0.085459	0.201068	0.175412	0.735314	0.123572	0.120811	0.020303	
429000	-76.901751	1	13.456017	5.112756	0.781864	0.772626	0.247600	0.252400	0.247600	0.252400	
430000	-75.014084	1	9.515162	1.980116	0.320657	0.407958	0.213791	0.286209	0.213791	0.286209	
431000	-72.924691	1	8.083447	2.289801	0.125546	0.316219	0.050047	0.449953	0.050047	0.449953	
432000	-78.892751	1	24.779454	8.776415	1.280421	1.420114	0.249929	0.250071	0.249929	0.250071	
433000	-72.922479	1	15.606563	4.026525	0.272902	0.291346	0.273946	0.226054	0.273946	0.226054	
434000	-72.042616	1	53.006873	19.450856	0.249647	0.197500	0.413426	0.086574	0.413426	0.086574	
435000	-72.469391	1	26.484690	9.415887	0.106719	0.162632	0.280798	0.219202	0.280798	0.219202	
436000	-71.807419	1	23.760818	9.551094	0.192903	0.155270	0.456007	0.043993	0.456007	0.043993	
437000	-72.770080	1	58.834882	13.449824	0.218326	0.160021	0.457483	0.042517	0.457483	0.042517	
438000	-72.067917	1	22.315249	6.961687	0.246452	0.195424	0.415568	0.084432	0.415568	0.084432	
439000	-73.043640	1	26.466605	10.814324	0.328975	0.218630	0.402295	0.097705	0.402295	0.097705	
440000	-72.238372	1	15.664339	5.904650	0.264905	0.247568	0.334445	0.165555	0.334445	0.165555	
441000	-74.825288	1	7.798938	2.941939	0.405522	0.168292	0.458703	0.041297	0.458703	0.041297	
442000	-72.052998	1	5.551565	2.414457	0.164209	0.189403	0.353645	0.146355	0.353645	0.146355	
443000	-71.637977	1	2.529224	0.886880	0.252033	0.200338	0.409698	0.090295	0.409710	0.090297	
444000	-73.634034	1	10.189314	5.543872	0.022751	0.246205	0.001102	0.498898	0.001102	0.498898	
445000	-78.049224	1	1.212984	0.383866	9.368042	5.720082	0.250020	0.250020	0.249980	0.249980	
446000	-79.868472	1	11.106597	2.708499	15.249885	9.738959	0.250000	0.250000	0.250000	0.250000	
447000	-80.112700	1	28.458554	9.866718	5.985796	6.403118	0.250000	0.250000	0.250000	0.250000	
448000	-81.736595	1	21.806402	3.742759	15.875085	13.189942	0.250000	0.250000	0.250000	0.250000	
449000	-72.268976	1	17.055774	5.692857	0.197520	0.293934	0.182139	0.317861	0.182139	0.317861	
450000	-73.878050	1	15.571261	8.437079	0.107334	0.088688	0.492309	0.007691	0.492309	0.007691	
451000	-72.360294	1	11.923832	3.636520	0.029356	0.218492	0.002056	0.497944	0.002056	0.497944	
452000	-77.713183	1	9.295395	4.703573	0.296695	0.035103	0.499797	0.000203	0.499797	0.000203	
453000	-76.216312	1	0.253309	0.215218	15.506274	9.892973	0.118565	0.118565	0.381435	0.381435	
454000	-73.812845	1	6.636147	1.506451	0.188186	0.342946	0.123092	0.376908	0.123092	0.376908	
455000	-68.844847	1	0.322127	0.144179	0.106055	0.280562	0.046191	0.545531	0.031871	0.376407	
456000	-71.922742	1	4.227237	1.176428	0.206507	0.199130	0.383971	0.116029	0.383971	0.116029	
457000	-73.306213	1	0.888286	0.447783	0.295162	0.449976	0.179077	0.308439	0.188248	0.324235	
458000	-73.313162	1	6.876346	2.278257	0.085012	0.130758	0.342326	0.157674	0.342326	0.157674	
459000	-72.225059	1	7.220532	3.167133	0.230397	0.215072	0.370320	0.129680	0.370320	0.129680	
460000	-69.192355	1	0.153118	0.122830	0.031487	0.270950	0.000833	0.214259	0.003038	0.781871	
461000	-77.682888	1	2.466793	0.902603	1.545548	1.032989	0.249958	0.250033	0.249967	0.250042	
462000	-77.202028	1	15.872135	4.911176	0.418181	0.677325	0.217029	0.282971	0.217029	0.282971	
463000	-72.538547	1	3.671373	1.651290	0.254742	0.281651	0.271868	0.228132	0.271868	0.228132	
464000	-72.518267	1	3.299605	1.607196	0.136180	0.172383	0.348249	0.151751	0.348249	0.151751	
465000	-72.165284	1	22.432447	6.450625	0.139919	0.217283	0.201416	0.298584	0.201416	0.298584	
466000	-73.452125	1	11.271882	5.944741	0.068839	0.270150	0.011228	0.488772	0.011228	0.488772	
467000	-73.196560	1	32.640542	13.969352	0.280575	0.353506	0.217782	0.282218	0.217782	0.282218	
468000	-74.096467	1	12.697018	4.618021	0.454203	0.393978	0.264355	0.235645	0.264355	0.235645	
469000	-72.258513	1	16.123835	4.300402	0.223748	0.148398	0.470371	0.029629	0.470371	0.029629	
470000	-74.009488	1	2.881357	0.755888	0.386443	0.197056	0.431723	0.068274	0.431728	0.068275	
471000	-76.032855	1	6.216301	2.932616	0.506410	0.576003	0.236498	0.263502	0.236498	0.263502	
472000	-73.858127	1	32.792965	17.711285	0.301145	0.300953	0.281325	0.218675	0.281325	0.218675	
473000	-72.756172	1	12.398057	5.809985	0.232843	0.112256	0.491065	0.008935	0.491065	0.008935	
474000	-72.656326	1	10.562271	3.544822	0.263963	0.328332	0.224857	0.275143	0.224857	0.275143	
475000	-77.077943	1	1.260867	0.585863	0.990082	0.966726	0.248329	0.249696	0.250298	0.251677	
476000	-71.769450	1	8.788556	3.161031	0.192311	0.202061	0.361811	0.138189	0.361811	0.138189	
477000	-71.940428	1	0.934432	0.475334	0.145098	0.317837	0.073808	0.415976	0.076887	0.433328	
478000	-71.980985	1	2.938342	1.024925	0.137669	0.285179	0.084371	0.415628	0.084371	0.415630	
479000	-72.531576	1	9.879640	4.134803	0.282543	0.242439	0.353041	0.146959	0.353041	0.146959	
480000	-68.682973	1	0.200527	0.166603	0.265699	0.203543	0.176084	0.038894	0.642997	0.142026	
481000	-72.643408	1	9.058567	2.908025	0.093771	0.169224	0.176317	0.323683	0.176317	0.323683	
482000	-72.919709	1	16.880636	3.973217	0.120216	0.247609	0.085609	0.414391	0.085609	0.414391	
483000	-73.233399	1	3.123204	1.779515	0.178232	0.094965	0.494750	0.005250	0.494751	0.005250	
484000	-73.463379	1	5.255196	2.669854	0.148056	0.317051	0.080084	0.419916	0.080084	0.419916	
