Default schedule
Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.299000	1.320305	1000	0.299000	0.299000	0.291519	
1000	0.311000	1.320305	1000	0.311000	0.311000	0.293142	
1000	0.298000	1.320305	1000	0.298000	0.298000	0.293516	
1000	0.265000	1.320305	1000	0.265000	0.265000	0.291479	
1000	0.326000	1.320305	1000	0.326000	0.326000	0.293780	
1000	0.279000	1.320305	1000	0.279000	0.279000	0.292857	
1000	0.261000	1.320305	1000	0.261000	0.261000	0.290983	
1000	0.295000	1.320305	1000	0.295000	0.295000	0.291206	
1000	0.292000	1.320305	1000	0.292000	0.292000	0.291248	
1000	0.271000	1.320305	1000	0.271000	0.271000	0.290235	
1000	0.318000	1.320305	1000	0.318000	0.318000	0.291558	
1000	0.326000	1.320305	1000	0.326000	0.326000	0.293123	
1000	0.314000	1.320305	1000	0.314000	0.314000	0.294031	
1000	0.320000	1.320305	1000	0.320000	0.320000	0.295113	
1000	0.331000	1.320305	1000	0.331000	0.331000	0.296548	
1000	0.314000	1.320305	1000	0.314000	0.314000	0.297219	
1000	0.268000	1.320305	1000	0.268000	0.268000	0.296137	
1000	0.280000	1.320305	1000	0.280000	0.280000	0.295561	
1000	0.329000	1.320305	1000	0.329000	0.329000	0.296714	
1000	0.320000	1.320305	1000	0.320000	0.320000	0.297490	
1000	0.298000	1.320305	1000	0.298000	0.298000	0.297507	
1000	0.308000	1.320305	1000	0.308000	0.308000	0.297834	
1000	0.234000	1.320305	1000	0.234000	0.234000	0.295900	
1000	0.264000	1.320305	1000	0.264000	0.264000	0.294962	
1000	0.321000	1.320305	1000	0.321000	0.321000	0.295706	
1000	0.319000	1.320305	1000	0.319000	0.319000	0.296353	
1000	0.297000	1.320305	1000	0.297000	0.297000	0.296370	
1000	0.306000	1.320305	1000	0.306000	0.306000	0.296624	
1000	0.306000	1.320305	1000	0.306000	0.306000	0.296864	
1000	0.312000	1.320305	1000	0.312000	0.312000	0.297243	
1000	0.319000	1.320305	1000	0.319000	0.319000	0.297773	
1000	0.331000	1.320305	1000	0.331000	0.331000	0.298564	
1000	0.340000	1.320305	1000	0.340000	0.340000	0.299528	
1000	0.308000	1.320305	1000	0.308000	0.308000	0.299720	
1000	0.323000	1.320305	1000	0.323000	0.323000	0.300238	
1000	0.315000	1.320305	1000	0.315000	0.315000	0.300559	
1000	0.285000	1.320305	1000	0.285000	0.285000	0.300228	
1000	0.226000	1.320305	1000	0.226000	0.226000	0.298681	
1000	0.229000	1.320305	1000	0.229000	0.229000	0.297259	
1000	0.232000	1.320305	1000	0.232000	0.232000	0.295954	
1000	0.279000	1.320305	1000	0.279000	0.279000	0.295622	
1000	0.342000	1.320305	1000	0.342000	0.342000	0.296514	
1000	0.327000	1.320305	1000	0.327000	0.327000	0.297089	
1000	0.299000	1.320305	1000	0.299000	0.299000	0.297124	
1000	0.297000	1.320305	1000	0.297000	0.297000	0.297122	
1000	0.297000	1.320305	1000	0.297000	0.297000	0.297120	
1000	0.280000	1.320305	1000	0.280000	0.280000	0.296819	
1000	0.284000	1.320305	1000	0.284000	0.284000	0.296598	
1000	0.308000	1.320305	1000	0.308000	0.308000	0.296792	
1000	0.325000	1.320305	1000	0.325000	0.325000	0.297262	
1000	0.265000	1.320305	1000	0.265000	0.265000	0.296733	
1000	0.297000	1.320305	1000	0.297000	0.297000	0.296737	
1000	0.253000	1.320305	1000	0.253000	0.253000	0.296043	
1000	0.320000	1.320305	1000	0.320000	0.320000	0.296417	
1000	0.254000	1.320305	1000	0.254000	0.254000	0.295765	
1000	0.314000	1.320305	1000	0.314000	0.314000	0.296041	
1000	0.289000	1.320305	1000	0.289000	0.289000	0.295936	
1000	0.287000	1.320305	1000	0.287000	0.287000	0.295804	
1000	0.302000	1.320305	1000	0.302000	0.302000	0.295894	
1000	0.243000	1.320305	1000	0.243000	0.243000	0.295139	
1000	0.203000	1.320305	1000	0.203000	0.203000	0.293841	
1000	0.253000	1.320305	1000	0.253000	0.253000	0.293274	
1000	0.310000	1.320305	1000	0.310000	0.310000	0.293503	
