Default schedule
Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.314000	1.199373	1000	0.314000	0.314000	0.243069	
1000	0.293000	1.199373	1000	0.293000	0.293000	0.247229	
1000	0.313000	1.199373	1000	0.313000	0.313000	0.252288	
1000	0.302000	1.199373	1000	0.302000	0.302000	0.255839	
1000	0.298000	1.199373	1000	0.298000	0.298000	0.258649	
1000	0.276000	1.199373	1000	0.276000	0.276000	0.259734	
1000	0.281000	1.199373	1000	0.281000	0.281000	0.260985	
1000	0.284000	1.199373	1000	0.284000	0.284000	0.262263	
1000	0.298000	1.199373	1000	0.298000	0.298000	0.264144	
1000	0.293000	1.199373	1000	0.293000	0.293000	0.265587	
1000	0.289000	1.199373	1000	0.289000	0.289000	0.266702	
1000	0.272000	1.199373	1000	0.272000	0.272000	0.266942	
1000	0.290000	1.199373	1000	0.290000	0.290000	0.267945	
1000	0.270000	1.199373	1000	0.270000	0.270000	0.268030	
1000	0.283000	1.199373	1000	0.283000	0.283000	0.268629	
1000	0.275000	1.199373	1000	0.275000	0.275000	0.268874	
1000	0.310000	1.199373	1000	0.310000	0.310000	0.270397	
1000	0.303000	1.199373	1000	0.303000	0.303000	0.271562	
1000	0.300000	1.199373	1000	0.300000	0.300000	0.272542	
1000	0.312000	1.199373	1000	0.312000	0.312000	0.273858	
1000	0.305000	1.199373	1000	0.305000	0.305000	0.274862	
1000	0.302000	1.199373	1000	0.302000	0.302000	0.275710	
1000	0.263000	1.199373	1000	0.263000	0.263000	0.275325	
1000	0.293000	1.199373	1000	0.293000	0.293000	0.275845	
1000	0.281000	1.199373	1000	0.281000	0.281000	0.275992	
1000	0.292000	1.199373	1000	0.292000	0.292000	0.276437	
1000	0.315000	1.199373	1000	0.315000	0.315000	0.277479	
1000	0.348000	1.199373	1000	0.348000	0.348000	0.279335	
1000	0.307000	1.199373	1000	0.307000	0.307000	0.280044	
1000	0.278000	1.199373	1000	0.278000	0.278000	0.279993	
1000	0.302000	1.199373	1000	0.302000	0.302000	0.280530	
1000	0.276000	1.199373	1000	0.276000	0.276000	0.280422	
1000	0.298000	1.199373	1000	0.298000	0.298000	0.280831	
1000	0.296000	1.199373	1000	0.296000	0.296000	0.281175	
1000	0.376000	1.199373	1000	0.376000	0.376000	0.283283	
1000	0.312000	1.199373	1000	0.312000	0.312000	0.283907	
1000	0.360000	1.199373	1000	0.360000	0.360000	0.285526	
1000	0.314000	1.199373	1000	0.314000	0.314000	0.286119	
1000	0.333000	1.199373	1000	0.333000	0.333000	0.287076	
1000	0.284000	1.199373	1000	0.284000	0.284000	0.287014	
1000	0.283000	1.199373	1000	0.283000	0.283000	0.286936	
1000	0.260000	1.199373	1000	0.260000	0.260000	0.286418	
