Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/run2/Independent/aut_dom.bttrees
Data File Name:                  Bayestraits/run2/Independent/aut_dom.btdata
Log File Name:                   Bayestraits/run2/Independent/aut_dom.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4061972766
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/run2/Independent/aut_dom.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       67
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
230000	-80.851729	1	10.348297	12.965530	0.091065	0.192697	0.088364	0.411636	0.088364	0.411636	
231000	-87.422827	1	10.171700	13.565011	3.946813	3.639508	0.250000	0.250000	0.250000	0.250000	
232000	-86.164220	1	1.630741	3.674357	3.034106	2.305146	0.250000	0.250000	0.250000	0.250000	
233000	-80.009445	1	5.094887	13.033703	0.243194	0.235713	0.339819	0.160181	0.339819	0.160181	
234000	-80.435275	1	9.626334	11.951669	0.217060	0.130118	0.482875	0.017125	0.482875	0.017125	
235000	-79.195657	1	7.465084	15.751538	0.153694	0.171234	0.389792	0.110208	0.389792	0.110208	
236000	-79.085962	1	15.090461	25.343202	0.159007	0.148662	0.449172	0.050828	0.449172	0.050828	
237000	-79.803492	1	4.869246	9.743953	0.015827	0.256913	0.000527	0.499473	0.000527	0.499473	
238000	-79.124753	1	4.361082	8.782056	0.175030	0.215245	0.298523	0.201477	0.298523	0.201477	
239000	-86.515039	1	7.625233	14.100852	17.375421	15.229319	0.250000	0.250000	0.250000	0.250000	
240000	-87.126051	1	6.916751	13.527807	11.822520	12.012182	0.250000	0.250000	0.250000	0.250000	
241000	-80.046158	1	5.218654	9.505873	0.144377	0.327384	0.069854	0.430146	0.069854	0.430146	
242000	-78.996089	1	4.634492	8.989504	0.174779	0.177237	0.402645	0.097355	0.402645	0.097355	
243000	-79.873935	1	3.371793	5.072827	0.109572	0.180290	0.211740	0.288260	0.211740	0.288260	
244000	-80.542742	1	2.248003	6.477186	0.135909	0.102546	0.489825	0.010175	0.489825	0.010175	
245000	-80.426999	1	17.108210	23.358224	0.122688	0.076761	0.496887	0.003113	0.496887	0.003113	
246000	-81.416348	1	13.693877	33.401332	0.241605	0.060560	0.499014	0.000986	0.499014	0.000986	
247000	-80.390818	1	2.131020	5.837669	0.233331	0.265200	0.275983	0.224017	0.275983	0.224017	
248000	-79.226739	1	6.447830	13.043093	0.231562	0.153575	0.466702	0.033298	0.466702	0.033298	
249000	-78.534383	1	0.466245	0.885521	0.199018	0.165166	0.434699	0.054624	0.453670	0.057007	
250000	-79.382514	1	7.315628	15.176007	0.228740	0.123933	0.486550	0.013450	0.486550	0.013450	
251000	-79.648915	1	6.198790	13.961490	0.241879	0.263179	0.288561	0.211439	0.288561	0.211439	
252000	-79.407022	1	8.451761	17.660017	0.119100	0.236636	0.097207	0.402793	0.097207	0.402793	
253000	-80.464784	1	18.555379	24.152288	0.264302	0.242860	0.342110	0.157890	0.342110	0.157890	
254000	-83.849396	1	4.923405	11.076194	0.761292	0.507457	0.256111	0.243889	0.256111	0.243889	
255000	-87.122232	1	20.639965	29.956254	3.496656	3.343438	0.250000	0.250000	0.250000	0.250000	
256000	-80.748844	1	1.932032	5.887788	0.167881	0.205527	0.312029	0.187971	0.312029	0.187971	
257000	-85.494139	1	4.051620	6.521374	1.226882	1.187965	0.249848	0.250152	0.249848	0.250152	
258000	-79.370530	1	2.806793	4.089512	0.190981	0.181559	0.408709	0.091291	0.408709	0.091291	
259000	-79.546199	1	11.183876	24.045351	0.255502	0.246643	0.329395	0.170605	0.329395	0.170605	
260000	-80.723115	1	4.943636	11.656133	0.116490	0.335727	0.035731	0.464269	0.035731	0.464269	
261000	-78.810832	1	1.541220	2.801961	0.171490	0.149004	0.455857	0.044143	0.455858	0.044143	
262000	-79.168041	1	14.737372	25.273028	0.188785	0.225401	0.297049	0.202951	0.297049	0.202951	
263000	-80.388577	1	12.270040	16.880320	0.033069	0.255768	0.002238	0.497762	0.002238	0.497762	
264000	-83.582868	1	6.969759	13.511206	0.614592	0.311116	0.312165	0.187835	0.312165	0.187835	
265000	-83.498259	1	6.323570	14.970125	0.471093	0.190002	0.434768	0.065232	0.434768	0.065232	
266000	-79.674390	1	1.686613	3.156503	0.035740	0.188047	0.003899	0.496101	0.003899	0.496101	
267000	-81.656952	1	7.412190	14.411751	0.488655	0.350955	0.289299	0.210701	0.289299	0.210701	
268000	-82.251883	1	19.622148	28.608787	0.388417	0.483770	0.221420	0.278580	0.221420	0.278580	
269000	-80.313124	1	1.620929	2.040721	0.069499	0.219458	0.018715	0.481280	0.018715	0.481289	
270000	-80.188699	1	23.884177	57.633929	0.149532	0.304049	0.090468	0.409532	0.090468	0.409532	
271000	-81.734911	1	14.627366	33.853544	0.449035	0.294220	0.327141	0.172859	0.327141	0.172859	
272000	-78.789010	1	0.968995	1.717900	0.192696	0.193529	0.383005	0.116859	0.383213	0.116923	
273000	-80.550908	1	5.665882	16.342613	0.141401	0.202007	0.254203	0.245797	0.254203	0.245797	
274000	-80.986427	1	2.010119	3.066107	0.348636	0.399293	0.231735	0.268265	0.231735	0.268265	
275000	-82.911977	1	3.063093	4.055625	0.314304	0.495047	0.186261	0.313739	0.186261	0.313739	
276000	-81.307697	1	14.287915	16.343285	0.080770	0.246599	0.022278	0.477722	0.022278	0.477722	
277000	-87.503890	1	6.246949	16.331754	20.018704	11.712859	0.250000	0.250000	0.250000	0.250000	
278000	-86.533678	1	4.265989	9.233723	5.533824	4.689436	0.250000	0.250000	0.250000	0.250000	
279000	-80.984372	1	4.803878	6.872386	0.368470	0.307078	0.302737	0.197263	0.302737	0.197263	
280000	-81.861992	1	6.270403	22.353274	0.161361	0.143676	0.458634	0.041366	0.458634	0.041366	
281000	-82.781143	1	14.487083	43.729332	0.421818	0.273357	0.345494	0.154506	0.345494	0.154506	
282000	-79.466897	1	4.787158	9.896466	0.229908	0.115326	0.490001	0.009999	0.490001	0.009999	
283000	-79.232070	1	3.159709	6.665837	0.223519	0.214805	0.365267	0.134733	0.365267	0.134733	
284000	-79.859686	1	7.255494	14.611833	0.282317	0.156065	0.468831	0.031169	0.468831	0.031169	
285000	-87.861985	1	3.522901	3.979353	2.894354	1.974235	0.250000	0.250000	0.250000	0.250000	
286000	-81.740908	1	18.057351	19.172913	0.217689	0.245831	0.293511	0.206489	0.293511	0.206489	
287000	-78.949681	1	8.461924	16.384495	0.180458	0.126674	0.481592	0.018408	0.481592	0.018408	
288000	-81.220530	1	1.985709	2.527952	0.146471	0.345090	0.065781	0.434218	0.065781	0.434219	
289000	-80.914923	1	4.295830	5.024078	0.145895	0.243430	0.156608	0.343392	0.156608	0.343392	
290000	-86.656188	1	8.583010	13.400789	5.899819	5.035017	0.250000	0.250000	0.250000	0.250000	
291000	-80.721502	1	2.932183	5.065712	0.369799	0.375957	0.251963	0.248037	0.251963	0.248037	
292000	-80.047457	1	1.784722	3.621434	0.330643	0.247217	0.363180	0.136820	0.363180	0.136820	
293000	-83.770275	1	3.792046	14.996406	0.109920	0.309525	0.034894	0.465106	0.034894	0.465106	
294000	-79.724579	1	4.193980	8.288470	0.234112	0.097019	0.494914	0.005086	0.494914	0.005086	
295000	-79.141838	1	14.371093	31.673272	0.189846	0.157239	0.452096	0.047904	0.452096	0.047904	
296000	-86.405793	1	4.032482	11.004055	1.019096	1.091048	0.249490	0.250510	0.249490	0.250510	
297000	-84.298104	1	15.141161	16.934042	0.288808	0.495751	0.170182	0.329818	0.170182	0.329818	
298000	-79.671349	1	13.796534	23.803613	0.109427	0.284416	0.041717	0.458283	0.041717	0.458283	
299000	-78.945089	1	3.162653	6.302001	0.190331	0.137486	0.474766	0.025234	0.474766	0.025234	
300000	-79.807883	1	5.520871	13.146406	0.178126	0.275344	0.173987	0.326013	0.173987	0.326013	
301000	-78.834465	1	1.203977	1.976629	0.166166	0.123264	0.481823	0.018151	0.481874	0.018153	
302000	-79.616436	1	0.249309	0.364911	0.262081	0.277131	0.321180	0.242387	0.248726	0.187707	
303000	-79.547313	1	0.491317	0.954308	0.257381	0.108101	0.484016	0.007437	0.500852	0.007695	
304000	-86.445494	1	7.851156	13.220004	18.411637	15.103432	0.250000	0.250000	0.250000	0.250000	
305000	-81.031272	1	12.835023	28.288912	0.081175	0.122748	0.369126	0.130874	0.369126	0.130874	
306000	-81.695682	1	6.233045	6.961352	0.114117	0.131988	0.437037	0.062963	0.437037	0.062963	
307000	-84.098574	1	9.428203	9.199682	0.367543	0.384253	0.246735	0.253265	0.246735	0.253265	
308000	-79.411983	1	7.824429	11.959200	0.148466	0.157414	0.420270	0.079730	0.420270	0.079730	
309000	-81.495333	1	4.619103	8.149613	0.334931	0.114931	0.490064	0.009936	0.490064	0.009936	
310000	-79.742164	1	0.932201	1.993458	0.173888	0.311001	0.125120	0.374797	0.125162	0.374921	
311000	-79.987425	1	19.370714	35.620773	0.071253	0.298439	0.010610	0.489390	0.010610	0.489390	
312000	-80.203827	1	3.942882	5.371550	0.233563	0.282731	0.248138	0.251862	0.248138	0.251862	
313000	-80.833239	1	4.201473	8.552913	0.177310	0.381139	0.091426	0.408574	0.091426	0.408574	
314000	-79.327110	1	4.670982	7.283161	0.209826	0.211908	0.358537	0.141463	0.358537	0.141463	
315000	-79.942094	1	6.070192	11.862864	0.312124	0.289133	0.301168	0.198832	0.301168	0.198832	
316000	-79.894837	1	6.925087	14.896855	0.165350	0.062368	0.498887	0.001113	0.498887	0.001113	
317000	-79.572702	1	2.108334	3.307820	0.188285	0.287273	0.175516	0.324484	0.175516	0.324484	
318000	-83.554528	1	3.316509	7.535483	0.703932	0.603189	0.248957	0.251043	0.248957	0.251043	
319000	-81.271390	1	10.321499	23.498555	0.280656	0.417214	0.183645	0.316355	0.183645	0.316355	
320000	-79.747763	1	9.224926	24.095638	0.191231	0.152020	0.459652	0.040348	0.459652	0.040348	
321000	-80.113349	1	7.748961	18.331629	0.288818	0.274162	0.308189	0.191811	0.308189	0.191811	
322000	-81.031296	1	1.556450	4.509033	0.110998	0.149199	0.365535	0.134465	0.365535	0.134465	
323000	-79.648666	1	13.292896	31.509003	0.164057	0.249102	0.190196	0.309804	0.190196	0.309804	
324000	-80.883696	1	6.734114	10.506512	0.385393	0.289486	0.324143	0.175857	0.324143	0.175857	
325000	-87.133328	1	3.495301	9.004636	17.052763	11.069711	0.250000	0.250000	0.250000	0.250000	
326000	-80.434349	1	9.511526	19.405746	0.182676	0.050038	0.499479	0.000521	0.499479	0.000521	
327000	-81.076352	1	3.142829	9.841374	0.217872	0.239503	0.306805	0.193195	0.306805	0.193195	
328000	-82.035251	1	6.328281	9.606824	0.258450	0.052362	0.499368	0.000632	0.499368	0.000632	
329000	-79.379809	1	8.318883	15.843734	0.099352	0.223114	0.065351	0.434649	0.065351	0.434649	
330000	-78.967167	1	4.405063	8.557486	0.198658	0.161583	0.449389	0.050611	0.449389	0.050611	
331000	-79.548906	1	6.283400	9.374195	0.220726	0.131358	0.482391	0.017609	0.482391	0.017609	
332000	-82.843802	1	7.419880	16.855464	0.263718	0.503714	0.150867	0.349133	0.150867	0.349133	
333000	-87.597269	1	11.422103	22.561619	5.686517	2.763246	0.250000	0.250000	0.250000	0.250000	
334000	-79.602824	1	4.657487	10.200080	0.198477	0.281833	0.200363	0.299637	0.200363	0.299637	
335000	-79.349586	1	16.283950	29.393934	0.127657	0.186269	0.264879	0.235121	0.264879	0.235121	
336000	-87.005164	1	6.584893	9.390341	12.635262	10.793900	0.250000	0.250000	0.250000	0.250000	
337000	-86.871405	1	5.459135	8.305474	9.941309	8.845774	0.250000	0.250000	0.250000	0.250000	
338000	-80.899260	1	6.516760	12.890111	0.407162	0.352981	0.276404	0.223596	0.276404	0.223596	
339000	-80.639908	1	3.817263	4.626516	0.136958	0.186638	0.295862	0.204138	0.295862	0.204138	
340000	-79.711524	1	18.187501	27.335429	0.255991	0.197033	0.416499	0.083501	0.416499	0.083501	
341000	-79.521686	1	16.893280	34.796848	0.098554	0.260574	0.037416	0.462584	0.037416	0.462584	
342000	-86.937182	1	8.376322	11.867720	4.775330	4.041307	0.250000	0.250000	0.250000	0.250000	
343000	-79.737099	1	13.609285	23.738606	0.141311	0.300759	0.079397	0.420603	0.079397	0.420603	
344000	-80.156116	1	2.448191	4.172937	0.251145	0.354335	0.191192	0.308808	0.191192	0.308808	
345000	-79.275835	1	14.460739	26.730688	0.247653	0.198547	0.410896	0.089104	0.410896	0.089104	
346000	-79.582505	1	4.434739	8.948501	0.050016	0.251867	0.005536	0.494464	0.005536	0.494464	
347000	-86.544967	1	8.489940	14.338550	20.694275	17.819846	0.250000	0.250000	0.250000	0.250000	
348000	-79.605810	1	6.108291	11.592105	0.062655	0.199426	0.017689	0.482311	0.017689	0.482311	
349000	-79.622263	1	2.684342	4.395908	0.025520	0.236962	0.001428	0.498572	0.001428	0.498572	
350000	-79.135407	1	2.083455	3.340796	0.221683	0.163026	0.454684	0.045316	0.454684	0.045316	
351000	-79.253068	1	2.860982	5.013706	0.236098	0.239854	0.325645	0.174355	0.325645	0.174355	
352000	-79.443751	1	7.072336	15.447181	0.245671	0.179940	0.438732	0.061268	0.438732	0.061268	
353000	-80.024444	1	1.426346	2.473904	0.235958	0.352522	0.176658	0.323339	0.176660	0.323343	
354000	-84.479345	1	3.467901	12.792373	0.119092	0.383360	0.031702	0.468298	0.031702	0.468298	
355000	-81.355371	1	8.019355	11.412829	0.294673	0.103400	0.493486	0.006514	0.493486	0.006514	
356000	-80.926924	1	0.490729	0.832611	0.287799	0.449923	0.176223	0.317132	0.180970	0.325675	
357000	-81.291868	1	4.485150	8.878725	0.428528	0.414006	0.251605	0.248395	0.251605	0.248395	
358000	-79.093994	1	1.752425	3.583550	0.153996	0.096340	0.493619	0.006381	0.493619	0.006381	
359000	-79.791342	1	5.766699	13.179418	0.137640	0.279881	0.088723	0.411277	0.088723	0.411277	
360000	-79.324052	1	5.590258	11.973851	0.155213	0.231244	0.208423	0.291577	0.208423	0.291577	
361000	-80.348013	1	4.608546	11.366243	0.296524	0.199753	0.422660	0.077340	0.422660	0.077340	
362000	-79.701364	1	5.780632	12.386803	0.224455	0.096970	0.494884	0.005116	0.494884	0.005116	
363000	-79.167479	1	3.214228	6.742394	0.153698	0.173625	0.382649	0.117351	0.382649	0.117351	
364000	-81.287496	1	22.353539	25.778963	0.214101	0.286280	0.217689	0.282311	0.217689	0.282311	
365000	-86.324604	1	2.505029	4.199158	26.005210	20.663628	0.250000	0.250000	0.250000	0.250000	
366000	-80.013052	1	18.333333	28.814086	0.138390	0.306751	0.071371	0.428629	0.071371	0.428629	
367000	-80.111439	1	2.709686	3.728442	0.272496	0.236583	0.357585	0.142415	0.357585	0.142415	
368000	-80.142158	1	1.677294	3.406481	0.228855	0.354322	0.167455	0.332545	0.167455	0.332545	
369000	-80.719034	1	9.014463	22.685747	0.180224	0.338854	0.114443	0.385557	0.114443	0.385557	
370000	-81.787197	1	6.365103	8.563268	0.348055	0.161071	0.465942	0.034058	0.465942	0.034058	
371000	-86.258368	1	2.412490	4.210440	8.041284	6.365877	0.250000	0.250000	0.250000	0.250000	
372000	-80.102781	1	3.945472	6.037951	0.274648	0.140059	0.479534	0.020466	0.479534	0.020466	
373000	-80.020982	1	2.200032	5.649989	0.253362	0.209976	0.393914	0.106086	0.393914	0.106086	
374000	-80.485322	1	3.083792	7.988250	0.296324	0.225834	0.384670	0.115330	0.384670	0.115330	
375000	-79.838204	1	4.056504	6.065993	0.043174	0.220394	0.004724	0.495276	0.004724	0.495276	
376000	-81.908283	1	3.717515	6.482821	0.483819	0.474334	0.245597	0.254403	0.245597	0.254403	
377000	-82.887471	1	6.257854	8.526044	0.205145	0.457389	0.104303	0.395697	0.104303	0.395697	
378000	-79.550236	1	7.777900	12.784683	0.186066	0.281708	0.179328	0.320672	0.179328	0.320672	
379000	-85.538765	1	3.561207	3.635205	0.638630	0.503528	0.254147	0.245853	0.254147	0.245853	
380000	-81.952866	1	24.128251	41.681330	0.151583	0.423799	0.055106	0.444894	0.055106	0.444894	
381000	-79.896431	1	6.199403	12.495170	0.032329	0.184316	0.003187	0.496813	0.003187	0.496813	
382000	-81.384179	1	7.301330	8.496309	0.002109	0.236972	0.000011	0.499989	0.000011	0.499989	
383000	-79.337496	1	2.722242	6.279181	0.212702	0.183204	0.420632	0.079368	0.420632	0.079368	
384000	-79.375040	1	6.319784	11.862270	0.094321	0.237640	0.042943	0.457057	0.042943	0.457057	
385000	-79.981509	1	5.202513	6.872426	0.146720	0.121649	0.478939	0.021061	0.478939	0.021061	
386000	-80.390868	1	19.218106	25.311501	0.119583	0.181546	0.251994	0.248006	0.251994	0.248006	
387000	-80.682382	1	4.133701	9.738975	0.248458	0.082313	0.497199	0.002801	0.497199	0.002801	
388000	-83.851502	1	5.616323	10.941987	0.627115	0.305515	0.314724	0.185276	0.314724	0.185276	
389000	-80.035068	1	11.786554	30.603601	0.147897	0.245113	0.158527	0.341473	0.158527	0.341473	
390000	-81.112155	1	1.804253	5.140198	0.290846	0.166294	0.460495	0.039505	0.460495	0.039505	
391000	-79.170920	1	7.393241	12.730361	0.150845	0.176933	0.366865	0.133135	0.366865	0.133135	
392000	-87.760162	1	13.968233	41.253592	43.492991	32.804347	0.250000	0.250000	0.250000	0.250000	
393000	-79.231570	1	3.261135	5.359167	0.154060	0.212154	0.258519	0.241481	0.258519	0.241481	
394000	-80.077704	1	13.885329	34.564609	0.270819	0.230253	0.367422	0.132578	0.367422	0.132578	
395000	-82.341301	1	6.212727	8.000653	0.363025	0.440846	0.222408	0.277592	0.222408	0.277592	
396000	-79.440525	1	8.145435	15.137633	0.181273	0.283067	0.168780	0.331220	0.168780	0.331220	
397000	-81.895882	1	2.127120	4.254669	0.523925	0.385626	0.275446	0.224554	0.275446	0.224554	
398000	-84.717171	1	3.405068	6.423533	0.863299	0.903174	0.248484	0.251516	0.248484	0.251516	
399000	-86.572102	1	11.924020	20.990228	2.994971	2.872455	0.250000	0.250000	0.250000	0.250000	
400000	-80.807422	1	3.400153	4.275404	0.186705	0.307968	0.148780	0.351220	0.148780	0.351220	
401000	-80.917489	1	3.926002	8.740631	0.276082	0.396445	0.188789	0.311211	0.188789	0.311211	
402000	-80.143222	1	10.290685	23.990485	0.286945	0.171884	0.454796	0.045204	0.454796	0.045204	
403000	-80.202398	1	8.724411	23.545318	0.230039	0.235282	0.328879	0.171121	0.328879	0.171121	
404000	-81.472551	1	3.840684	6.138126	0.302665	0.442732	0.190601	0.309399	0.190601	0.309399	
405000	-79.774133	1	9.524831	19.462595	0.111007	0.122627	0.455658	0.044342	0.455658	0.044342	
406000	-79.782616	1	8.331293	16.063651	0.297473	0.274965	0.311954	0.188046	0.311954	0.188046	
407000	-79.461108	1	0.397821	0.936416	0.130279	0.132627	0.436203	0.042402	0.475203	0.046193	
408000	-80.138796	1	1.578453	2.136450	0.090084	0.191216	0.087892	0.412104	0.087893	0.412111	
409000	-79.368328	1	5.556449	9.128678	0.208707	0.105713	0.492635	0.007365	0.492635	0.007365	
410000	-80.032243	1	3.549335	5.103484	0.017266	0.219262	0.000712	0.499288	0.000712	0.499288	
411000	-79.594776	1	9.377245	14.905170	0.210920	0.276936	0.227246	0.272754	0.227246	0.272754	
412000	-81.030293	1	4.148657	9.969130	0.380414	0.315905	0.297788	0.202212	0.297788	0.202212	
413000	-79.406681	1	14.801745	21.937555	0.187013	0.184633	0.398113	0.101887	0.398113	0.101887	
414000	-80.041976	1	3.246421	4.996634	0.000806	0.186072	0.000002	0.499998	0.000002	0.499998	
415000	-79.162619	1	7.447580	15.235876	0.222668	0.193170	0.408007	0.091993	0.408007	0.091993	
416000	-79.423104	1	1.814761	3.965582	0.202545	0.265896	0.232972	0.267028	0.232972	0.267028	
417000	-80.055774	1	12.090220	22.537233	0.276261	0.122835	0.487754	0.012246	0.487754	0.012246	
418000	-79.488385	1	2.425718	5.532584	0.138562	0.225895	0.174405	0.325595	0.174405	0.325595	
419000	-80.267296	1	4.057890	6.343695	0.287876	0.335159	0.238023	0.261977	0.238023	0.261977	
420000	-81.371037	1	6.266871	9.020244	0.053478	0.333914	0.004922	0.495078	0.004922	0.495078	
421000	-87.868024	1	11.359132	24.802026	17.707835	8.523349	0.250000	0.250000	0.250000	0.250000	
422000	-86.289494	1	14.701031	31.072559	4.640415	3.428789	0.250000	0.250000	0.250000	0.250000	
423000	-80.984965	1	3.144562	8.594303	0.100668	0.147778	0.329031	0.170969	0.329031	0.170969	
424000	-79.643395	1	10.879375	19.495944	0.259698	0.135859	0.481539	0.018461	0.481539	0.018461	
425000	-82.180234	1	12.887644	17.775839	0.073670	0.092184	0.469892	0.030108	0.469892	0.030108	
426000	-82.100585	1	11.045697	21.606382	0.052145	0.379163	0.004404	0.495596	0.004404	0.495596	
427000	-79.586730	1	7.312194	13.071353	0.056334	0.258608	0.007116	0.492884	0.007116	0.492884	
428000	-81.092834	1	3.624828	11.051944	0.258055	0.241007	0.341205	0.158795	0.341205	0.158795	
429000	-79.014145	1	3.856559	7.011499	0.210804	0.179331	0.426494	0.073506	0.426494	0.073506	
430000	-81.341525	1	7.305269	15.003214	0.248635	0.429267	0.152803	0.347197	0.152803	0.347197	
431000	-79.691278	1	17.723232	25.405464	0.181038	0.095308	0.494731	0.005269	0.494731	0.005269	
432000	-80.748480	1	5.529962	16.064469	0.254175	0.172187	0.450444	0.049556	0.450444	0.049556	
433000	-79.850177	1	2.949377	5.336367	0.213030	0.329413	0.167168	0.332832	0.167168	0.332832	
434000	-82.046223	1	2.944306	9.513313	0.056163	0.289699	0.006151	0.493849	0.006151	0.493849	
435000	-79.315915	1	17.853473	28.123799	0.208215	0.123846	0.485701	0.014299	0.485701	0.014299	
436000	-81.464510	1	7.196408	9.664629	0.330617	0.383780	0.230721	0.269279	0.230721	0.269279	
437000	-79.309789	1	13.606674	28.289673	0.134846	0.134881	0.455490	0.044510	0.455490	0.044510	
438000	-82.901512	1	8.995445	18.933148	0.589760	0.566800	0.245558	0.254442	0.245558	0.254442	
439000	-80.236674	1	10.023106	21.364051	0.184429	0.056405	0.499230	0.000770	0.499230	0.000770	
440000	-80.578981	1	1.177322	3.548036	0.206089	0.155975	0.459205	0.040795	0.459206	0.040795	
441000	-79.937518	1	3.569463	6.546036	0.314584	0.293062	0.297671	0.202329	0.297671	0.202329	
442000	-86.472483	1	3.204087	5.877644	4.250575	2.528969	0.250000	0.250000	0.250000	0.250000	
443000	-80.040191	1	5.414620	14.732830	0.151229	0.122576	0.479318	0.020682	0.479318	0.020682	
444000	-79.576751	1	5.129828	8.156409	0.126062	0.143156	0.425667	0.074333	0.425667	0.074333	
445000	-79.822115	1	4.223723	9.803256	0.116908	0.179065	0.251081	0.248919	0.251081	0.248919	
446000	-86.581647	1	7.235606	15.567936	7.105354	4.492517	0.250000	0.250000	0.250000	0.250000	
447000	-86.421412	1	8.015678	16.551369	19.026755	12.700581	0.250000	0.250000	0.250000	0.250000	
448000	-80.040453	1	7.229179	9.344996	0.158077	0.118870	0.483575	0.016425	0.483575	0.016425	
449000	-79.378507	1	2.529069	5.062135	0.250924	0.153530	0.468879	0.031121	0.468879	0.031121	
450000	-79.929187	1	10.340340	15.355083	0.233050	0.108338	0.492233	0.007767	0.492233	0.007767	
451000	-80.874063	1	10.489148	26.009665	0.353295	0.285931	0.320493	0.179507	0.320493	0.179507	
452000	-87.498937	1	7.008966	9.426797	11.028923	10.137859	0.250000	0.250000	0.250000	0.250000	
453000	-89.261654	1	12.053441	20.693537	16.097333	6.396411	0.250000	0.250000	0.250000	0.250000	
454000	-88.521283	1	4.242531	6.334258	18.619526	8.381159	0.250000	0.250000	0.250000	0.250000	
455000	-89.054208	1	5.119888	6.469034	5.648741	6.521545	0.250000	0.250000	0.250000	0.250000	
456000	-79.762868	1	7.160829	11.552060	0.175691	0.299302	0.139303	0.360697	0.139303	0.360697	
457000	-79.552205	1	3.547291	8.283640	0.142190	0.183358	0.323800	0.176200	0.323800	0.176200	
458000	-80.679813	1	6.087261	7.770514	0.013757	0.221634	0.000452	0.499548	0.000452	0.499548	
459000	-80.109701	1	8.540743	13.196634	0.307741	0.250953	0.350783	0.149217	0.350783	0.149217	
460000	-80.348057	1	5.910370	13.007486	0.214668	0.350460	0.153151	0.346849	0.153151	0.346849	
461000	-81.053633	1	4.735768	5.539763	0.259390	0.220292	0.378834	0.121166	0.378834	0.121166	
462000	-79.095375	1	12.013258	23.037656	0.221390	0.188878	0.415170	0.084830	0.415170	0.084830	
463000	-81.301963	1	8.434847	21.058976	0.081927	0.132097	0.313295	0.186705	0.313295	0.186705	
464000	-79.965861	1	6.078676	11.367676	0.120619	0.063417	0.498550	0.001450	0.498550	0.001450	
465000	-80.281831	1	1.776967	4.351173	0.098451	0.296155	0.027177	0.472823	0.027177	0.472823	
466000	-78.982921	1	16.590740	29.801772	0.171530	0.163549	0.430279	0.069721	0.430279	0.069721	
467000	-79.593263	1	4.383478	9.649446	0.261931	0.198044	0.416883	0.083117	0.416883	0.083117	
468000	-80.334658	1	0.888194	1.614856	0.164536	0.365607	0.081037	0.418713	0.081118	0.419132	
469000	-80.168789	1	8.397894	11.664259	0.201784	0.290054	0.193985	0.306015	0.193985	0.306015	
470000	-79.185485	1	2.828362	5.899821	0.156896	0.094158	0.494341	0.005659	0.494341	0.005659	
471000	-80.178609	1	4.123112	5.560453	0.090067	0.244176	0.033347	0.466653	0.033347	0.466653	
472000	-80.316233	1	4.585046	9.771498	0.185632	0.054689	0.499306	0.000694	0.499306	0.000694	
473000	-79.464712	1	5.760747	13.194113	0.162111	0.229104	0.231553	0.268447	0.231553	0.268447	
474000	-79.530639	1	3.785638	7.931212	0.267543	0.215914	0.390114	0.109886	0.390114	0.109886	
475000	-79.443775	1	9.138733	21.282237	0.173504	0.213554	0.300215	0.199785	0.300215	0.199785	
476000	-79.670913	1	2.476923	5.521574	0.164084	0.284955	0.134103	0.365897	0.134103	0.365897	
477000	-81.309198	1	12.823825	19.491960	0.363512	0.183629	0.445875	0.054125	0.445875	0.054125	
478000	-79.850906	1	3.640162	8.281927	0.029200	0.242669	0.001827	0.498173	0.001827	0.498173	
479000	-80.658042	1	9.378732	15.095225	0.219419	0.374373	0.144747	0.355253	0.144747	0.355253	
480000	-80.018413	1	7.377248	11.415108	0.298021	0.258360	0.335853	0.164147	0.335853	0.164147	
481000	-79.284309	1	3.860952	7.568541	0.216174	0.257237	0.269106	0.230894	0.269106	0.230894	
482000	-79.476056	1	1.377662	2.094808	0.252772	0.254625	0.313273	0.186717	0.313286	0.186725	
483000	-79.882552	1	32.124685	54.202188	0.026466	0.264582	0.001400	0.498600	0.001400	0.498600	
484000	-80.352917	1	5.148876	13.959567	0.190494	0.085417	0.496670	0.003330	0.496670	0.003330	
485000	-81.175272	1	14.616390	16.484346	0.222112	0.228335	0.335243	0.164757	0.335243	0.164757	
486000	-81.397374	1	22.434794	27.875630	0.327529	0.306023	0.289286	0.210714	0.289286	0.210714	
