Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/run2/Independent/atl_dom.bttrees
Data File Name:                  Bayestraits/run2/Independent/atl_dom.btdata
Log File Name:                   Bayestraits/run2/Independent/atl_dom.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            773638218
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/run2/Independent/atl_dom.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       68
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
60000	-69.388157	1	2.345344	12.444634	6.073273	3.978740	0.250000	0.250000	0.250000	0.250000	
61000	-69.346838	1	2.172531	22.776321	4.183692	2.994464	0.250000	0.250000	0.250000	0.250000	
62000	-75.409133	1	0.424025	1.099967	1.902821	1.865276	0.250000	0.250000	0.250000	0.250000	
63000	-70.294253	1	0.722898	8.606843	5.998192	2.937349	0.250000	0.250000	0.250000	0.250000	
64000	-69.073663	1	0.793379	7.029186	6.475097	4.622336	0.250000	0.250000	0.250000	0.250000	
65000	-69.358373	1	1.343144	9.665961	7.140788	5.901803	0.250000	0.250000	0.250000	0.250000	
66000	-69.009164	1	2.628885	16.967838	29.498086	19.415196	0.250000	0.250000	0.250000	0.250000	
67000	-69.169088	1	3.650638	30.793448	8.713206	4.910141	0.250000	0.250000	0.250000	0.250000	
68000	-69.132893	1	1.628091	9.852692	12.106432	7.466847	0.250000	0.250000	0.250000	0.250000	
69000	-69.113858	1	2.164183	18.196618	21.098434	15.851478	0.250000	0.250000	0.250000	0.250000	
70000	-70.090560	1	4.439588	22.913070	48.120334	41.688301	0.250000	0.250000	0.250000	0.250000	
71000	-69.192889	1	1.543585	14.539010	9.212020	5.447501	0.250000	0.250000	0.250000	0.250000	
72000	-70.108121	1	1.811165	25.364508	5.247677	3.557380	0.250000	0.250000	0.250000	0.250000	
73000	-69.263650	1	1.831926	13.303287	4.883069	3.932231	0.250000	0.250000	0.250000	0.250000	
74000	-68.971714	1	11.159387	75.335929	15.087234	9.690267	0.250000	0.250000	0.250000	0.250000	
75000	-70.257819	1	2.498496	12.705836	1.752066	1.556914	0.250000	0.250000	0.250000	0.250000	
76000	-70.328544	1	1.652348	7.101659	23.442084	17.614552	0.250000	0.250000	0.250000	0.250000	
77000	-69.991138	1	0.875382	5.274998	5.971825	5.453437	0.250000	0.250000	0.250000	0.250000	
78000	-69.422608	1	3.189143	19.056546	17.607838	9.547113	0.250000	0.250000	0.250000	0.250000	
79000	-69.141057	1	1.580179	12.983592	10.212754	7.816961	0.250000	0.250000	0.250000	0.250000	
80000	-69.840692	1	5.220506	34.209995	6.173290	2.931463	0.250000	0.250000	0.250000	0.250000	
81000	-69.070265	1	2.749022	23.841351	3.231618	2.337322	0.250000	0.250000	0.250000	0.250000	
82000	-69.351220	1	0.345285	2.088548	10.125641	7.944281	0.250000	0.250000	0.250000	0.250000	
83000	-71.139917	1	0.740488	11.629574	16.400695	14.184391	0.250000	0.250000	0.250000	0.250000	
84000	-69.996062	1	0.856266	10.192084	16.425016	13.481340	0.250000	0.250000	0.250000	0.250000	
85000	-69.714865	1	5.303359	28.492937	9.538539	5.080036	0.250000	0.250000	0.250000	0.250000	
86000	-68.940205	1	3.879882	30.896614	12.706197	8.470539	0.250000	0.250000	0.250000	0.250000	
87000	-69.248686	1	2.322917	15.720040	32.509985	17.738128	0.250000	0.250000	0.250000	0.250000	
88000	-70.783525	1	2.324392	27.570268	7.669462	3.420424	0.250000	0.250000	0.250000	0.250000	
89000	-69.478440	1	3.852926	34.162050	8.678870	7.231929	0.250000	0.250000	0.250000	0.250000	
90000	-69.577532	1	3.813941	23.010730	21.035223	10.856312	0.250000	0.250000	0.250000	0.250000	
91000	-68.927748	1	2.854376	21.463940	9.523322	6.194908	0.250000	0.250000	0.250000	0.250000	
92000	-69.127829	1	3.333292	25.577911	5.587892	3.143668	0.250000	0.250000	0.250000	0.250000	
93000	-70.745798	1	2.939141	16.773258	4.718210	4.775233	0.250000	0.250000	0.250000	0.250000	
94000	-69.173373	1	1.466342	8.747166	14.122955	10.062876	0.250000	0.250000	0.250000	0.250000	
95000	-70.681284	1	2.577109	23.940298	14.351528	14.655025	0.250000	0.250000	0.250000	0.250000	
96000	-71.195347	1	1.868840	8.175394	5.094622	2.312323	0.250000	0.250000	0.250000	0.250000	
97000	-70.425580	1	4.313805	19.299610	21.007218	10.983655	0.250000	0.250000	0.250000	0.250000	
98000	-70.679572	1	3.414626	37.579562	4.880443	4.760269	0.250000	0.250000	0.250000	0.250000	
99000	-69.226028	1	2.629726	14.984908	10.393037	7.132082	0.250000	0.250000	0.250000	0.250000	
100000	-68.956578	1	1.241295	9.688348	4.902559	3.410356	0.250000	0.250000	0.250000	0.250000	
101000	-69.442495	1	0.664764	5.657825	10.897771	5.643576	0.250000	0.250000	0.250000	0.250000	
102000	-71.391349	1	4.686627	18.556984	9.354911	8.362858	0.250000	0.250000	0.250000	0.250000	
103000	-69.129548	1	1.777146	16.368367	17.549456	10.590484	0.250000	0.250000	0.250000	0.250000	
104000	-68.961967	1	0.498075	4.021288	3.801180	2.618866	0.250000	0.250000	0.250000	0.250000	
105000	-70.975252	1	2.785165	14.173187	6.141224	2.626203	0.250000	0.250000	0.250000	0.250000	
106000	-70.007048	1	0.606291	2.784051	0.663083	0.386757	0.250000	0.250000	0.250000	0.250000	
107000	-70.557704	1	2.735512	28.138684	6.425195	6.289680	0.250000	0.250000	0.250000	0.250000	
108000	-69.112342	1	1.247984	7.751278	20.860479	12.658202	0.250000	0.250000	0.250000	0.250000	
109000	-73.046747	1	0.507997	10.877723	5.198357	2.342717	0.250000	0.250000	0.250000	0.250000	
110000	-70.691566	1	3.570088	24.019380	6.442327	6.685227	0.250000	0.250000	0.250000	0.250000	
111000	-71.051970	1	0.788473	12.760090	1.067863	0.878095	0.250000	0.250000	0.250000	0.250000	
112000	-69.881250	1	2.310005	19.551418	10.429038	9.556394	0.250000	0.250000	0.250000	0.250000	
113000	-70.087761	1	3.486742	22.674168	5.579241	2.535241	0.250000	0.250000	0.250000	0.250000	
114000	-69.144042	1	2.415608	20.025808	4.759823	3.639062	0.250000	0.250000	0.250000	0.250000	
115000	-69.321044	1	3.874101	22.848171	7.916751	6.039773	0.250000	0.250000	0.250000	0.250000	
116000	-69.974084	1	0.098624	1.252318	12.710254	9.751017	0.250000	0.250000	0.250000	0.250000	
117000	-69.565980	1	2.793080	18.427682	8.782081	7.536575	0.250000	0.250000	0.250000	0.250000	
118000	-69.198037	1	1.958263	11.294764	15.861289	10.062585	0.250000	0.250000	0.250000	0.250000	
119000	-71.680293	1	3.704655	12.582495	19.743528	11.985312	0.250000	0.250000	0.250000	0.250000	
120000	-69.013207	1	3.678603	26.212860	13.323327	9.669259	0.250000	0.250000	0.250000	0.250000	
121000	-69.243918	1	5.926578	52.601418	19.057460	10.630379	0.250000	0.250000	0.250000	0.250000	
122000	-71.248201	1	9.465018	37.012895	7.318653	3.698915	0.250000	0.250000	0.250000	0.250000	
123000	-69.230612	1	4.350965	24.830765	5.561759	3.477957	0.250000	0.250000	0.250000	0.250000	
124000	-69.182744	1	1.840617	17.566023	7.635767	4.601968	0.250000	0.250000	0.250000	0.250000	
125000	-69.285756	1	4.983465	36.351585	4.005200	3.247321	0.250000	0.250000	0.250000	0.250000	
126000	-69.607819	1	1.797504	12.976135	21.965833	19.251957	0.250000	0.250000	0.250000	0.250000	
127000	-70.863736	1	1.007162	3.861250	7.908899	4.792920	0.250000	0.250000	0.250000	0.250000	
128000	-69.407228	1	0.944602	5.299453	13.105447	7.494227	0.250000	0.250000	0.250000	0.250000	
129000	-71.173360	1	9.338336	34.328917	13.768381	8.108450	0.250000	0.250000	0.250000	0.250000	
130000	-70.689427	1	0.621051	4.881972	7.831956	8.162292	0.250000	0.250000	0.250000	0.250000	
131000	-69.268124	1	0.554453	4.729771	1.971947	1.075539	0.250000	0.250000	0.250000	0.250000	
132000	-69.402590	1	2.811611	19.908519	4.199582	2.173161	0.250000	0.250000	0.250000	0.250000	
