Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/Independent/afr_sl.bttrees
Data File Name:                  Bayestraits/Independent/afr_sl.btdata
Log File Name:                   Bayestraits/Independent/afr_sl.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1315216021
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/Independent/afr_sl.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       43
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
245000	-46.785679	1	4.947761	13.839133	14.315195	25.490943	0.250000	0.250000	0.250000	0.250000	
246000	-47.024788	1	2.996313	6.469199	7.231852	8.877978	0.250014	0.250014	0.249986	0.249986	
247000	-49.066907	1	8.138333	11.385795	4.897640	5.603991	0.250006	0.249994	0.250006	0.249994	
248000	-46.494168	1	2.377515	6.757918	2.961893	3.766586	0.250285	0.249751	0.250249	0.249715	
249000	-47.075478	1	1.905500	8.134024	7.424058	13.920577	0.250007	0.250007	0.249993	0.249993	
250000	-48.777453	1	11.458919	27.477079	12.393234	9.210684	0.250000	0.250000	0.250000	0.250000	
251000	-46.659979	1	2.378772	7.994901	2.839519	4.935332	0.250088	0.249922	0.250078	0.249912	
252000	-46.591125	1	9.124748	27.436350	15.083508	17.457769	0.250000	0.250000	0.250000	0.250000	
253000	-46.839815	1	4.822336	18.835795	7.592405	8.175182	0.250000	0.250000	0.250000	0.250000	
254000	-46.690522	1	5.481511	17.856800	7.022611	7.706175	0.250000	0.250000	0.250000	0.250000	
255000	-47.094714	1	3.711428	19.117459	9.096127	14.535659	0.250000	0.250000	0.250000	0.250000	
256000	-46.663895	1	0.867278	2.761183	2.117877	3.674700	0.254746	0.253526	0.246454	0.245274	
257000	-46.547406	1	9.362983	37.267260	7.003851	9.027377	0.250000	0.250000	0.250000	0.250000	
258000	-46.662159	1	4.946202	18.671383	14.637003	16.746233	0.250000	0.250000	0.250000	0.250000	
259000	-47.878449	1	6.127884	15.678362	32.726605	27.731935	0.250000	0.250000	0.250000	0.250000	
260000	-46.776572	1	2.983485	10.917384	12.372254	22.198577	0.250000	0.250000	0.250000	0.250000	
261000	-46.605539	1	10.217457	34.004694	5.413532	9.184209	0.250000	0.250000	0.250000	0.250000	
262000	-48.106238	1	4.207052	22.137068	24.663133	21.919132	0.250000	0.250000	0.250000	0.250000	
263000	-48.767199	1	9.073543	18.554891	7.515612	18.568610	0.250000	0.250000	0.250000	0.250000	
264000	-46.761495	1	5.788487	16.920050	15.420992	16.687519	0.250000	0.250000	0.250000	0.250000	
265000	-46.463079	1	0.481766	1.560279	7.113763	9.486734	0.264557	0.264557	0.235443	0.235443	
266000	-47.942090	1	2.411909	7.886498	2.066142	4.997701	0.250157	0.249854	0.250145	0.249844	
267000	-47.481989	1	1.263837	2.785153	44.102187	43.911507	0.253116	0.253116	0.246884	0.246884	
268000	-49.418413	1	3.063639	4.263417	12.248901	12.449927	0.250141	0.250141	0.249859	0.249859	
269000	-47.546442	1	4.407864	22.447009	7.090580	13.797718	0.250000	0.250000	0.250000	0.250000	
270000	-48.200777	1	5.408695	23.050625	14.783514	11.888392	0.250000	0.250000	0.250000	0.250000	
271000	-46.940355	1	14.550056	52.530335	5.814374	11.071753	0.250000	0.250000	0.250000	0.250000	
272000	-47.554426	1	2.832406	5.817292	5.635108	10.567617	0.250033	0.250033	0.249967	0.249967	
273000	-46.830577	1	6.240245	26.860008	2.359832	3.997609	0.250344	0.249656	0.250344	0.249656	
274000	-46.788483	1	0.990226	2.559029	6.544260	7.427848	0.254788	0.254788	0.245212	0.245212	
275000	-46.759623	1	0.269751	1.060251	7.145502	8.614950	0.248295	0.248295	0.251705	0.251705	
276000	-47.554938	1	4.222839	7.746188	21.842533	33.793439	0.250001	0.250001	0.249999	0.249999	
277000	-47.762436	1	5.695501	10.553346	9.246492	10.089272	0.250000	0.250000	0.250000	0.250000	
278000	-47.273870	1	4.398278	9.154557	6.978803	7.891987	0.250000	0.250000	0.250000	0.250000	
279000	-47.245482	1	1.344980	2.800359	4.954311	8.341407	0.252891	0.252891	0.247109	0.247109	
280000	-46.590751	1	4.079898	12.595777	3.301462	5.541854	0.250029	0.249971	0.250029	0.249971	
281000	-47.453867	1	2.981300	9.335457	0.763706	1.657681	0.264570	0.235432	0.264568	0.235431	
282000	-46.518774	1	4.476636	17.547638	4.060051	5.318369	0.250019	0.249981	0.250019	0.249981	
283000	-47.368478	1	2.758462	8.698171	4.801161	10.322819	0.250002	0.250002	0.249998	0.249998	
284000	-46.518582	1	4.371458	17.392150	10.712474	14.675174	0.250000	0.250000	0.250000	0.250000	
285000	-46.691304	1	11.794920	28.744159	5.060601	7.564910	0.250001	0.249999	0.250001	0.249999	
286000	-47.716719	1	4.473356	24.884792	21.404550	21.732073	0.250000	0.250000	0.250000	0.250000	
287000	-46.507766	1	8.819544	32.415388	1.913715	2.380023	0.253073	0.246927	0.253073	0.246927	
288000	-46.419287	1	5.298255	15.967197	1.812909	2.576069	0.252635	0.247365	0.252635	0.247365	
289000	-47.702040	1	3.997762	12.124019	11.384513	9.663325	0.250000	0.250000	0.250000	0.250000	
290000	-52.051916	1	1.386443	15.235440	2.443269	6.466926	0.250023	0.249977	0.250023	0.249977	
291000	-47.430970	1	1.524441	9.035865	3.356068	4.240808	0.250116	0.249891	0.250109	0.249884	
292000	-48.739433	1	15.457346	28.343259	9.433916	8.079867	0.250000	0.250000	0.250000	0.250000	
293000	-46.811301	1	1.315170	4.182612	5.303656	9.776066	0.250668	0.250668	0.249332	0.249332	
294000	-46.660009	1	2.389894	5.954405	7.406507	9.459415	0.250042	0.250042	0.249958	0.249958	
295000	-46.465706	1	7.129078	22.781993	6.823476	8.459455	0.250000	0.250000	0.250000	0.250000	
296000	-47.348981	1	4.650532	10.026938	4.993903	9.170048	0.250000	0.250000	0.250000	0.250000	
297000	-47.375228	1	0.879756	4.271301	6.833344	13.045002	0.250856	0.250856	0.249144	0.249144	
298000	-46.655960	1	8.912107	28.081353	6.157818	6.862748	0.250001	0.249999	0.250001	0.249999	
299000	-47.096109	1	5.949753	13.796565	11.209586	20.056115	0.250000	0.250000	0.250000	0.250000	
300000	-48.068404	1	17.482213	29.010114	3.921881	4.644023	0.250044	0.249956	0.250044	0.249956	
301000	-47.939886	1	8.969310	23.873488	1.673450	3.950662	0.250640	0.249360	0.250640	0.249360	
302000	-46.951363	1	1.678551	8.471150	6.522786	9.427702	0.250006	0.250006	0.249994	0.249994	
303000	-46.776903	1	6.387397	22.906900	5.714584	10.305194	0.250000	0.250000	0.250000	0.250000	
304000	-46.470232	1	3.024754	8.548248	6.739363	9.821578	0.250002	0.250002	0.249998	0.249998	
305000	-47.108929	1	4.489298	15.487191	19.922291	19.237954	0.250000	0.250000	0.250000	0.250000	
306000	-46.611719	1	4.563042	16.291365	11.050365	12.706924	0.250000	0.250000	0.250000	0.250000	
307000	-46.691523	1	2.649263	6.774115	10.464367	16.826381	0.250014	0.250014	0.249986	0.249986	
308000	-46.624607	1	14.342894	56.338262	14.233676	16.983708	0.250000	0.250000	0.250000	0.250000	
309000	-46.632271	1	3.153786	9.490754	3.330205	5.677234	0.250025	0.249976	0.250024	0.249975	
310000	-46.701275	1	0.308286	1.221791	20.329001	31.857025	0.256335	0.256335	0.243665	0.243665	
311000	-46.885766	1	0.215957	0.798032	6.820107	11.384037	0.226664	0.226664	0.273336	0.273336	
312000	-46.459601	1	3.874766	14.005175	19.160251	24.713466	0.250000	0.250000	0.250000	0.250000	
313000	-47.408191	1	2.055263	7.009268	3.736726	8.099385	0.250020	0.250017	0.249983	0.249980	
314000	-47.254922	1	6.787630	14.640580	5.509720	6.012470	0.250002	0.249998	0.250002	0.249998	
315000	-46.416189	1	1.677370	5.850668	5.248222	7.091294	0.250087	0.250085	0.249915	0.249913	
316000	-46.462383	1	8.287022	23.462412	9.709087	13.942966	0.250000	0.250000	0.250000	0.250000	
317000	-46.895902	1	4.229358	9.745896	7.781150	9.318351	0.250000	0.250000	0.250000	0.250000	
318000	-46.619572	1	5.403614	22.788523	7.331900	9.509391	0.250000	0.250000	0.250000	0.250000	
319000	-46.504639	1	9.542054	27.032190	2.582041	3.949122	0.250301	0.249699	0.250301	0.249699	
320000	-51.115077	1	9.546728	18.870495	5.175764	3.053898	0.250090	0.249910	0.250090	0.249910	
321000	-46.680227	1	3.443341	11.000121	6.841904	7.541842	0.250000	0.250000	0.250000	0.250000	
322000	-46.426629	1	5.975588	21.177583	19.348522	25.902067	0.250000	0.250000	0.250000	0.250000	
323000	-46.760304	1	1.865892	8.581595	1.864107	2.734640	0.252113	0.247895	0.252105	0.247887	
324000	-47.524198	1	1.072359	4.478700	11.521101	10.503472	0.250595	0.250595	0.249405	0.249405	
325000	-46.561751	1	3.032401	12.478496	6.353227	8.671606	0.250000	0.250000	0.250000	0.250000	
326000	-46.635212	1	2.583449	9.519790	7.353915	8.444188	0.250001	0.250001	0.249999	0.249999	
327000	-47.026795	1	4.610454	13.803781	12.253950	12.128245	0.250000	0.250000	0.250000	0.250000	
328000	-47.243857	1	4.885036	9.705464	1.166202	1.496470	0.265331	0.234669	0.265331	0.234669	
329000	-46.809183	1	2.416849	6.896297	1.465795	1.569304	0.261635	0.238395	0.261604	0.238366	
330000	-46.742921	1	6.941426	20.185186	18.515007	20.206402	0.250000	0.250000	0.250000	0.250000	
331000	-46.413167	1	7.783498	23.768807	7.482698	10.692619	0.250000	0.250000	0.250000	0.250000	
332000	-46.423626	1	4.453912	14.885601	28.529056	37.017399	0.250000	0.250000	0.250000	0.250000	
333000	-46.901028	1	1.338585	5.358052	8.777228	9.339287	0.250192	0.250192	0.249808	0.249808	
334000	-48.042544	1	5.190526	11.463642	12.022658	10.470518	0.250000	0.250000	0.250000	0.250000	
335000	-46.969025	1	1.340687	6.653283	21.121679	32.809868	0.250051	0.250051	0.249949	0.249949	
336000	-46.400926	1	11.612694	37.837936	9.621390	13.736383	0.250000	0.250000	0.250000	0.250000	
337000	-46.520374	1	5.872969	20.260565	1.757178	2.110994	0.254775	0.245225	0.254775	0.245225	
338000	-47.714521	1	1.297523	2.982378	4.452562	4.075026	0.252500	0.252395	0.247604	0.247501	
339000	-46.614732	1	3.282457	8.228163	5.160874	7.316198	0.250003	0.250001	0.249999	0.249997	
340000	-47.122484	1	2.630712	9.528100	12.472539	12.078113	0.250001	0.250001	0.249999	0.249999	
341000	-47.146287	1	6.994844	25.406373	0.437067	0.523059	0.330046	0.169954	0.330046	0.169954	
342000	-46.513996	1	1.658316	5.432414	5.544063	8.945650	0.250136	0.250136	0.249864	0.249864	
343000	-46.692976	1	3.342476	10.592879	0.902340	0.997577	0.285633	0.214367	0.285633	0.214367	
344000	-47.927373	1	2.164227	15.041550	4.130989	5.752829	0.250011	0.249989	0.250011	0.249989	
345000	-47.487092	1	9.120303	30.809622	20.483800	18.107324	0.250000	0.250000	0.250000	0.250000	
346000	-46.692725	1	1.953533	6.239142	2.878157	5.077286	0.250114	0.249977	0.250023	0.249886	
347000	-46.723016	1	4.555122	15.932109	3.275252	5.813155	0.250022	0.249978	0.250022	0.249978	
348000	-47.328014	1	1.855205	4.340280	0.772401	0.776146	0.304860	0.195865	0.303977	0.195298	
349000	-46.403634	1	1.012781	3.383673	5.915806	8.216483	0.251951	0.251950	0.248050	0.248049	
350000	-46.674934	1	7.817502	20.228983	11.237384	13.483166	0.250000	0.250000	0.250000	0.250000	
351000	-47.043903	1	8.833861	19.931529	11.234127	12.758614	0.250000	0.250000	0.250000	0.250000	
352000	-48.611157	1	6.905657	53.152608	11.231889	12.368803	0.250000	0.250000	0.250000	0.250000	
353000	-48.673186	1	8.008528	24.844103	4.598607	3.325212	0.250108	0.249892	0.250108	0.249892	
354000	-46.527147	1	8.004624	27.211427	6.068120	9.838072	0.250000	0.250000	0.250000	0.250000	
355000	-47.563353	1	8.762827	16.449669	3.189849	5.279338	0.250042	0.249958	0.250042	0.249958	
356000	-46.570695	1	9.530047	24.584159	12.044709	17.195470	0.250000	0.250000	0.250000	0.250000	
357000	-47.659733	1	7.956536	15.716312	1.388163	2.579449	0.253592	0.246408	0.253592	0.246408	
358000	-47.230022	1	1.114474	4.912123	5.443077	10.535064	0.250367	0.250367	0.249633	0.249633	
359000	-47.001187	1	0.999838	3.611896	2.456282	4.758810	0.251689	0.251409	0.248589	0.248312	
360000	-46.399547	1	1.966930	6.559923	9.782535	13.720948	0.250032	0.250032	0.249968	0.249968	
361000	-47.005851	1	1.704885	5.132797	12.011816	23.433571	0.250178	0.250178	0.249822	0.249822	
362000	-49.302381	1	3.869127	30.343108	4.936718	10.442143	0.250000	0.250000	0.250000	0.250000	
363000	-47.174825	1	6.656723	14.214734	8.949947	10.235209	0.250000	0.250000	0.250000	0.250000	
364000	-46.901390	1	8.229124	27.523608	24.418433	24.930845	0.250000	0.250000	0.250000	0.250000	
365000	-46.809232	1	3.059233	7.083772	2.362077	3.007873	0.251045	0.248969	0.251031	0.248955	
366000	-48.898306	1	1.192716	1.668307	1.937077	2.533385	0.264696	0.259417	0.240341	0.235547	
367000	-46.525789	1	14.595096	38.826419	12.550141	17.767377	0.250000	0.250000	0.250000	0.250000	
368000	-51.232767	1	1.063525	11.890519	8.047183	18.046332	0.250000	0.250000	0.250000	0.250000	
369000	-47.910161	1	2.748751	5.157460	6.507107	12.366707	0.250071	0.250071	0.249929	0.249929	
370000	-47.664445	1	0.602148	3.883200	7.185932	9.890289	0.251533	0.251533	0.248467	0.248467	
371000	-47.451584	1	3.343131	19.708269	7.941025	9.717465	0.250000	0.250000	0.250000	0.250000	
372000	-46.421410	1	5.743100	19.290279	4.435488	6.565699	0.250003	0.249997	0.250003	0.249997	
373000	-48.073970	1	1.264920	2.252669	16.629106	17.250109	0.255687	0.255687	0.244313	0.244313	
374000	-46.692236	1	12.526442	31.491743	7.954942	9.733095	0.250000	0.250000	0.250000	0.250000	
375000	-47.131014	1	4.583574	10.302920	2.970717	3.262315	0.250469	0.249531	0.250469	0.249531	
376000	-46.784094	1	2.360573	9.115263	4.958439	8.762574	0.250002	0.250001	0.249999	0.249998	
377000	-48.102679	1	0.894899	6.394266	23.073527	28.543497	0.250097	0.250097	0.249903	0.249903	
378000	-47.132747	1	2.203805	4.526585	11.399282	14.496525	0.250222	0.250222	0.249778	0.249778	
379000	-46.703785	1	3.105724	7.522496	13.820414	20.680362	0.250004	0.250004	0.249996	0.249996	
380000	-46.793789	1	13.752208	33.455717	9.278998	11.032355	0.250000	0.250000	0.250000	0.250000	
381000	-46.594222	1	2.047478	8.451761	4.065728	5.237150	0.250025	0.249984	0.250016	0.249975	
382000	-48.015270	1	11.235963	21.764210	2.493995	5.052949	0.250098	0.249902	0.250098	0.249902	
383000	-47.977559	1	3.208442	15.285449	4.519756	3.932417	0.250057	0.249943	0.250057	0.249943	
384000	-46.859045	1	1.286662	3.301147	36.677809	40.454232	0.251744	0.251744	0.248256	0.248256	
385000	-46.699113	1	0.225690	0.810981	8.378446	11.077905	0.232463	0.232463	0.267537	0.267537	
386000	-47.248125	1	6.516821	15.670960	2.803785	5.419381	0.250051	0.249949	0.250051	0.249949	
387000	-46.771276	1	3.510142	12.245880	13.149833	14.075112	0.250000	0.250000	0.250000	0.250000	
388000	-47.447356	1	4.492065	12.981338	2.536587	5.501912	0.250059	0.249941	0.250059	0.249941	
389000	-47.683024	1	1.630951	3.623075	12.366668	25.614006	0.250943	0.250943	0.249057	0.249057	
390000	-46.641022	1	4.116638	10.846106	3.645299	5.834468	0.250016	0.249985	0.250015	0.249984	
391000	-46.548738	1	15.971897	54.713383	4.370552	7.169111	0.250002	0.249998	0.250002	0.249998	
392000	-48.434398	1	2.723400	14.795105	3.649959	8.429887	0.250001	0.249999	0.250001	0.249999	
393000	-47.285281	1	5.646723	20.695105	8.932620	18.650306	0.250000	0.250000	0.250000	0.250000	
394000	-46.575345	1	6.119541	22.889565	7.815677	9.337741	0.250000	0.250000	0.250000	0.250000	
395000	-46.518302	1	2.578476	7.081665	12.911492	19.397106	0.250011	0.250011	0.249989	0.249989	
396000	-46.562852	1	6.259653	19.352159	4.604883	7.617393	0.250001	0.249999	0.250001	0.249999	
397000	-48.916953	1	1.458053	10.218001	5.869577	5.331385	0.250005	0.249998	0.250002	0.249995	
398000	-47.241218	1	2.028098	5.178257	17.989967	17.567655	0.250129	0.250129	0.249871	0.249871	
399000	-46.497244	1	4.191040	15.345940	7.347076	9.189357	0.250000	0.250000	0.250000	0.250000	
400000	-47.426402	1	11.017054	22.938516	14.577640	15.506125	0.250000	0.250000	0.250000	0.250000	
401000	-46.495623	1	5.404605	15.496819	8.335209	12.764359	0.250000	0.250000	0.250000	0.250000	
402000	-49.675530	1	2.694958	22.772489	7.142376	6.496072	0.250000	0.250000	0.250000	0.250000	
403000	-47.288092	1	3.707123	8.300723	7.565926	7.878898	0.250001	0.250001	0.249999	0.249999	
404000	-46.452763	1	2.164934	6.179049	9.326855	13.266603	0.250040	0.250040	0.249960	0.249960	
405000	-48.606449	1	0.194793	0.534121	14.299176	34.760247	0.243746	0.243746	0.256254	0.256254	
406000	-46.604834	1	3.671906	9.982549	4.121775	4.963196	0.250026	0.249974	0.250026	0.249974	
407000	-48.477271	1	5.266540	9.921995	15.559021	13.750656	0.250000	0.250000	0.250000	0.250000	
408000	-47.782831	1	3.503161	22.243410	1.692532	2.823928	0.252173	0.247827	0.252173	0.247827	
409000	-49.249607	1	3.071486	19.714938	2.283275	5.585304	0.250067	0.249933	0.250067	0.249933	
410000	-48.552016	1	5.535868	25.148403	24.278298	18.756328	0.250000	0.250000	0.250000	0.250000	
411000	-48.291028	1	4.335857	30.107406	6.853863	7.315369	0.250000	0.250000	0.250000	0.250000	
412000	-47.666252	1	9.045313	21.610709	8.269677	7.502122	0.250000	0.250000	0.250000	0.250000	
413000	-48.122127	1	5.030204	10.387509	16.434109	14.644610	0.250000	0.250000	0.250000	0.250000	
414000	-46.670005	1	0.322055	1.223282	8.918881	10.880402	0.258471	0.258471	0.241529	0.241529	
415000	-46.594259	1	2.456736	6.875202	21.773915	25.892707	0.250015	0.250015	0.249985	0.249985	
416000	-48.574454	1	2.071044	4.685186	25.428263	19.906327	0.250210	0.250210	0.249790	0.249790	
417000	-50.649879	1	1.333618	4.726593	2.368849	8.395362	0.250376	0.250369	0.249631	0.249624	
418000	-46.555553	1	5.499128	17.478500	17.395681	20.331350	0.250000	0.250000	0.250000	0.250000	
419000	-46.567683	1	4.066886	10.926058	6.570546	10.125319	0.250000	0.250000	0.250000	0.250000	
420000	-47.531364	1	2.866505	6.082613	1.414643	2.713226	0.253054	0.246993	0.253006	0.246946	
421000	-48.011194	1	3.226506	6.997437	1.451359	1.281925	0.267484	0.232529	0.267470	0.232517	
422000	-49.747229	1	1.746134	14.449777	8.562456	7.522482	0.250000	0.250000	0.250000	0.250000	
423000	-47.356101	1	6.894980	15.644453	7.391111	7.461329	0.250000	0.250000	0.250000	0.250000	
424000	-46.439625	1	2.354249	8.575168	10.958229	14.818854	0.250003	0.250003	0.249997	0.249997	
425000	-46.575577	1	4.887490	13.148604	6.982684	10.852513	0.250000	0.250000	0.250000	0.250000	
426000	-47.127767	1	8.320135	22.156205	5.700070	5.647491	0.250003	0.249997	0.250003	0.249997	
427000	-46.408023	1	7.290703	24.144447	18.159507	26.350374	0.250000	0.250000	0.250000	0.250000	
428000	-46.586658	1	1.216300	3.124272	18.857442	27.327000	0.252224	0.252224	0.247776	0.247776	
429000	-47.047051	1	2.544581	13.370956	3.023382	4.083332	0.250178	0.249822	0.250178	0.249822	
430000	-51.126607	1	1.232193	4.023590	22.506457	12.166361	0.250843	0.250843	0.249157	0.249157	
431000	-46.493388	1	1.122279	3.434000	4.069243	4.990066	0.251736	0.251683	0.248317	0.248264	
432000	-46.620350	1	1.805340	6.952317	16.670255	27.256757	0.250025	0.250025	0.249975	0.249975	
433000	-47.455455	1	1.207612	4.402058	1.465846	3.184963	0.252311	0.248846	0.251146	0.247697	
434000	-46.494696	1	2.522774	7.628774	7.525641	11.848472	0.250006	0.250006	0.249994	0.249994	
435000	-47.576426	1	1.534507	4.889448	2.671580	6.013310	0.250296	0.250235	0.249765	0.249704	
436000	-47.509532	1	2.417885	14.748824	2.952005	3.778573	0.250266	0.249734	0.250266	0.249734	
437000	-46.594470	1	1.901089	6.177288	0.774672	1.267295	0.274165	0.225937	0.274053	0.225845	
438000	-46.817342	1	3.930669	15.931353	3.098302	3.422769	0.250351	0.249649	0.250351	0.249649	
439000	-47.486898	1	3.573926	6.621328	1.343105	1.740092	0.260071	0.239944	0.260056	0.239930	
440000	-46.412469	1	7.477325	25.641680	8.862041	12.760560	0.250000	0.250000	0.250000	0.250000	
441000	-46.645898	1	4.566332	18.676002	13.978570	16.987755	0.250000	0.250000	0.250000	0.250000	
442000	-47.240428	1	5.403095	20.036998	1.136541	2.335598	0.255615	0.244385	0.255615	0.244385	
443000	-47.400775	1	2.052332	6.400466	9.530822	8.581805	0.250035	0.250035	0.249965	0.249965	
444000	-47.853585	1	2.136580	4.078031	5.087733	9.691322	0.250381	0.250380	0.249620	0.249619	
445000	-46.951070	1	6.214214	24.317485	9.583939	9.938936	0.250000	0.250000	0.250000	0.250000	
446000	-47.415708	1	2.629806	8.003054	1.199571	1.074256	0.277706	0.222302	0.277697	0.222295	
447000	-47.483218	1	2.515084	4.630894	7.181843	10.239084	0.250152	0.250152	0.249848	0.249848	
448000	-48.651652	1	13.583412	19.723662	9.636605	13.877627	0.250000	0.250000	0.250000	0.250000	
449000	-46.459203	1	5.026176	17.621916	5.034268	6.374744	0.250002	0.249998	0.250002	0.249998	
450000	-46.576141	1	2.908159	8.315748	3.083027	5.010266	0.250064	0.249941	0.250059	0.249936	
451000	-47.052724	1	0.524292	1.726850	4.441872	8.717580	0.262841	0.262840	0.237160	0.237159	
452000	-48.284541	1	1.422612	8.595033	0.631331	0.601848	0.328823	0.171190	0.328806	0.171181	
453000	-50.773682	1	13.108896	14.569893	17.468310	30.414268	0.250000	0.250000	0.250000	0.250000	
454000	-47.498283	1	3.540102	6.554917	3.670481	5.570673	0.250028	0.249988	0.250012	0.249972	
455000	-46.453811	1	9.608807	28.850237	13.931234	17.783382	0.250000	0.250000	0.250000	0.250000	
456000	-46.769697	1	5.991451	23.256562	9.688238	10.692739	0.250000	0.250000	0.250000	0.250000	
457000	-49.013289	1	8.262089	11.799204	7.626402	8.450015	0.250000	0.250000	0.250000	0.250000	
458000	-46.746152	1	4.663918	12.217126	10.627013	17.982205	0.250000	0.250000	0.250000	0.250000	
459000	-46.823210	1	1.924183	4.793996	1.915809	2.191494	0.254064	0.246358	0.253635	0.245942	
460000	-47.405897	1	7.322913	16.313472	6.290674	6.341963	0.250001	0.249999	0.250001	0.249999	
461000	-46.964543	1	2.123895	10.779762	13.108736	18.928705	0.250000	0.250000	0.250000	0.250000	
462000	-46.655437	1	2.428716	10.405942	4.980305	7.519779	0.250001	0.250000	0.250000	0.249999	
463000	-48.791072	1	0.653725	4.474267	7.006829	14.887968	0.250822	0.250822	0.249178	0.249178	
464000	-46.657413	1	6.506503	18.496599	1.797584	2.051999	0.254985	0.245015	0.254985	0.245015	
465000	-46.760751	1	3.677341	16.777608	18.562410	23.814588	0.250000	0.250000	0.250000	0.250000	
466000	-46.935832	1	0.225132	0.608167	14.066413	20.529712	0.252711	0.252711	0.247289	0.247289	
467000	-49.895014	1	3.595707	12.130297	4.605227	14.920887	0.250000	0.250000	0.250000	0.250000	
468000	-46.914844	1	3.265061	12.281606	2.308564	2.392518	0.252231	0.247769	0.252231	0.247769	
469000	-47.496282	1	3.644794	9.139474	22.599524	20.873455	0.250000	0.250000	0.250000	0.250000	
470000	-46.727991	1	3.557553	8.999682	7.419215	8.803450	0.250001	0.250001	0.249999	0.249999	
471000	-46.745928	1	2.064679	7.144790	4.069947	7.301087	0.250018	0.250014	0.249986	0.249982	
472000	-49.524345	1	15.042139	25.836580	0.392395	0.927523	0.270033	0.229967	0.270033	0.229967	
473000	-47.148234	1	2.275485	8.777162	4.773578	4.654379	0.250023	0.249982	0.250018	0.249977	
474000	-48.085568	1	1.673775	3.349413	14.758276	31.284928	0.251228	0.251228	0.248772	0.248772	
475000	-46.967656	1	3.984933	8.544751	7.732624	11.038147	0.250001	0.250001	0.249999	0.249999	
476000	-46.457706	1	0.935272	3.124034	6.209390	9.533871	0.252704	0.252703	0.247297	0.247296	
477000	-46.476229	1	9.047071	34.020660	4.371513	6.415981	0.250004	0.249996	0.250004	0.249996	
478000	-46.418465	1	9.040121	31.450309	6.046100	8.085305	0.250000	0.250000	0.250000	0.250000	
479000	-46.693169	1	3.499388	15.362026	5.300831	7.986481	0.250000	0.250000	0.250000	0.250000	
480000	-47.690459	1	0.653996	2.567038	3.654207	8.216598	0.255569	0.255566	0.244434	0.244432	
481000	-47.210620	1	17.100833	35.458612	12.011151	19.758140	0.250000	0.250000	0.250000	0.250000	
482000	-46.590824	1	18.693912	55.906460	6.663726	7.724749	0.250000	0.250000	0.250000	0.250000	
483000	-48.104471	1	14.043163	23.597372	8.202950	14.067220	0.250000	0.250000	0.250000	0.250000	
484000	-47.010836	1	9.326129	26.646699	16.218789	16.266866	0.250000	0.250000	0.250000	0.250000	
485000	-46.616002	1	4.782730	12.652394	9.290306	11.365110	0.250000	0.250000	0.250000	0.250000	
486000	-47.186651	1	3.544496	17.904166	10.655261	18.372029	0.250000	0.250000	0.250000	0.250000	
487000	-49.237636	1	9.006803	14.637364	13.147426	29.742062	0.250000	0.250000	0.250000	0.250000	
488000	-46.411452	1	3.622390	12.263671	10.151165	14.711501	0.250000	0.250000	0.250000	0.250000	
489000	-46.843563	1	3.806790	8.573960	6.590813	8.777521	0.250001	0.250001	0.249999	0.249999	
490000	-50.998721	1	4.038084	9.944750	2.107986	7.580866	0.250010	0.249990	0.250010	0.249990	
491000	-46.838977	1	0.695241	3.312700	4.365403	6.424709	0.252578	0.252569	0.247431	0.247423	
492000	-47.085061	1	3.741023	18.781508	7.676088	12.670445	0.250000	0.250000	0.250000	0.250000	
493000	-48.518681	1	6.118678	28.542091	6.550327	16.431346	0.250000	0.250000	0.250000	0.250000	
494000	-47.441265	1	3.560044	7.183304	5.379846	5.905518	0.250007	0.250001	0.249999	0.249993	
495000	-46.758496	1	3.057200	9.346482	12.360244	13.274132	0.250001	0.250001	0.249999	0.249999	
496000	-46.819511	1	1.677480	7.762169	1.087219	1.368679	0.269006	0.231018	0.268980	0.230995	
497000	-46.718259	1	11.225666	49.738483	25.043064	38.119140	0.250000	0.250000	0.250000	0.250000	
498000	-47.119267	1	3.142229	8.333515	23.480926	23.354203	0.250002	0.250002	0.249998	0.249998	
499000	-48.773053	1	3.018530	21.489856	2.619949	5.347295	0.250065	0.249935	0.250065	0.249935	
500000	-47.897013	1	3.200886	10.225954	10.066994	24.145271	0.250000	0.250000	0.250000	0.250000	
501000	-47.307021	1	1.281236	7.013406	13.044751	21.545762	0.250037	0.250037	0.249963	0.249963	
