Default schedule
Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.147000	1.964741	1000	0.147000	0.147000	0.217617	
1000	0.196000	1.549826	1000	0.196000	0.196000	0.215815	
1000	0.343000	1.050014	1000	0.343000	0.343000	0.225598	
1000	0.370000	1.050014	1000	0.370000	0.370000	0.235912	
1000	0.342000	1.050014	1000	0.342000	0.342000	0.242984	
1000	0.365000	1.050014	1000	0.365000	0.365000	0.250609	
1000	0.443000	1.050014	1000	0.443000	0.443000	0.261926	
1000	0.303000	1.403439	1000	0.303000	0.303000	0.264208	
1000	0.271000	1.403439	1000	0.271000	0.271000	0.264565	
1000	0.252000	1.403439	1000	0.252000	0.252000	0.263937	
1000	0.334000	1.403439	1000	0.334000	0.334000	0.267273	
1000	0.296000	1.403439	1000	0.296000	0.296000	0.268579	
1000	0.308000	1.403439	1000	0.308000	0.308000	0.270293	
1000	0.264000	1.403439	1000	0.264000	0.264000	0.270030	
1000	0.253000	1.403439	1000	0.253000	0.253000	0.269349	
1000	0.230000	1.403439	1000	0.230000	0.230000	0.267836	
1000	0.255000	1.403439	1000	0.255000	0.255000	0.267360	
1000	0.246000	1.403439	1000	0.246000	0.246000	0.266598	
1000	0.268000	1.403439	1000	0.268000	0.268000	0.266646	
1000	0.267000	1.403439	1000	0.267000	0.267000	0.266658	
1000	0.249000	1.403439	1000	0.249000	0.249000	0.266088	
1000	0.251000	1.403439	1000	0.251000	0.251000	0.265617	
1000	0.225000	1.403439	1000	0.225000	0.225000	0.264386	
1000	0.227000	1.403439	1000	0.227000	0.227000	0.263286	
1000	0.243000	1.403439	1000	0.243000	0.243000	0.262707	
1000	0.312000	1.403439	1000	0.312000	0.312000	0.264076	
1000	0.274000	1.403439	1000	0.274000	0.274000	0.264344	
1000	0.277000	1.403439	1000	0.277000	0.277000	0.264677	
1000	0.323000	1.403439	1000	0.323000	0.323000	0.266173	
1000	0.274000	1.403439	1000	0.274000	0.274000	0.266368	
1000	0.304000	1.403439	1000	0.304000	0.304000	0.267286	
1000	0.283000	1.403439	1000	0.283000	0.283000	0.267660	
1000	0.238000	1.403439	1000	0.238000	0.238000	0.266971	
1000	0.270000	1.403439	1000	0.270000	0.270000	0.267039	
1000	0.313000	1.403439	1000	0.313000	0.313000	0.268061	
1000	0.265000	1.403439	1000	0.265000	0.265000	0.267994	
1000	0.297000	1.403439	1000	0.297000	0.297000	0.268611	
1000	0.224000	1.403439	1000	0.224000	0.224000	0.267682	
1000	0.287000	1.403439	1000	0.287000	0.287000	0.268076	
1000	0.253000	1.403439	1000	0.253000	0.253000	0.267775	
1000	0.241000	1.403439	1000	0.241000	0.241000	0.267250	
1000	0.260000	1.403439	1000	0.260000	0.260000	0.267110	
1000	0.214000	1.403439	1000	0.214000	0.214000	0.266108	
1000	0.292000	1.403439	1000	0.292000	0.292000	0.266588	
1000	0.238000	1.403439	1000	0.238000	0.238000	0.266068	
1000	0.236000	1.403439	1000	0.236000	0.236000	0.265531	
1000	0.256000	1.403439	1000	0.256000	0.256000	0.265364	
1000	0.283000	1.403439	1000	0.283000	0.283000	0.265668	
1000	0.236000	1.403439	1000	0.236000	0.236000	0.265165	
1000	0.262000	1.403439	1000	0.262000	0.262000	0.265112	
1000	0.235000	1.403439	1000	0.235000	0.235000	0.264619	
1000	0.266000	1.403439	1000	0.266000	0.266000	0.264641	
1000	0.250000	1.403439	1000	0.250000	0.250000	0.264409	
1000	0.264000	1.403439	1000	0.264000	0.264000	0.264402	
1000	0.231000	1.403439	1000	0.231000	0.231000	0.263888	
1000	0.239000	1.403439	1000	0.239000	0.239000	0.263511	
1000	0.264000	1.403439	1000	0.264000	0.264000	0.263518	
1000	0.267000	1.403439	1000	0.267000	0.267000	0.263570	
1000	0.273000	1.403439	1000	0.273000	0.273000	0.263706	
1000	0.266000	1.403439	1000	0.266000	0.266000	0.263739	
1000	0.260000	1.403439	1000	0.260000	0.260000	0.263686	
1000	0.281000	1.403439	1000	0.281000	0.281000	0.263927	
1000	0.248000	1.403439	1000	0.248000	0.248000	0.263709	
1000	0.258000	1.403439	1000	0.258000	0.258000	0.263632	
1000	0.320000	1.403439	1000	0.320000	0.320000	0.264383	
1000	0.307000	1.403439	1000	0.307000	0.307000	0.264944	
1000	0.289000	1.403439	1000	0.289000	0.289000	0.265256	
1000	0.294000	1.403439	1000	0.294000	0.294000	0.265625	
1000	0.295000	1.403439	1000	0.295000	0.295000	0.265997	
1000	0.269000	1.403439	1000	0.269000	0.269000	0.266034	
1000	0.255000	1.403439	1000	0.255000	0.255000	0.265898	
1000	0.265000	1.403439	1000	0.265000	0.265000	0.265887	
1000	0.279000	1.403439	1000	0.279000	0.279000	0.266045	
1000	0.240000	1.403439	1000	0.240000	0.240000	0.265735	
1000	0.229000	1.403439	1000	0.229000	0.229000	0.265303	
1000	0.233000	1.403439	1000	0.233000	0.233000	0.264927	
1000	0.253000	1.403439	1000	0.253000	0.253000	0.264790	
1000	0.247000	1.403439	1000	0.247000	0.247000	0.264588	
1000	0.311000	1.403439	1000	0.311000	0.311000	0.265109	
1000	0.270000	1.403439	1000	0.270000	0.270000	0.265164	
1000	0.216000	1.403439	1000	0.216000	0.216000	0.264623	
1000	0.219000	1.403439	1000	0.219000	0.219000	0.264128	
1000	0.273000	1.403439	1000	0.273000	0.273000	0.264223	
1000	0.261000	1.403439	1000	0.261000	0.261000	0.264189	
1000	0.256000	1.403439	1000	0.256000	0.256000	0.264102	
1000	0.250000	1.403439	1000	0.250000	0.250000	0.263956	
1000	0.272000	1.403439	1000	0.272000	0.272000	0.264039	
1000	0.314000	1.403439	1000	0.314000	0.314000	0.264548	
1000	0.245000	1.403439	1000	0.245000	0.245000	0.264351	
1000	0.260000	1.403439	1000	0.260000	0.260000	0.264307	
1000	0.254000	1.403439	1000	0.254000	0.254000	0.264205	
1000	0.249000	1.403439	1000	0.249000	0.249000	0.264056	
1000	0.298000	1.403439	1000	0.298000	0.298000	0.264386	
1000	0.226000	1.403439	1000	0.226000	0.226000	0.264017	
1000	0.246000	1.403439	1000	0.246000	0.246000	0.263845	
1000	0.254000	1.403439	1000	0.254000	0.254000	0.263752	
1000	0.250000	1.403439	1000	0.250000	0.250000	0.263624	
1000	0.257000	1.403439	1000	0.257000	0.257000	0.263562	
1000	0.272000	1.403439	1000	0.272000	0.272000	0.263640	
1000	0.281000	1.403439	1000	0.281000	0.281000	0.263798	
1000	0.268000	1.403439	1000	0.268000	0.268000	0.263835	
1000	0.275000	1.403439	1000	0.275000	0.275000	0.263935	
1000	0.244000	1.403439	1000	0.244000	0.244000	0.263759	
1000	0.290000	1.403439	1000	0.290000	0.290000	0.263989	
1000	0.299000	1.403439	1000	0.299000	0.299000	0.264293	
1000	0.256000	1.403439	1000	0.256000	0.256000	0.264222	
1000	0.251000	1.403439	1000	0.251000	0.251000	0.264109	
1000	0.257000	1.403439	1000	0.257000	0.257000	0.264049	
1000	0.289000	1.403439	1000	0.289000	0.289000	0.264258	
1000	0.243000	1.403439	1000	0.243000	0.243000	0.264081	
1000	0.244000	1.403439	1000	0.244000	0.244000	0.263915	
1000	0.256000	1.403439	1000	0.256000	0.256000	0.263850	
1000	0.296000	1.403439	1000	0.296000	0.296000	0.264112	
1000	0.295000	1.403439	1000	0.295000	0.295000	0.264361	
1000	0.265000	1.403439	1000	0.265000	0.265000	0.264366	
1000	0.245000	1.403439	1000	0.245000	0.245000	0.264212	
1000	0.264000	1.403439	1000	0.264000	0.264000	0.264211	
1000	0.302000	1.403439	1000	0.302000	0.302000	0.264506	
1000	0.287000	1.403439	1000	0.287000	0.287000	0.264680	
1000	0.256000	1.403439	1000	0.256000	0.256000	0.264613	
1000	0.264000	1.403439	1000	0.264000	0.264000	0.264609	
1000	0.262000	1.403439	1000	0.262000	0.262000	0.264589	
1000	0.260000	1.403439	1000	0.260000	0.260000	0.264554	
1000	0.225000	1.403439	1000	0.225000	0.225000	0.264259	
1000	0.237000	1.403439	1000	0.237000	0.237000	0.264057	
1000	0.272000	1.403439	1000	0.272000	0.272000	0.264116	
1000	0.261000	1.403439	1000	0.261000	0.261000	0.264093	
1000	0.288000	1.403439	1000	0.288000	0.288000	0.264266	
1000	0.242000	1.403439	1000	0.242000	0.242000	0.264106	
1000	0.271000	1.403439	1000	0.271000	0.271000	0.264155	
1000	0.273000	1.403439	1000	0.273000	0.273000	0.264218	
1000	0.287000	1.403439	1000	0.287000	0.287000	0.264378	
1000	0.245000	1.403439	1000	0.245000	0.245000	0.264243	
1000	0.250000	1.403439	1000	0.250000	0.250000	0.264144	
1000	0.263000	1.403439	1000	0.263000	0.263000	0.264136	
1000	0.303000	1.403439	1000	0.303000	0.303000	0.264402	
1000	0.262000	1.403439	1000	0.262000	0.262000	0.264386	
1000	0.275000	1.403439	1000	0.275000	0.275000	0.264458	
1000	0.251000	1.403439	1000	0.251000	0.251000	0.264367	
1000	0.258000	1.403439	1000	0.258000	0.258000	0.264325	
1000	0.253000	1.403439	1000	0.253000	0.253000	0.264250	
1000	0.283000	1.403439	1000	0.283000	0.283000	0.264373	
1000	0.252000	1.403439	1000	0.252000	0.252000	0.264292	
1000	0.289000	1.403439	1000	0.289000	0.289000	0.264453	
1000	0.258000	1.403439	1000	0.258000	0.258000	0.264411	
1000	0.297000	1.403439	1000	0.297000	0.297000	0.264620	
1000	0.246000	1.403439	1000	0.246000	0.246000	0.264501	
1000	0.275000	1.403439	1000	0.275000	0.275000	0.264568	
1000	0.300000	1.403439	1000	0.300000	0.300000	0.264791	
1000	0.238000	1.403439	1000	0.238000	0.238000	0.264623	
1000	0.244000	1.403439	1000	0.244000	0.244000	0.264495	
1000	0.284000	1.403439	1000	0.284000	0.284000	0.264616	
1000	0.253000	1.403439	1000	0.253000	0.253000	0.264544	
1000	0.249000	1.403439	1000	0.249000	0.249000	0.264450	
1000	0.287000	1.403439	1000	0.287000	0.287000	0.264586	
1000	0.275000	1.403439	1000	0.275000	0.275000	0.264649	
1000	0.313000	1.403439	1000	0.313000	0.313000	0.264939	
1000	0.271000	1.403439	1000	0.271000	0.271000	0.264975	
1000	0.250000	1.403439	1000	0.250000	0.250000	0.264886	
1000	0.221000	1.403439	1000	0.221000	0.221000	0.264628	
1000	0.249000	1.403439	1000	0.249000	0.249000	0.264536	
1000	0.237000	1.403439	1000	0.237000	0.237000	0.264376	
1000	0.277000	1.403439	1000	0.277000	0.277000	0.264449	
1000	0.304000	1.403439	1000	0.304000	0.304000	0.264677	
1000	0.235000	1.403439	1000	0.235000	0.235000	0.264507	
1000	0.243000	1.403439	1000	0.243000	0.243000	0.264385	
1000	0.237000	1.403439	1000	0.237000	0.237000	0.264230	
1000	0.234000	1.403439	1000	0.234000	0.234000	0.264060	
1000	0.270000	1.403439	1000	0.270000	0.270000	0.264093	
1000	0.262000	1.403439	1000	0.262000	0.262000	0.264082	
1000	0.263000	1.403439	1000	0.263000	0.263000	0.264076	
1000	0.291000	1.403439	1000	0.291000	0.291000	0.264224	
1000	0.272000	1.403439	1000	0.272000	0.272000	0.264266	
1000	0.248000	1.403439	1000	0.248000	0.248000	0.264178	
1000	0.262000	1.403439	1000	0.262000	0.262000	0.264166	
1000	0.233000	1.403439	1000	0.233000	0.233000	0.263999	
1000	0.250000	1.403439	1000	0.250000	0.250000	0.263924	
1000	0.239000	1.403439	1000	0.239000	0.239000	0.263791	
1000	0.262000	1.403439	1000	0.262000	0.262000	0.263782	
1000	0.277000	1.403439	1000	0.277000	0.277000	0.263851	
1000	0.302000	1.403439	1000	0.302000	0.302000	0.264051	
1000	0.276000	1.403439	1000	0.276000	0.276000	0.264113	
1000	0.260000	1.403439	1000	0.260000	0.260000	0.264092	
1000	0.284000	1.403439	1000	0.284000	0.284000	0.264195	
1000	0.205000	1.403439	1000	0.205000	0.205000	0.263891	
1000	0.248000	1.403439	1000	0.248000	0.248000	0.263810	
1000	0.264000	1.403439	1000	0.264000	0.264000	0.263811	
1000	0.299000	1.403439	1000	0.299000	0.299000	0.263989	
1000	0.239000	1.403439	1000	0.239000	0.239000	0.263863	
1000	0.262000	1.403439	1000	0.262000	0.262000	0.263854	
1000	0.265000	1.403439	1000	0.265000	0.265000	0.263859	
1000	0.253000	1.403439	1000	0.253000	0.253000	0.263806	
1000	0.263000	1.403439	1000	0.263000	0.263000	0.263802	
1000	0.238000	1.403439	1000	0.238000	0.238000	0.263675	
1000	0.244000	1.403439	1000	0.244000	0.244000	0.263579	
1000	0.279000	1.403439	1000	0.279000	0.279000	0.263654	
1000	0.243000	1.403439	1000	0.243000	0.243000	0.263554	
1000	0.258000	1.403439	1000	0.258000	0.258000	0.263528	
1000	0.302000	1.403439	1000	0.302000	0.302000	0.263712	
1000	0.326000	1.403439	1000	0.326000	0.326000	0.264008	
1000	0.234000	1.403439	1000	0.234000	0.234000	0.263866	
1000	0.241000	1.403439	1000	0.241000	0.241000	0.263758	
1000	0.264000	1.403439	1000	0.264000	0.264000	0.263759	
1000	0.227000	1.403439	1000	0.227000	0.227000	0.263588	
1000	0.235000	1.403439	1000	0.235000	0.235000	0.263455	
1000	0.276000	1.403439	1000	0.276000	0.276000	0.263513	
1000	0.239000	1.403439	1000	0.239000	0.239000	0.263400	
1000	0.279000	1.403439	1000	0.279000	0.279000	0.263471	
1000	0.283000	1.403439	1000	0.283000	0.283000	0.263560	
1000	0.279000	1.403439	1000	0.279000	0.279000	0.263631	
1000	0.295000	1.403439	1000	0.295000	0.295000	0.263773	
1000	0.309000	1.403439	1000	0.309000	0.309000	0.263976	
1000	0.245000	1.403439	1000	0.245000	0.245000	0.263891	
1000	0.245000	1.403439	1000	0.245000	0.245000	0.263807	
1000	0.289000	1.403439	1000	0.289000	0.289000	0.263919	
1000	0.347000	1.403439	1000	0.347000	0.347000	0.264286	
1000	0.267000	1.403439	1000	0.267000	0.267000	0.264298	
1000	0.251000	1.403439	1000	0.251000	0.251000	0.264240	
1000	0.259000	1.403439	1000	0.259000	0.259000	0.264217	
1000	0.228000	1.403439	1000	0.228000	0.228000	0.264060	
1000	0.248000	1.403439	1000	0.248000	0.248000	0.263990	
1000	0.283000	1.403439	1000	0.283000	0.283000	0.264072	
1000	0.326000	1.403439	1000	0.326000	0.326000	0.264338	
1000	0.273000	1.403439	1000	0.273000	0.273000	0.264375	
1000	0.251000	1.403439	1000	0.251000	0.251000	0.264318	
1000	0.231000	1.403439	1000	0.231000	0.231000	0.264177	
1000	0.269000	1.403439	1000	0.269000	0.269000	0.264197	
1000	0.239000	1.403439	1000	0.239000	0.239000	0.264091	
1000	0.256000	1.403439	1000	0.256000	0.256000	0.264057	
1000	0.243000	1.403439	1000	0.243000	0.243000	0.263970	
1000	0.262000	1.403439	1000	0.262000	0.262000	0.263962	
1000	0.276000	1.403439	1000	0.276000	0.276000	0.264011	
1000	0.281000	1.403439	1000	0.281000	0.281000	0.264081	
1000	0.336000	1.403439	1000	0.336000	0.336000	0.264376	
1000	0.290000	1.403439	1000	0.290000	0.290000	0.264481	
1000	0.251000	1.403439	1000	0.251000	0.251000	0.264426	
1000	0.254000	1.403439	1000	0.254000	0.254000	0.264384	
1000	0.261000	1.403439	1000	0.261000	0.261000	0.264370	
1000	0.257000	1.403439	1000	0.257000	0.257000	0.264340	
1000	0.288000	1.403439	1000	0.288000	0.288000	0.264435	
1000	0.302000	1.403439	1000	0.302000	0.302000	0.264585	
1000	0.296000	1.403439	1000	0.296000	0.296000	0.264709	
1000	0.323000	1.403439	1000	0.323000	0.323000	0.264940	
1000	0.312000	1.403439	1000	0.312000	0.312000	0.265125	
1000	0.274000	1.403439	1000	0.274000	0.274000	0.265160	
1000	0.257000	1.403439	1000	0.257000	0.257000	0.265128	
1000	0.281000	1.403439	1000	0.281000	0.281000	0.265190	
1000	0.251000	1.403439	1000	0.251000	0.251000	0.265135	
1000	0.243000	1.403439	1000	0.243000	0.243000	0.265049	
1000	0.260000	1.403439	1000	0.260000	0.260000	0.265030	
1000	0.232000	1.403439	1000	0.232000	0.232000	0.264903	
1000	0.256000	1.403439	1000	0.256000	0.256000	0.264869	
1000	0.252000	1.403439	1000	0.252000	0.252000	0.264820	
1000	0.312000	1.403439	1000	0.312000	0.312000	0.264999	
1000	0.292000	1.403439	1000	0.292000	0.292000	0.265101	
1000	0.276000	1.403439	1000	0.276000	0.276000	0.265142	
1000	0.298000	1.403439	1000	0.298000	0.298000	0.265265	
1000	0.253000	1.403439	1000	0.253000	0.253000	0.265219	
1000	0.265000	1.403439	1000	0.265000	0.265000	0.265218	
1000	0.283000	1.403439	1000	0.283000	0.283000	0.265284	
1000	0.242000	1.403439	1000	0.242000	0.242000	0.265198	
1000	0.247000	1.403439	1000	0.247000	0.247000	0.265131	
1000	0.289000	1.403439	1000	0.289000	0.289000	0.265219	
1000	0.285000	1.403439	1000	0.285000	0.285000	0.265291	
1000	0.247000	1.403439	1000	0.247000	0.247000	0.265224	
1000	0.267000	1.403439	1000	0.267000	0.267000	0.265231	
1000	0.295000	1.403439	1000	0.295000	0.295000	0.265338	
1000	0.243000	1.403439	1000	0.243000	0.243000	0.265258	
1000	0.266000	1.403439	1000	0.266000	0.266000	0.265261	
1000	0.268000	1.403439	1000	0.268000	0.268000	0.265270	
1000	0.272000	1.403439	1000	0.272000	0.272000	0.265294	
1000	0.284000	1.403439	1000	0.284000	0.284000	0.265361	
1000	0.240000	1.403439	1000	0.240000	0.240000	0.265271	
1000	0.218000	1.403439	1000	0.218000	0.218000	0.265105	
1000	0.268000	1.403439	1000	0.268000	0.268000	0.265115	
1000	0.269000	1.403439	1000	0.269000	0.269000	0.265128	
1000	0.233000	1.403439	1000	0.233000	0.233000	0.265016	
1000	0.217000	1.403439	1000	0.217000	0.217000	0.264850	
1000	0.240000	1.403439	1000	0.240000	0.240000	0.264764	
1000	0.267000	1.403439	1000	0.267000	0.267000	0.264772	
1000	0.318000	1.403439	1000	0.318000	0.318000	0.264954	
1000	0.309000	1.403439	1000	0.309000	0.309000	0.265105	
1000	0.276000	1.403439	1000	0.276000	0.276000	0.265142	
1000	0.221000	1.403439	1000	0.221000	0.221000	0.264992	
1000	0.253000	1.403439	1000	0.253000	0.253000	0.264952	
1000	0.245000	1.403439	1000	0.245000	0.245000	0.264884	
1000	0.246000	1.403439	1000	0.246000	0.246000	0.264821	
1000	0.260000	1.403439	1000	0.260000	0.260000	0.264804	
1000	0.248000	1.403439	1000	0.248000	0.248000	0.264748	
1000	0.242000	1.403439	1000	0.242000	0.242000	0.264672	
1000	0.302000	1.403439	1000	0.302000	0.302000	0.264796	
1000	0.232000	1.403439	1000	0.232000	0.232000	0.264688	
1000	0.246000	1.403439	1000	0.246000	0.246000	0.264626	
1000	0.230000	1.403439	1000	0.230000	0.230000	0.264512	
1000	0.260000	1.403439	1000	0.260000	0.260000	0.264497	
1000	0.270000	1.403439	1000	0.270000	0.270000	0.264515	
1000	0.241000	1.403439	1000	0.241000	0.241000	0.264439	
1000	0.263000	1.403439	1000	0.263000	0.263000	0.264434	
1000	0.295000	1.403439	1000	0.295000	0.295000	0.264533	
1000	0.284000	1.403439	1000	0.284000	0.284000	0.264596	
1000	0.252000	1.403439	1000	0.252000	0.252000	0.264555	
1000	0.239000	1.403439	1000	0.239000	0.239000	0.264474	
1000	0.319000	1.403439	1000	0.319000	0.319000	0.264648	
1000	0.285000	1.403439	1000	0.285000	0.285000	0.264713	
1000	0.263000	1.403439	1000	0.263000	0.263000	0.264707	
1000	0.256000	1.403439	1000	0.256000	0.256000	0.264680	
1000	0.227000	1.403439	1000	0.227000	0.227000	0.264561	
1000	0.254000	1.403439	1000	0.254000	0.254000	0.264527	
1000	0.233000	1.403439	1000	0.233000	0.233000	0.264429	
1000	0.254000	1.403439	1000	0.254000	0.254000	0.264396	
1000	0.245000	1.403439	1000	0.245000	0.245000	0.264336	
1000	0.248000	1.403439	1000	0.248000	0.248000	0.264285	
1000	0.223000	1.403439	1000	0.223000	0.223000	0.264157	
1000	0.255000	1.403439	1000	0.255000	0.255000	0.264129	
1000	0.275000	1.403439	1000	0.275000	0.275000	0.264162	
1000	0.267000	1.403439	1000	0.267000	0.267000	0.264171	
