Default schedule
Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.354000	1.162621	1000	0.354000	0.354000	0.244887	
1000	0.337000	1.162621	1000	0.337000	0.337000	0.252562	
1000	0.409000	1.162621	1000	0.409000	0.409000	0.264595	
1000	0.200000	1.791999	1000	0.200000	0.200000	0.259981	
1000	0.207000	1.791999	1000	0.207000	0.207000	0.256450	
1000	0.194000	1.791999	1000	0.194000	0.194000	0.252547	
1000	0.365000	1.159119	1000	0.365000	0.365000	0.259161	
1000	0.398000	1.159119	1000	0.398000	0.398000	0.266874	
1000	0.358000	1.159119	1000	0.358000	0.358000	0.271670	
1000	0.363000	1.159119	1000	0.363000	0.363000	0.276236	
1000	0.334000	1.159119	1000	0.334000	0.334000	0.278987	
1000	0.354000	1.159119	1000	0.354000	0.354000	0.282396	
1000	0.352000	1.159119	1000	0.352000	0.352000	0.285422	
1000	0.358000	1.159119	1000	0.358000	0.358000	0.288446	
1000	0.348000	1.159119	1000	0.348000	0.348000	0.290828	
1000	0.371000	1.159119	1000	0.371000	0.371000	0.293912	
1000	0.348000	1.159119	1000	0.348000	0.348000	0.295915	
1000	0.387000	1.159119	1000	0.387000	0.387000	0.299168	
1000	0.421000	1.159119	1000	0.421000	0.421000	0.303369	
1000	0.134000	2.294964	1000	0.134000	0.134000	0.297723	
1000	0.381000	1.163928	1000	0.381000	0.381000	0.300410	
1000	0.349000	1.163928	1000	0.349000	0.349000	0.301928	
1000	0.371000	1.163928	1000	0.371000	0.371000	0.304021	
1000	0.347000	1.163928	1000	0.347000	0.347000	0.305285	
1000	0.398000	1.163928	1000	0.398000	0.398000	0.307934	
1000	0.333000	1.163928	1000	0.333000	0.333000	0.308630	
1000	0.364000	1.163928	1000	0.364000	0.364000	0.310127	
1000	0.367000	1.163928	1000	0.367000	0.367000	0.311623	
1000	0.425000	1.163928	1000	0.425000	0.425000	0.314530	
1000	0.360000	1.190331	1000	0.360000	0.360000	0.315667	
1000	0.365000	1.190331	1000	0.365000	0.365000	0.316870	
1000	0.292000	1.190331	1000	0.292000	0.292000	0.316278	
1000	0.364000	1.190331	1000	0.364000	0.364000	0.317388	
1000	0.347000	1.190331	1000	0.347000	0.347000	0.318061	
