Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/Independent/atl_sl.bttrees
Data File Name:                  Bayestraits/Independent/atl_sl.btdata
Log File Name:                   Bayestraits/Independent/atl_sl.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2523175469
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/Independent/atl_sl.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       111
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
188000	-102.576041	1	0.029321	0.138257	32.319494	18.716242	0.494787	0.494787	0.005213	0.005213	
189000	-102.792088	1	0.034470	0.081644	1.797883	1.024023	0.498702	0.499078	0.001110	0.001110	
190000	-101.794269	1	0.030643	0.172545	0.287411	0.348222	0.197580	0.782882	0.003937	0.015601	
191000	-99.886098	1	0.061263	0.271062	0.176343	0.166096	0.066402	0.865833	0.004827	0.062939	
192000	-101.052774	1	0.049120	0.391726	0.225194	0.230060	0.100603	0.750989	0.017532	0.130876	
193000	-106.033070	1	0.025305	0.446172	10.380640	7.719576	0.404902	0.404902	0.095098	0.095098	
194000	-102.603015	1	0.019352	0.124802	3.612631	2.167967	0.496239	0.496239	0.003761	0.003761	
195000	-103.836616	1	0.040517	0.266371	31.030686	19.950651	0.469027	0.469027	0.030973	0.030973	
196000	-103.920900	1	0.050292	0.107195	11.742150	6.737125	0.497357	0.497357	0.002643	0.002643	
197000	-105.604833	1	0.025915	0.007630	0.045103	0.079576	0.002390	0.997608	0.000000	0.000001	
198000	-103.242000	1	0.017336	0.060456	16.188080	8.414881	0.499581	0.499581	0.000419	0.000419	
199000	-102.622425	1	0.019943	0.061224	14.442070	8.634063	0.499560	0.499560	0.000440	0.000440	
200000	-102.723195	1	0.020732	0.089602	12.849933	6.938052	0.498591	0.498591	0.001409	0.001409	
201000	-102.967810	1	0.028606	0.148509	8.807056	4.625450	0.493618	0.493618	0.006382	0.006382	
202000	-104.083602	1	0.044545	0.257750	10.008953	5.670617	0.471136	0.471136	0.028864	0.028864	
203000	-102.447418	1	0.019868	0.100066	7.711518	4.778854	0.498041	0.498041	0.001959	0.001959	
204000	-102.991682	1	0.021497	0.139533	16.814927	8.837349	0.494770	0.494770	0.005230	0.005230	
205000	-102.437339	1	0.021666	0.072187	23.834234	14.721575	0.499267	0.499267	0.000733	0.000733	
206000	-107.674673	1	0.083295	0.414843	12.352309	9.221773	0.412228	0.412228	0.087772	0.087772	
207000	-104.807991	1	0.025710	0.018374	4.616784	3.732988	0.499989	0.499989	0.000011	0.000011	
208000	-103.319155	1	0.014643	0.063787	17.644085	13.049770	0.499510	0.499510	0.000490	0.000490	
209000	-100.276146	1	0.021534	0.065398	0.097426	0.246597	0.015877	0.983041	0.000017	0.001065	
210000	-103.049200	1	0.026416	0.048043	0.955733	0.743940	0.492035	0.507540	0.000209	0.000216	
211000	-105.091167	1	0.046042	0.362586	5.549370	3.193292	0.437024	0.437024	0.062976	0.062976	
212000	-104.644382	1	0.039130	0.272867	3.736053	3.014189	0.467281	0.467281	0.032719	0.032719	
213000	-102.660489	1	0.032380	0.116033	4.355393	2.459724	0.496840	0.496840	0.003160	0.003160	
214000	-102.618897	1	0.025370	0.154803	20.192339	11.935634	0.492889	0.492889	0.007111	0.007111	
215000	-103.652370	1	0.036077	0.036296	5.361175	3.694871	0.499908	0.499908	0.000092	0.000092	
216000	-104.443764	1	0.052684	0.265662	64.371615	40.967401	0.468342	0.468342	0.031658	0.031658	
217000	-104.644629	1	0.051798	0.294907	10.489062	6.987725	0.459592	0.459592	0.040408	0.040408	
218000	-97.718621	1	0.023108	0.148904	0.131558	0.129806	0.035613	0.951731	0.000457	0.012200	
219000	-99.064361	1	0.030193	0.211584	0.305963	0.213414	0.220445	0.745773	0.007708	0.026075	
220000	-97.648607	1	0.029194	0.103094	0.104041	0.180250	0.017770	0.977822	0.000079	0.004330	
221000	-97.760950	1	0.019488	0.054077	0.213779	0.172492	0.116286	0.883116	0.000070	0.000529	
222000	-102.658230	1	0.020924	0.155861	0.855850	0.640693	0.478258	0.507429	0.006945	0.007368	
223000	-103.294582	1	0.017513	0.050471	28.457722	21.512680	0.499759	0.499759	0.000241	0.000241	
224000	-102.684370	1	0.030036	0.140896	31.856963	22.642390	0.494485	0.494485	0.005515	0.005515	
225000	-98.918512	1	0.033137	0.155037	0.176503	0.242411	0.065433	0.919962	0.000970	0.013635	
226000	-98.157993	1	0.028587	0.105608	0.246038	0.151034	0.185410	0.809862	0.000881	0.003847	
227000	-103.299886	1	0.012386	0.088000	23.591926	14.343981	0.498700	0.498700	0.001300	0.001300	
228000	-104.373287	1	0.056001	0.204992	11.251927	6.866796	0.483368	0.483368	0.016632	0.016632	
229000	-105.590908	1	0.056875	0.329090	13.068152	9.892961	0.447746	0.447746	0.052254	0.052254	
230000	-103.577693	1	0.043603	0.149260	16.440745	8.790843	0.493238	0.493238	0.006762	0.006762	
231000	-102.503846	1	0.031100	0.080644	9.638994	6.144688	0.498942	0.498942	0.001058	0.001058	
232000	-106.677941	1	0.078954	0.199278	11.836331	6.813156	0.483586	0.483586	0.016414	0.016414	
233000	-98.426325	1	0.031143	0.098865	0.301802	0.222331	0.218428	0.777659	0.000858	0.003055	
234000	-103.455298	1	0.025134	0.242336	6.250719	3.854524	0.476360	0.476360	0.023640	0.023640	
235000	-103.784033	1	0.038426	0.037663	18.780351	12.927266	0.499896	0.499896	0.000104	0.000104	
236000	-103.133990	1	0.046141	0.091957	0.821963	0.454283	0.473005	0.523695	0.001566	0.001734	
237000	-102.476002	1	0.028248	0.091468	4.842148	3.356182	0.498465	0.498465	0.001535	0.001535	
238000	-104.808758	1	0.012279	0.152387	16.637103	7.849587	0.493450	0.493450	0.006550	0.006550	
239000	-103.772405	1	0.036471	0.218136	19.474626	10.072329	0.481413	0.481413	0.018587	0.018587	
240000	-103.227397	1	0.014678	0.047047	13.551693	8.850460	0.499808	0.499808	0.000192	0.000192	
241000	-104.312830	1	0.049615	0.119384	10.960423	5.568890	0.496379	0.496379	0.003621	0.003621	
242000	-99.268060	1	0.015097	0.158350	0.304343	0.220404	0.219978	0.765302	0.003286	0.011433	
243000	-100.090350	1	0.051531	0.361399	0.183392	0.186132	0.065720	0.807923	0.009505	0.116852	
244000	-98.144094	1	0.036351	0.207702	0.205120	0.179932	0.098657	0.868642	0.003335	0.029366	
245000	-100.366689	1	0.033590	0.111617	0.452810	0.248286	0.359848	0.634495	0.002047	0.003610	
246000	-104.943518	1	0.053711	0.321509	26.048356	15.884972	0.450678	0.450678	0.049322	0.049322	
247000	-97.533245	1	0.034641	0.161267	0.160130	0.160993	0.054731	0.928889	0.000911	0.015469	
248000	-103.523767	1	0.028464	0.139011	27.667366	13.129298	0.494718	0.494718	0.005282	0.005282	
249000	-97.791254	1	0.028348	0.188628	0.153100	0.187929	0.046001	0.929237	0.001168	0.023594	
250000	-100.392074	1	0.049592	0.082627	0.336918	0.202258	0.273324	0.724261	0.000662	0.001753	
251000	-98.799002	1	0.047544	0.214286	0.174922	0.194764	0.063391	0.900086	0.002403	0.034120	
252000	-104.600220	1	0.026209	0.140775	0.544268	0.582897	0.431876	0.557244	0.004751	0.006130	
253000	-101.390543	1	0.038897	0.318534	0.044088	0.119237	0.001765	0.904518	0.000182	0.093534	
254000	-101.400558	1	0.025306	0.433532	0.062171	0.160646	0.003889	0.816910	0.000849	0.178352	
255000	-106.204002	1	0.072942	0.141696	3.448032	1.986778	0.493636	0.493637	0.006364	0.006364	
256000	-101.523908	1	0.030528	0.358009	0.263375	0.131047	0.228659	0.651937	0.031005	0.088399	
257000	-106.347817	1	0.061021	0.446829	5.335303	3.529153	0.402868	0.402868	0.097132	0.097132	
258000	-104.379606	1	0.031535	0.286639	7.415185	3.851228	0.463836	0.463836	0.036164	0.036164	
259000	-102.545941	1	0.027594	0.077221	22.880393	13.049065	0.499083	0.499083	0.000917	0.000917	
260000	-105.252221	1	0.023591	0.027682	20.510653	8.834884	0.499962	0.499962	0.000038	0.000038	
261000	-109.008209	1	0.058544	0.329604	6.982909	7.472051	0.447390	0.447390	0.052610	0.052610	
262000	-103.637014	1	0.048647	0.108559	23.909698	15.068468	0.497271	0.497271	0.002729	0.002729	
263000	-102.569533	1	0.027487	0.096875	2.536003	1.403744	0.498174	0.498186	0.001820	0.001820	
264000	-99.211545	1	0.047562	0.081668	0.254133	0.175912	0.174679	0.823005	0.000405	0.001910	
265000	-103.703612	1	0.021098	0.059221	10.876008	5.105886	0.499602	0.499602	0.000398	0.000398	
266000	-97.694881	1	0.024192	0.058771	0.123868	0.187590	0.027613	0.971601	0.000022	0.000764	
267000	-103.608195	1	0.048465	0.145436	1.949610	1.168554	0.493551	0.493702	0.006372	0.006374	
268000	-103.803518	1	0.043075	0.149816	14.626479	11.486008	0.493177	0.493177	0.006823	0.006823	
269000	-104.200041	1	0.025407	0.101851	6.309456	2.716335	0.497899	0.497899	0.002101	0.002101	
270000	-103.496324	1	0.034974	0.215978	5.507057	2.982442	0.481956	0.481956	0.018044	0.018044	
271000	-103.734352	1	0.043587	0.055044	21.670618	14.490188	0.499659	0.499659	0.000341	0.000341	
272000	-103.306044	1	0.023518	0.051262	24.320681	12.277357	0.499743	0.499743	0.000257	0.000257	
273000	-97.147949	1	0.026311	0.083030	0.134371	0.162046	0.034657	0.963066	0.000079	0.002198	
274000	-105.624608	1	0.011097	0.304557	22.533610	16.073937	0.459457	0.459457	0.040543	0.040543	
275000	-103.387134	1	0.040517	0.082534	16.166769	8.758211	0.498831	0.498831	0.001169	0.001169	
276000	-97.294373	1	0.022445	0.077160	0.147711	0.182863	0.043161	0.955039	0.000078	0.001722	
277000	-104.833687	1	0.047065	0.047423	6.783358	3.441042	0.499782	0.499782	0.000218	0.000218	
278000	-102.721124	1	0.027820	0.114167	2.093456	1.562311	0.497013	0.497045	0.002971	0.002971	
279000	-104.212643	1	0.027881	0.046558	6.171598	5.387683	0.499806	0.499806	0.000194	0.000194	
280000	-104.507243	1	0.012257	0.119069	4.650719	2.201020	0.496793	0.496793	0.003207	0.003207	
281000	-97.982580	1	0.033664	0.054791	0.210096	0.189858	0.105570	0.893778	0.000069	0.000583	
282000	-102.475749	1	0.030983	0.126472	3.378377	2.085394	0.495951	0.495951	0.004049	0.004049	
283000	-102.527280	1	0.023010	0.088439	1.558227	1.119325	0.498311	0.498960	0.001363	0.001365	
284000	-102.829816	1	0.024441	0.085424	8.009515	4.165724	0.498766	0.498766	0.001234	0.001234	
285000	-105.046030	1	0.063339	0.134887	24.959900	15.342271	0.494626	0.494626	0.005374	0.005374	
286000	-102.581566	1	0.020428	0.133123	2.504805	1.657726	0.495444	0.495451	0.004553	0.004553	
287000	-104.217237	1	0.023152	0.024168	6.328974	4.989855	0.499975	0.499975	0.000025	0.000025	
288000	-102.716321	1	0.026758	0.054833	29.561785	20.315188	0.499680	0.499680	0.000320	0.000320	
289000	-109.382204	1	0.010119	0.633220	8.345486	7.125096	0.301188	0.301188	0.198812	0.198812	
290000	-101.198465	1	0.032983	0.037068	0.023239	0.114875	0.000325	0.999480	0.000000	0.000194	
291000	-98.367054	1	0.043882	0.117037	0.223052	0.172099	0.129035	0.864251	0.000872	0.005841	
292000	-101.575890	1	0.018227	0.219007	0.498114	0.321417	0.369732	0.594421	0.013747	0.022101	
293000	-103.056786	1	0.038963	0.172933	21.193367	12.758771	0.489939	0.489939	0.010061	0.010061	
294000	-102.419420	1	0.026064	0.115638	4.303722	2.524902	0.496931	0.496931	0.003069	0.003069	
295000	-108.217845	1	0.054481	0.074576	18.655638	19.912192	0.499102	0.499102	0.000898	0.000898	
296000	-102.374792	1	0.026965	0.083704	15.748233	9.645884	0.498831	0.498831	0.001169	0.001169	
297000	-102.858970	1	0.021216	0.122819	17.970389	9.533602	0.496391	0.496391	0.003609	0.003609	
298000	-103.100641	1	0.016209	0.058748	22.719624	16.422128	0.499617	0.499617	0.000383	0.000383	
299000	-103.361039	1	0.035086	0.089700	19.976468	10.006721	0.498521	0.498521	0.001479	0.001479	
300000	-105.882906	1	0.020580	0.256694	7.028130	6.549980	0.472997	0.472997	0.027003	0.027003	
301000	-104.522948	1	0.038365	0.251691	3.150437	2.583127	0.473172	0.473172	0.026828	0.026828	
302000	-107.171220	1	0.083479	0.344970	2.223532	1.288432	0.439032	0.439071	0.060946	0.060951	
303000	-104.714910	1	0.020977	0.053581	3.133019	2.930895	0.499708	0.499708	0.000292	0.000292	
304000	-102.706185	1	0.020733	0.060027	3.158008	1.800163	0.499585	0.499586	0.000415	0.000415	
305000	-102.840301	1	0.022271	0.047900	9.241230	6.418030	0.499792	0.499792	0.000208	0.000208	
306000	-102.564213	1	0.032670	0.104277	15.771761	10.688098	0.497695	0.497695	0.002305	0.002305	
307000	-102.522079	1	0.028213	0.130775	30.095121	20.765945	0.495575	0.495575	0.004425	0.004425	
308000	-100.688765	1	0.036755	0.235736	0.093290	0.092170	0.015923	0.938702	0.000757	0.044617	
309000	-102.518213	1	0.029688	0.079928	19.259621	13.070256	0.498975	0.498975	0.001025	0.001025	
310000	-107.756181	1	0.005933	0.547702	5.888448	4.736238	0.320049	0.320049	0.179951	0.179951	
311000	-105.348470	1	0.046586	0.300185	8.176428	6.752184	0.458383	0.458383	0.041617	0.041617	
312000	-102.963073	1	0.013851	0.090042	0.857955	0.447072	0.476256	0.520945	0.001337	0.001463	
313000	-102.811875	1	0.029809	0.176751	1.984943	1.356779	0.489547	0.489626	0.010413	0.010414	
314000	-99.183203	1	0.034350	0.041845	0.230928	0.240536	0.124411	0.875305	0.000035	0.000249	
315000	-103.784875	1	0.046034	0.213657	23.338282	13.485927	0.481948	0.481948	0.018052	0.018052	
316000	-102.891257	1	0.025241	0.181332	27.665440	15.991501	0.488971	0.488971	0.011029	0.011029	
317000	-105.238383	1	0.029163	0.010064	9.046567	5.056160	0.499998	0.499998	0.000002	0.000002	
318000	-104.274069	1	0.041472	0.061269	15.183991	7.392975	0.499528	0.499528	0.000472	0.000472	
319000	-107.120380	1	0.001455	0.357017	3.997074	3.075545	0.415683	0.415683	0.084317	0.084317	
320000	-103.425373	1	0.011896	0.085981	30.744499	18.337012	0.498790	0.498790	0.001210	0.001210	
321000	-103.619930	1	0.028693	0.087538	9.949296	4.613926	0.498654	0.498654	0.001346	0.001346	
322000	-102.782630	1	0.016014	0.071393	10.230109	6.345088	0.499304	0.499304	0.000696	0.000696	
323000	-103.221118	1	0.041947	0.159669	3.024636	1.763103	0.491866	0.491867	0.008134	0.008134	
324000	-102.768074	1	0.020372	0.074633	11.308495	6.126227	0.499192	0.499192	0.000808	0.000808	
325000	-104.176785	1	0.048718	0.091864	17.103604	8.987601	0.498342	0.498342	0.001658	0.001658	
326000	-106.364636	1	0.011432	0.240903	35.644612	31.206739	0.477460	0.477460	0.022540	0.022540	
327000	-98.804512	1	0.030395	0.151697	0.267209	0.254334	0.166744	0.819630	0.002303	0.011322	
328000	-102.912398	1	0.018213	0.155552	13.176017	8.714571	0.492938	0.492938	0.007062	0.007062	
329000	-103.854775	1	0.016390	0.225180	1.739349	1.079182	0.480633	0.481012	0.019170	0.019185	
330000	-104.307576	1	0.055487	0.190486	6.645458	4.443290	0.486319	0.486319	0.013681	0.013681	
331000	-103.248554	1	0.015087	0.055533	2.250706	1.247069	0.499656	0.499703	0.000321	0.000321	
332000	-105.074323	1	0.027276	0.357654	7.321965	5.396332	0.440688	0.440688	0.059312	0.059312	
333000	-100.903960	1	0.022964	0.298508	0.185143	0.256328	0.068986	0.852867	0.005848	0.072300	
334000	-101.865517	1	0.020901	0.033261	0.238435	0.091706	0.380409	0.619457	0.000051	0.000083	
335000	-103.151901	1	0.030160	0.132494	3.536233	1.776296	0.495377	0.495378	0.004622	0.004622	
336000	-102.765057	1	0.033363	0.064224	35.631961	22.817743	0.499469	0.499469	0.000531	0.000531	
337000	-102.712157	1	0.050846	0.091761	0.611855	0.358943	0.429850	0.566822	0.001435	0.001893	
338000	-98.247223	1	0.025922	0.146401	0.278756	0.187327	0.202087	0.785753	0.002488	0.009672	
339000	-98.229346	1	0.028352	0.230257	0.144234	0.186513	0.038874	0.919271	0.001698	0.040158	
340000	-100.274459	1	0.018305	0.028845	0.362984	0.270894	0.280988	0.718926	0.000024	0.000061	
341000	-98.417184	1	0.016253	0.081433	0.079962	0.180258	0.009128	0.988792	0.000019	0.002061	
342000	-98.328208	1	0.024815	0.062101	0.287816	0.218352	0.201888	0.797180	0.000188	0.000744	
343000	-99.370480	1	0.012959	0.151464	0.130994	0.215199	0.031471	0.955628	0.000411	0.012489	
344000	-103.819298	1	0.044434	0.067661	2.326518	1.278444	0.499338	0.499371	0.000646	0.000646	
345000	-99.201588	1	0.020268	0.269548	0.176258	0.202979	0.062495	0.876645	0.004050	0.056810	
346000	-98.699270	1	0.038837	0.070747	0.273923	0.197669	0.191079	0.807467	0.000278	0.001176	
347000	-100.420294	1	0.029324	0.342708	0.242108	0.145819	0.166127	0.725563	0.020179	0.088132	
348000	-97.957857	1	0.029703	0.165605	0.157741	0.127985	0.061622	0.920986	0.001091	0.016302	
349000	-98.267336	1	0.025847	0.096120	0.211770	0.239743	0.101746	0.894716	0.000361	0.003177	
350000	-104.950295	1	0.012483	0.261848	4.645861	2.851055	0.472123	0.472123	0.027877	0.027877	
351000	-102.959808	1	0.035296	0.185924	23.023106	14.119561	0.487866	0.487866	0.012134	0.012134	
352000	-103.353321	1	0.040507	0.066118	19.991549	11.528720	0.499406	0.499406	0.000594	0.000594	
353000	-105.645924	1	0.061336	0.295637	34.275408	18.043124	0.458505	0.458505	0.041495	0.041495	
354000	-103.038001	1	0.033728	0.119214	13.904660	10.632728	0.496565	0.496565	0.003435	0.003435	
355000	-104.924032	1	0.036861	0.365340	10.187749	7.084848	0.437026	0.437026	0.062974	0.062974	
356000	-105.888496	1	0.061927	0.318483	5.408383	4.148527	0.450871	0.450871	0.049129	0.049129	
357000	-103.287358	1	0.037436	0.130314	7.947021	4.113692	0.495497	0.495497	0.004503	0.004503	
358000	-108.526965	1	0.014693	0.067262	13.092958	4.227964	0.499423	0.499423	0.000577	0.000577	
359000	-107.217282	1	0.056746	0.420131	29.569548	25.532056	0.413887	0.413887	0.086113	0.086113	
360000	-100.656113	1	0.021283	0.145240	0.033146	0.108379	0.000893	0.987380	0.000011	0.011716	
361000	-103.199529	1	0.026433	0.105037	9.921547	4.836450	0.497689	0.497689	0.002311	0.002311	
362000	-102.351368	1	0.040942	0.092174	0.553278	0.452938	0.420214	0.576516	0.001378	0.001891	
363000	-104.862698	1	0.048184	0.316560	14.101423	10.224924	0.452896	0.452896	0.047104	0.047104	
364000	-99.185687	1	0.020778	0.183217	0.323542	0.223554	0.241017	0.736570	0.005526	0.016888	
365000	-104.880682	1	0.049428	0.062791	4.491926	3.598042	0.499478	0.499478	0.000522	0.000522	
366000	-104.497724	1	0.016839	0.118922	4.023351	3.651746	0.496760	0.496760	0.003240	0.003240	
367000	-103.646116	1	0.029624	0.222091	7.330423	5.611022	0.480866	0.480866	0.019134	0.019134	
368000	-105.153128	1	0.030052	0.387450	13.094940	7.569967	0.429335	0.429335	0.070665	0.070665	
369000	-103.848346	1	0.023966	0.192911	11.316028	9.296927	0.487001	0.487001	0.012999	0.012999	
370000	-98.238260	1	0.030565	0.114795	0.063708	0.148455	0.005047	0.988864	0.000031	0.006058	
371000	-98.221078	1	0.042717	0.096427	0.209991	0.168567	0.112384	0.883851	0.000425	0.003340	
372000	-99.278376	1	0.026673	0.139280	0.376343	0.254474	0.293559	0.695875	0.003135	0.007431	
373000	-102.323187	1	0.024445	0.095574	21.133166	13.119304	0.498269	0.498269	0.001731	0.001731	
374000	-107.582868	1	0.067226	0.404898	7.264818	6.265422	0.418386	0.418386	0.081614	0.081614	
375000	-99.971866	1	0.020759	0.270105	0.126005	0.217547	0.027249	0.911518	0.001777	0.059456	
376000	-106.248539	1	0.065002	0.084607	27.537811	13.948549	0.498637	0.498637	0.001363	0.001363	
377000	-99.424885	1	0.028407	0.018712	0.093957	0.176897	0.013795	0.986182	0.000000	0.000023	
378000	-99.598030	1	0.013641	0.091536	0.346749	0.214455	0.277685	0.719375	0.000819	0.002122	
379000	-104.814564	1	0.015602	0.268244	4.131438	3.041122	0.470228	0.470228	0.029772	0.029772	
380000	-100.222299	1	0.013949	0.019292	0.247869	0.153150	0.186842	0.813134	0.000005	0.000020	
381000	-101.478859	1	0.019197	0.124373	0.068159	0.251434	0.006451	0.986105	0.000048	0.007395	
382000	-97.706871	1	0.016348	0.071656	0.186788	0.154781	0.087213	0.911378	0.000123	0.001286	
383000	-98.053570	1	0.022168	0.082681	0.227346	0.143541	0.161307	0.836473	0.000359	0.001861	
384000	-103.609952	1	0.011219	0.083028	18.308680	10.733313	0.498914	0.498914	0.001086	0.001086	
385000	-106.898134	1	0.034117	0.356221	15.293149	14.501647	0.440607	0.440607	0.059393	0.059393	
386000	-102.931981	1	0.024378	0.178704	38.215516	26.903527	0.489428	0.489428	0.010572	0.010572	
387000	-103.377554	1	0.029765	0.211586	6.644848	3.587997	0.483127	0.483127	0.016873	0.016873	
388000	-97.744289	1	0.034477	0.056472	0.170762	0.171456	0.064307	0.934975	0.000046	0.000671	
389000	-102.499984	1	0.030466	0.128883	21.643955	12.962821	0.495729	0.495729	0.004271	0.004271	
390000	-103.618784	1	0.031111	0.109728	13.922833	11.843181	0.497331	0.497331	0.002669	0.002669	
391000	-98.063862	1	0.039210	0.068270	0.181896	0.152519	0.081854	0.916841	0.000107	0.001198	
392000	-103.133263	1	0.021980	0.197231	32.005721	18.737187	0.486277	0.486277	0.013723	0.013723	
393000	-102.741406	1	0.020142	0.087597	11.241673	6.082922	0.498686	0.498686	0.001314	0.001314	
394000	-103.455337	1	0.032074	0.054276	14.576783	7.412499	0.499685	0.499685	0.000315	0.000315	
395000	-102.837355	1	0.025300	0.186847	5.513497	3.498861	0.488032	0.488032	0.011968	0.011968	
396000	-99.413656	1	0.026735	0.270779	0.099770	0.118998	0.016341	0.921219	0.001088	0.061353	
397000	-98.718071	1	0.027642	0.124944	0.332232	0.216831	0.258016	0.734246	0.002012	0.005726	
398000	-103.658562	1	0.076940	0.228436	0.403004	0.223600	0.316311	0.637359	0.015367	0.030963	
399000	-97.771374	1	0.030992	0.096269	0.195424	0.212763	0.085007	0.911381	0.000308	0.003304	
400000	-103.718562	1	0.030678	0.087260	18.293368	15.722789	0.498658	0.498658	0.001342	0.001342	
401000	-104.110838	1	0.049955	0.197098	8.179687	4.493291	0.485240	0.485240	0.014760	0.014760	
402000	-98.898419	1	0.039516	0.299106	0.147665	0.166413	0.040604	0.878099	0.003593	0.077704	
403000	-97.927406	1	0.026694	0.195500	0.157482	0.192797	0.049108	0.923748	0.001370	0.025774	
404000	-102.407422	1	0.015922	0.574605	0.164702	0.206895	0.038082	0.641413	0.017962	0.302542	
405000	-97.491256	1	0.031429	0.078414	0.177695	0.149599	0.077689	0.920366	0.000151	0.001793	
406000	-103.715608	1	0.023264	0.256921	6.024199	3.954268	0.472768	0.472768	0.027232	0.027232	
407000	-103.045540	1	0.025101	0.100710	13.304330	10.623232	0.497970	0.497970	0.002030	0.002030	
408000	-102.861163	1	0.038851	0.129181	11.878880	7.302195	0.495591	0.495591	0.004409	0.004409	
409000	-102.917265	1	0.020587	0.165632	11.378888	6.567218	0.491521	0.491521	0.008479	0.008479	
410000	-102.405105	1	0.021330	0.105640	33.609656	21.998943	0.497686	0.497686	0.002314	0.002314	
411000	-104.921653	1	0.047592	0.351057	7.659819	4.733363	0.441015	0.441015	0.058985	0.058985	
412000	-103.055202	1	0.023386	0.038212	6.764008	4.652475	0.499896	0.499896	0.000104	0.000104	
413000	-102.869526	1	0.026669	0.159158	22.566160	12.303374	0.492283	0.492283	0.007717	0.007717	
414000	-105.522790	1	0.062842	0.285893	6.460768	3.545787	0.461464	0.461464	0.038536	0.038536	
415000	-104.125699	1	0.012857	0.199659	3.480897	2.204816	0.486159	0.486159	0.013841	0.013841	
416000	-102.703874	1	0.022714	0.123357	17.295605	12.685860	0.496328	0.496328	0.003672	0.003672	
417000	-99.991063	1	0.029841	0.146924	0.410138	0.309593	0.319932	0.667643	0.004025	0.008400	
418000	-103.932903	1	0.010262	0.118833	5.838750	3.584919	0.496830	0.496830	0.003170	0.003170	
419000	-103.121481	1	0.035158	0.051987	2.627436	1.769204	0.499720	0.499723	0.000278	0.000278	
420000	-105.149672	1	0.056747	0.279618	13.399744	7.190749	0.463908	0.463908	0.036092	0.036092	
421000	-107.921609	1	0.006688	0.193675	22.804140	20.809514	0.487453	0.487453	0.012547	0.012547	
422000	-97.439221	1	0.031298	0.144752	0.139603	0.143640	0.039819	0.948222	0.000482	0.011478	
423000	-99.177908	1	0.050929	0.119450	0.083569	0.154780	0.010207	0.982510	0.000075	0.007207	
424000	-102.734788	1	0.036398	0.097805	5.214522	3.156875	0.498074	0.498074	0.001926	0.001926	
425000	-101.831985	1	0.051717	0.093773	0.451325	0.330626	0.354594	0.641845	0.001268	0.002294	
426000	-102.688879	1	0.028310	0.157184	18.339650	12.726043	0.492514	0.492514	0.007486	0.007486	
427000	-104.044377	1	0.024274	0.082330	7.826886	7.060720	0.498897	0.498897	0.001103	0.001103	
428000	-102.798467	1	0.015666	0.103239	23.300288	14.783792	0.497877	0.497877	0.002123	0.002123	
429000	-103.328637	1	0.018595	0.033856	15.467909	8.962455	0.499930	0.499930	0.000070	0.000070	
430000	-104.110498	1	0.030094	0.025509	8.116205	6.161291	0.499970	0.499970	0.000030	0.000030	
431000	-98.400354	1	0.034804	0.088896	0.083161	0.185715	0.010101	0.987023	0.000029	0.002846	
432000	-99.317842	1	0.026373	0.054910	0.107654	0.097879	0.024503	0.974856	0.000016	0.000626	
433000	-103.127164	1	0.029122	0.105342	7.220560	5.788021	0.497650	0.497650	0.002350	0.002350	
434000	-104.067144	1	0.010787	0.151340	12.166435	7.512052	0.493605	0.493605	0.006395	0.006395	
435000	-105.465143	1	0.048151	0.020773	21.028480	13.871370	0.499983	0.499983	0.000017	0.000017	
436000	-102.612254	1	0.023343	0.112351	10.757533	7.819424	0.497205	0.497205	0.002795	0.002795	
437000	-98.072044	1	0.012560	0.097622	0.163377	0.175800	0.056507	0.939935	0.000202	0.003355	
438000	-98.737858	1	0.034962	0.085142	0.215437	0.126792	0.164129	0.833346	0.000415	0.002110	
439000	-99.586163	1	0.034895	0.065734	0.358841	0.211860	0.293345	0.705508	0.000337	0.000810	
440000	-104.225653	1	0.024798	0.304411	7.889862	5.123755	0.458948	0.458948	0.041052	0.041052	
441000	-103.542788	1	0.030267	0.229690	4.924010	2.673511	0.479104	0.479104	0.020896	0.020896	
442000	-106.576002	1	0.068725	0.260229	13.271207	6.385810	0.468726	0.468726	0.031274	0.031274	
443000	-105.936285	1	0.008700	0.381694	5.807219	3.110972	0.427129	0.427129	0.072871	0.072871	
444000	-97.441461	1	0.028436	0.082027	0.207535	0.166814	0.109926	0.887865	0.000243	0.001966	
