Options:
Model:                           Discrete: Independent
Tree File Name:                  Bayestraits/Independent/atl_dom.bttrees
Data File Name:                  Bayestraits/Independent/atl_dom.btdata
Log File Name:                   Bayestraits/Independent/atl_dom.btdata.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2154076988
Precision:                       64 bits
Cores:                           16
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Schedule File:                   Bayestraits/Independent/atl_dom.btdata.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - exp 10.00 
        beta1 - exp 10.00 
        alpha2 - exp 10.00 
        beta2 - exp 10.00 
Tree Information
     Trees:                      1
     Taxa:                       111
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	
233000	-96.186067	1	7.774559	58.452575	0.010551	0.128309	0.000016	0.499984	0.000016	0.499984	
234000	-96.142274	1	1.062930	16.183069	23.263638	15.428714	0.250000	0.250000	0.250000	0.250000	
235000	-97.105607	1	0.623764	14.244252	3.706053	3.021616	0.250000	0.250000	0.250000	0.250000	
236000	-96.470437	1	1.721939	21.446910	11.342340	6.734885	0.250000	0.250000	0.250000	0.250000	
237000	-96.228574	1	0.654612	9.032692	10.635721	6.799368	0.250000	0.250000	0.250000	0.250000	
238000	-100.610192	1	0.447325	24.753074	10.531987	9.626720	0.250000	0.250000	0.250000	0.250000	
239000	-96.195703	1	1.039678	15.357041	9.510090	5.636505	0.250000	0.250000	0.250000	0.250000	
240000	-96.112202	1	0.598167	10.049836	3.517407	2.368968	0.250000	0.250000	0.250000	0.250000	
241000	-96.079170	1	0.193469	3.180165	11.674030	7.183414	0.250012	0.250012	0.249988	0.249988	
242000	-96.280968	1	0.969919	14.945397	3.983250	2.240905	0.250000	0.250000	0.250000	0.250000	
243000	-100.350836	1	9.781574	62.355513	11.334199	6.084218	0.250000	0.250000	0.250000	0.250000	
244000	-96.565231	1	2.473607	31.493037	10.500461	5.877132	0.250000	0.250000	0.250000	0.250000	
245000	-98.103613	1	1.086996	16.560680	9.678767	8.989547	0.250000	0.250000	0.250000	0.250000	
246000	-96.889515	1	1.088028	28.391707	2.518382	1.906674	0.249999	0.250001	0.249999	0.250001	
247000	-98.316911	1	3.252584	25.831307	8.251498	5.333720	0.250000	0.250000	0.250000	0.250000	
248000	-97.498681	1	3.261032	32.244573	22.089362	16.402111	0.250000	0.250000	0.250000	0.250000	
249000	-96.452769	1	2.532005	45.125282	23.894379	17.955838	0.250000	0.250000	0.250000	0.250000	
250000	-96.952234	1	1.788068	20.346579	1.328557	0.990745	0.249486	0.250514	0.249486	0.250514	
251000	-98.807999	1	1.443363	23.273309	5.120888	5.077236	0.250000	0.250000	0.250000	0.250000	
252000	-96.276113	1	1.376948	26.954306	15.987299	11.382336	0.250000	0.250000	0.250000	0.250000	
253000	-96.936616	1	0.683506	7.474743	6.557258	3.714034	0.250000	0.250000	0.250000	0.250000	
254000	-97.622346	1	0.569862	22.458394	9.176910	6.282191	0.250000	0.250000	0.250000	0.250000	
255000	-97.694003	1	0.346323	10.450425	4.388629	2.124346	0.250000	0.250000	0.250000	0.250000	
256000	-96.460334	1	0.784043	12.940735	22.027372	16.547867	0.250000	0.250000	0.250000	0.250000	
257000	-96.187321	1	1.482959	30.247045	3.035566	1.785069	0.250000	0.250000	0.250000	0.250000	
258000	-96.951032	1	0.512820	9.649304	13.802516	6.719089	0.250000	0.250000	0.250000	0.250000	
259000	-97.567217	1	2.537717	27.890378	22.296458	10.981748	0.250000	0.250000	0.250000	0.250000	
260000	-96.827427	1	0.090804	1.222316	7.514509	4.035525	0.260326	0.260326	0.239674	0.239674	
261000	-97.259498	1	2.513756	35.346150	24.053562	20.147104	0.250000	0.250000	0.250000	0.250000	
262000	-96.646033	1	1.531381	19.949223	16.371385	8.847566	0.250000	0.250000	0.250000	0.250000	
263000	-96.483844	1	0.558159	7.113601	9.400090	5.411959	0.250000	0.250000	0.250000	0.250000	
264000	-97.035861	1	2.105995	36.456626	6.596295	3.164859	0.250000	0.250000	0.250000	0.250000	
265000	-97.150478	1	0.572617	7.050951	29.752444	14.892357	0.250000	0.250000	0.250000	0.250000	
266000	-96.258878	1	1.121551	17.577363	11.498128	8.137388	0.250000	0.250000	0.250000	0.250000	
267000	-96.059259	1	1.689247	28.766658	9.260834	5.780137	0.250000	0.250000	0.250000	0.250000	
268000	-96.831191	1	1.641700	18.860262	11.182433	8.007371	0.250000	0.250000	0.250000	0.250000	
269000	-96.120831	1	2.069319	31.850103	16.355666	10.724207	0.250000	0.250000	0.250000	0.250000	
270000	-97.451007	1	0.080265	2.504575	8.990401	4.606114	0.250135	0.250135	0.249865	0.249865	
271000	-97.053833	1	2.502819	57.187201	21.499110	17.392618	0.250000	0.250000	0.250000	0.250000	
272000	-96.604783	1	1.509830	17.731104	16.477982	11.013085	0.250000	0.250000	0.250000	0.250000	
273000	-93.198649	1	0.791895	11.363120	0.141578	0.250316	0.019716	0.480284	0.019716	0.480284	
274000	-98.139828	1	0.881661	8.135097	5.334833	4.221347	0.250000	0.250000	0.250000	0.250000	
275000	-98.129500	1	0.813718	12.346682	11.325460	4.809756	0.250000	0.250000	0.250000	0.250000	
276000	-96.438594	1	4.214449	61.404549	2.320508	1.698576	0.249997	0.250003	0.249997	0.250003	
277000	-98.254653	1	1.793863	14.372158	15.109733	9.542735	0.250000	0.250000	0.250000	0.250000	
278000	-97.637646	1	0.112935	4.200348	8.759938	4.781321	0.250001	0.250001	0.249999	0.249999	
279000	-96.306205	1	0.753290	11.701316	9.216730	5.134297	0.250000	0.250000	0.250000	0.250000	
280000	-96.361719	1	0.079722	1.699700	13.117687	7.578558	0.251955	0.251955	0.248045	0.248045	
281000	-97.256711	1	1.379229	19.402496	6.270817	2.976530	0.250000	0.250000	0.250000	0.250000	
282000	-97.613820	1	0.416815	10.231683	13.489672	6.230877	0.250000	0.250000	0.250000	0.250000	
283000	-91.235591	1	0.841838	12.032630	0.175164	0.142806	0.038797	0.461203	0.038797	0.461203	
284000	-91.500808	1	1.537001	26.068335	0.237360	0.162128	0.079586	0.420414	0.079586	0.420414	
285000	-93.330298	1	3.004608	28.565728	0.284326	0.238736	0.096293	0.403707	0.096293	0.403707	
286000	-91.257186	1	0.431841	8.340477	0.214639	0.200436	0.054518	0.445482	0.054518	0.445482	
287000	-93.357446	1	0.980915	31.266388	0.036612	0.165168	0.000563	0.499437	0.000563	0.499437	
288000	-97.106194	1	3.049519	32.550484	1.662745	0.909289	0.249797	0.250203	0.249797	0.250203	
289000	-100.354109	1	1.249724	12.817142	9.106672	3.436127	0.250000	0.250000	0.250000	0.250000	
290000	-99.373400	1	2.784208	27.366869	33.984812	14.179856	0.250000	0.250000	0.250000	0.250000	
291000	-96.203076	1	0.730046	15.999348	5.650934	3.459723	0.250000	0.250000	0.250000	0.250000	
292000	-97.395822	1	0.649540	6.339593	16.411855	11.679639	0.250000	0.250000	0.250000	0.250000	
293000	-94.562098	1	1.882531	19.460949	0.248988	0.297151	0.073918	0.426082	0.073918	0.426082	
294000	-97.591022	1	0.461694	18.386500	16.694148	10.173629	0.250000	0.250000	0.250000	0.250000	
295000	-97.155846	1	0.817655	9.717873	6.606434	5.184837	0.250000	0.250000	0.250000	0.250000	
296000	-96.078146	1	3.806528	62.917756	19.581138	11.986629	0.250000	0.250000	0.250000	0.250000	
297000	-97.062651	1	4.625646	49.691462	9.632622	5.342433	0.250000	0.250000	0.250000	0.250000	
298000	-101.915370	1	1.114327	15.231541	9.969438	12.027774	0.250000	0.250000	0.250000	0.250000	
299000	-97.133813	1	2.923660	54.546711	25.472818	12.074253	0.250000	0.250000	0.250000	0.250000	
300000	-97.512386	1	0.921779	9.159424	16.525840	8.811557	0.250000	0.250000	0.250000	0.250000	
301000	-96.248112	1	0.720480	14.145737	9.621092	6.782734	0.250000	0.250000	0.250000	0.250000	
302000	-96.799923	1	0.323001	4.011554	9.601224	7.179670	0.250001	0.250001	0.249999	0.249999	
303000	-97.519471	1	0.117487	3.952753	8.819983	4.621024	0.250001	0.250001	0.249999	0.249999	
304000	-97.487327	1	0.223166	8.404421	8.961049	6.162645	0.250000	0.250000	0.250000	0.250000	
305000	-96.056168	1	0.486866	8.361172	22.792271	14.477854	0.250000	0.250000	0.250000	0.250000	
306000	-93.420274	1	0.813026	8.928971	0.069283	0.110264	0.003372	0.496628	0.003372	0.496628	
307000	-91.370092	1	2.058173	27.410432	0.216138	0.187265	0.057066	0.442934	0.057066	0.442934	
308000	-91.426704	1	0.652145	7.594388	0.171375	0.156745	0.034024	0.465976	0.034024	0.465976	
309000	-92.014686	1	1.530166	47.343482	0.101531	0.171683	0.008401	0.491599	0.008401	0.491599	
310000	-93.578089	1	1.300479	16.348440	0.364781	0.297640	0.141070	0.358930	0.141070	0.358930	
311000	-92.500370	1	0.805457	18.362161	0.271968	0.151261	0.116605	0.383395	0.116605	0.383395	
312000	-91.305606	1	0.264728	5.477365	0.226526	0.190639	0.063498	0.436502	0.063498	0.436502	
313000	-97.644601	1	0.570213	17.403539	5.576463	2.730925	0.250000	0.250000	0.250000	0.250000	
314000	-96.300191	1	0.414221	7.241510	5.114189	3.704452	0.250000	0.250000	0.250000	0.250000	
315000	-96.122389	1	1.657110	25.571000	29.787047	18.100006	0.250000	0.250000	0.250000	0.250000	
316000	-96.724270	1	2.713369	30.175369	33.423924	21.043049	0.250000	0.250000	0.250000	0.250000	
317000	-94.323711	1	1.365052	29.852577	0.517706	0.328567	0.196862	0.303138	0.196862	0.303138	
318000	-96.242783	1	0.561151	11.132001	11.984948	8.413546	0.250000	0.250000	0.250000	0.250000	
319000	-96.632608	1	0.800343	10.185557	7.425446	5.401302	0.250000	0.250000	0.250000	0.250000	
320000	-96.655099	1	3.074661	35.273112	13.797327	8.350524	0.250000	0.250000	0.250000	0.250000	
321000	-93.116882	1	0.781327	14.302530	0.080464	0.222418	0.004786	0.495214	0.004786	0.495214	
322000	-97.227553	1	0.447135	5.447465	4.030271	3.233182	0.250000	0.250000	0.250000	0.250000	
323000	-97.387721	1	0.641558	8.962588	7.478744	3.492681	0.250000	0.250000	0.250000	0.250000	
324000	-92.886828	1	0.568882	6.177795	0.210486	0.244419	0.050319	0.449681	0.050319	0.449681	
325000	-96.799076	1	0.240216	4.837716	19.066910	15.132933	0.250000	0.250000	0.250000	0.250000	
326000	-96.145896	1	1.652702	24.353707	14.197735	9.107126	0.250000	0.250000	0.250000	0.250000	
327000	-97.629930	1	2.403886	51.133967	16.218213	7.303896	0.250000	0.250000	0.250000	0.250000	
328000	-96.930573	1	0.428287	13.371252	7.563549	5.146483	0.250000	0.250000	0.250000	0.250000	
329000	-96.885030	1	0.879104	23.990427	13.753192	10.198503	0.250000	0.250000	0.250000	0.250000	
330000	-96.134150	1	0.762130	11.799099	7.375743	4.910546	0.250000	0.250000	0.250000	0.250000	
331000	-96.741136	1	0.794849	25.552534	1.012677	0.679300	0.246314	0.253686	0.246314	0.253686	
332000	-91.922453	1	0.355525	7.405759	0.234950	0.234457	0.064863	0.435137	0.064863	0.435137	
333000	-96.481712	1	0.546691	11.094560	4.195219	2.242327	0.250000	0.250000	0.250000	0.250000	
334000	-96.797778	1	1.155364	16.018105	9.445183	7.353629	0.250000	0.250000	0.250000	0.250000	
335000	-96.070088	1	1.344488	23.414468	15.729835	9.614877	0.250000	0.250000	0.250000	0.250000	
336000	-96.882743	1	0.954773	10.788106	9.582069	5.340557	0.250000	0.250000	0.250000	0.250000	
337000	-96.175167	1	0.798391	11.552057	33.199425	21.625886	0.250000	0.250000	0.250000	0.250000	
338000	-96.373069	1	0.435977	10.854390	3.910824	2.469326	0.250000	0.250000	0.250000	0.250000	
339000	-96.534197	1	0.834370	11.301091	16.122455	11.780926	0.250000	0.250000	0.250000	0.250000	
340000	-97.449971	1	1.045772	19.996803	8.853876	4.034971	0.250000	0.250000	0.250000	0.250000	
341000	-96.208852	1	2.597709	43.629898	11.759404	6.682509	0.250000	0.250000	0.250000	0.250000	
342000	-98.247424	1	0.097861	1.954382	7.962532	7.466622	0.250779	0.250779	0.249221	0.249221	
343000	-96.680753	1	0.915672	15.081323	20.030852	10.184527	0.250000	0.250000	0.250000	0.250000	
344000	-96.408976	1	0.520647	6.914125	4.743085	3.297695	0.250000	0.250000	0.250000	0.250000	
345000	-97.071483	1	1.114052	12.719857	5.082925	3.844661	0.250000	0.250000	0.250000	0.250000	
346000	-96.846706	1	2.653944	31.626753	15.645020	8.454263	0.250000	0.250000	0.250000	0.250000	
347000	-96.974140	1	2.592732	27.888507	3.001587	1.711077	0.250000	0.250000	0.250000	0.250000	
348000	-96.810653	1	0.277522	3.826678	16.674961	8.529656	0.250001	0.250001	0.249999	0.249999	
349000	-96.663074	1	0.673125	18.736332	10.020529	6.828580	0.250000	0.250000	0.250000	0.250000	
350000	-93.295323	1	0.120167	2.740816	0.033406	0.190207	0.000441	0.499672	0.000441	0.499446	
351000	-95.335771	1	0.292003	21.202360	0.205602	0.216018	0.048142	0.451858	0.048142	0.451858	
352000	-96.896504	1	1.917536	23.910488	2.377071	1.817766	0.249998	0.250002	0.249998	0.250002	
353000	-96.575683	1	1.039490	28.026485	4.800507	2.848062	0.250000	0.250000	0.250000	0.250000	
354000	-92.351221	1	0.440917	10.341895	0.058285	0.137965	0.002021	0.497979	0.002021	0.497979	
355000	-91.578641	1	1.012819	14.008716	0.142207	0.203715	0.019466	0.480534	0.019466	0.480534	
356000	-93.391779	1	4.162515	33.340821	0.104398	0.138701	0.009329	0.490671	0.009329	0.490671	
357000	-97.080934	1	1.391507	14.128080	8.692002	5.224955	0.250000	0.250000	0.250000	0.250000	
358000	-90.935651	1	0.802492	13.472401	0.137673	0.144338	0.019341	0.480659	0.019341	0.480659	
359000	-93.607694	1	4.237783	41.535647	0.103880	0.102617	0.010600	0.489400	0.010600	0.489400	
360000	-90.842621	1	0.643604	10.423767	0.156044	0.168334	0.025485	0.474515	0.025485	0.474515	
361000	-90.842962	1	1.733702	30.068977	0.146769	0.153644	0.022405	0.477595	0.022405	0.477595	
362000	-94.629037	1	1.056722	12.714177	0.516719	0.325251	0.196555	0.303445	0.196555	0.303445	
363000	-91.235487	1	0.414807	6.569404	0.121699	0.130924	0.014405	0.485595	0.014405	0.485595	
364000	-97.958355	1	0.389731	5.023301	17.452816	15.601665	0.250000	0.250000	0.250000	0.250000	
365000	-96.133923	1	0.893397	14.320420	10.790607	6.389510	0.250000	0.250000	0.250000	0.250000	
366000	-97.039938	1	1.724158	21.027776	8.675469	6.747832	0.250000	0.250000	0.250000	0.250000	
367000	-99.645123	1	1.580339	11.144916	5.118051	3.921902	0.250000	0.250000	0.250000	0.250000	
368000	-92.620759	1	0.955656	24.692642	0.057818	0.180085	0.001959	0.498041	0.001959	0.498041	
369000	-97.135992	1	0.767771	4.959450	0.413581	0.282315	0.163508	0.336492	0.163508	0.336492	
370000	-92.336006	1	0.277869	9.895699	0.184236	0.200700	0.037264	0.462736	0.037264	0.462736	
371000	-96.744941	1	6.293253	69.591348	45.825873	28.552744	0.250000	0.250000	0.250000	0.250000	
372000	-99.156301	1	0.871080	8.670994	8.602303	3.647841	0.250000	0.250000	0.250000	0.250000	
373000	-96.084062	1	1.154331	21.931464	13.053638	8.490185	0.250000	0.250000	0.250000	0.250000	
374000	-96.978643	1	0.847455	16.114870	8.439902	6.920852	0.250000	0.250000	0.250000	0.250000	
375000	-96.816732	1	0.932941	14.894325	19.424449	15.533399	0.250000	0.250000	0.250000	0.250000	
376000	-94.092060	1	2.291517	37.147822	0.463572	0.246276	0.184807	0.315193	0.184807	0.315193	
377000	-91.802257	1	1.146953	12.523569	0.166001	0.193842	0.028825	0.471175	0.028825	0.471175	
378000	-95.297480	1	0.616319	7.546927	0.533308	0.264915	0.201773	0.298227	0.201773	0.298227	
379000	-91.147286	1	2.232939	51.701060	0.188163	0.178471	0.040891	0.459109	0.040891	0.459109	
380000	-96.576884	1	0.622897	11.768734	13.187810	10.131498	0.250000	0.250000	0.250000	0.250000	
381000	-99.142744	1	3.861405	30.838480	4.664888	2.275547	0.250000	0.250000	0.250000	0.250000	
382000	-97.449768	1	0.442617	15.861721	31.040771	22.242072	0.250000	0.250000	0.250000	0.250000	
383000	-97.711821	1	0.752395	30.479272	9.625802	5.622808	0.250000	0.250000	0.250000	0.250000	
384000	-96.876546	1	0.649164	10.144931	3.391985	2.732368	0.250000	0.250000	0.250000	0.250000	
385000	-96.996504	1	1.882233	20.240513	2.819319	1.594754	0.249999	0.250001	0.249999	0.250001	
386000	-96.194459	1	1.577211	27.856048	15.239180	8.691016	0.250000	0.250000	0.250000	0.250000	
387000	-96.886747	1	1.213469	35.255344	2.272536	1.626843	0.249996	0.250004	0.249996	0.250004	
388000	-96.397563	1	0.601627	13.083761	3.572859	2.567273	0.250000	0.250000	0.250000	0.250000	
389000	-97.515625	1	1.644536	38.405936	24.873233	11.519474	0.250000	0.250000	0.250000	0.250000	
390000	-97.469059	1	0.652290	7.993971	12.668951	6.050585	0.250000	0.250000	0.250000	0.250000	
391000	-97.133583	1	1.771695	19.527484	2.964962	2.220396	0.250000	0.250000	0.250000	0.250000	
392000	-96.372867	1	0.812262	19.875290	6.880638	4.151579	0.250000	0.250000	0.250000	0.250000	
393000	-96.274560	1	0.312706	6.715337	19.516973	11.270791	0.250000	0.250000	0.250000	0.250000	
394000	-97.284712	1	0.134097	4.356002	9.809533	7.244862	0.250000	0.250000	0.250000	0.250000	
395000	-96.744151	1	0.917308	10.524298	11.649546	6.708534	0.250000	0.250000	0.250000	0.250000	
396000	-100.622033	1	0.138566	10.016061	5.835731	4.638886	0.250000	0.250000	0.250000	0.250000	
397000	-97.744581	1	1.078854	40.750555	8.535915	6.334806	0.250000	0.250000	0.250000	0.250000	
398000	-96.228331	1	1.870945	26.403285	7.309926	4.860415	0.250000	0.250000	0.250000	0.250000	
399000	-96.099631	1	1.469742	26.735996	8.852421	5.295131	0.250000	0.250000	0.250000	0.250000	
400000	-96.380466	1	2.280900	28.963950	6.558367	4.220576	0.250000	0.250000	0.250000	0.250000	
401000	-98.341431	1	0.159493	6.462419	9.802313	4.901997	0.250000	0.250000	0.250000	0.250000	
402000	-91.606991	1	1.429981	20.468980	0.202909	0.217828	0.046566	0.453434	0.046566	0.453434	
403000	-96.667544	1	0.715544	13.362549	8.341248	6.520770	0.250000	0.250000	0.250000	0.250000	
404000	-97.281948	1	0.842642	30.598159	6.692464	4.219837	0.250000	0.250000	0.250000	0.250000	
405000	-96.818012	1	0.258975	7.886287	2.499319	1.516119	0.249998	0.250002	0.249998	0.250002	
406000	-96.118463	1	0.331640	6.096723	8.704199	5.876737	0.250000	0.250000	0.250000	0.250000	
407000	-96.444122	1	0.870500	12.832198	36.879165	20.028525	0.250000	0.250000	0.250000	0.250000	
408000	-96.953302	1	3.209577	50.134980	19.932506	9.734055	0.250000	0.250000	0.250000	0.250000	
409000	-96.158197	1	1.818888	31.034254	51.127265	35.286817	0.250000	0.250000	0.250000	0.250000	
410000	-98.376852	1	0.329079	6.313628	7.565470	7.228321	0.250000	0.250000	0.250000	0.250000	
411000	-91.360192	1	1.304854	25.796742	0.185907	0.209015	0.037826	0.462174	0.037826	0.462174	
412000	-96.066279	1	2.573014	43.642756	8.885445	5.476881	0.250000	0.250000	0.250000	0.250000	
413000	-97.163668	1	0.144142	1.590563	5.773184	3.100182	0.252377	0.252377	0.247623	0.247623	
414000	-96.082247	1	0.564728	9.043842	9.509539	5.904034	0.250000	0.250000	0.250000	0.250000	
415000	-96.559440	1	2.060698	35.944566	14.163172	10.878341	0.250000	0.250000	0.250000	0.250000	
416000	-97.530320	1	2.541908	23.297503	8.197327	5.435383	0.250000	0.250000	0.250000	0.250000	
417000	-99.083573	1	1.944554	15.092188	9.355615	7.341414	0.250000	0.250000	0.250000	0.250000	
418000	-92.315042	1	0.456179	4.232228	0.133329	0.144981	0.017675	0.482326	0.017675	0.482325	
419000	-96.423055	1	0.311240	3.870381	3.966051	2.493441	0.250001	0.250001	0.249999	0.249999	
420000	-92.785974	1	0.498976	10.730014	0.040691	0.181591	0.000758	0.499242	0.000758	0.499242	
421000	-99.282595	1	1.266817	13.395886	4.541985	1.860274	0.250000	0.250000	0.250000	0.250000	
422000	-92.132626	1	0.961844	24.187145	0.197450	0.127859	0.062939	0.437061	0.062939	0.437061	
423000	-96.521895	1	1.318667	17.569284	4.921886	3.557920	0.250000	0.250000	0.250000	0.250000	
424000	-96.161586	1	1.727443	30.665910	10.421084	7.206599	0.250000	0.250000	0.250000	0.250000	
425000	-94.447986	1	0.928834	6.685798	0.080065	0.146938	0.004627	0.495373	0.004627	0.495373	
426000	-91.421226	1	0.482512	7.799315	0.112613	0.125279	0.011868	0.488132	0.011868	0.488132	
427000	-96.540682	1	1.499632	18.202867	6.621687	3.909682	0.250000	0.250000	0.250000	0.250000	
428000	-96.815672	1	1.789437	51.212540	9.928539	7.019899	0.250000	0.250000	0.250000	0.250000	
429000	-96.526696	1	1.464656	18.178929	16.490044	11.375186	0.250000	0.250000	0.250000	0.250000	
430000	-97.082509	1	0.771701	10.935299	5.341445	2.595781	0.250000	0.250000	0.250000	0.250000	
431000	-97.308923	1	6.326914	76.218612	9.753840	7.889409	0.250000	0.250000	0.250000	0.250000	
432000	-96.173061	1	1.641998	27.749032	15.548629	10.790487	0.250000	0.250000	0.250000	0.250000	
433000	-96.237428	1	2.527347	39.047748	18.181370	12.725954	0.250000	0.250000	0.250000	0.250000	
434000	-96.122424	1	1.723826	35.326875	15.434280	9.766575	0.250000	0.250000	0.250000	0.250000	
435000	-97.167059	1	0.652042	17.103267	12.004247	6.015371	0.250000	0.250000	0.250000	0.250000	
436000	-96.267024	1	1.852752	24.950422	3.948219	2.470933	0.250000	0.250000	0.250000	0.250000	
437000	-96.845276	1	1.116015	14.891876	15.791550	8.104632	0.250000	0.250000	0.250000	0.250000	
438000	-96.120286	1	0.521356	9.480750	28.034127	16.555738	0.250000	0.250000	0.250000	0.250000	
439000	-96.323274	1	0.448174	10.357089	4.343538	2.558188	0.250000	0.250000	0.250000	0.250000	
440000	-96.197906	1	2.197412	37.046099	15.891414	9.064034	0.250000	0.250000	0.250000	0.250000	
441000	-90.861342	1	2.034577	33.136338	0.169402	0.166201	0.031933	0.468067	0.031933	0.468067	
442000	-90.850785	1	1.898634	33.153992	0.133877	0.161998	0.017203	0.482797	0.017203	0.482797	
443000	-96.182553	1	1.407296	38.440788	0.871920	0.588151	0.242127	0.257873	0.242127	0.257873	
444000	-96.640073	1	4.213846	48.423253	18.789496	12.289739	0.250000	0.250000	0.250000	0.250000	
445000	-97.355430	1	2.493283	23.559807	7.142995	4.492335	0.250000	0.250000	0.250000	0.250000	
446000	-91.704306	1	1.117014	29.515562	0.231282	0.177195	0.069685	0.430315	0.069685	0.430315	
447000	-93.347840	1	0.769458	8.062457	0.325598	0.253929	0.120785	0.379215	0.120785	0.379215	
448000	-91.519862	1	0.534243	6.784465	0.098964	0.144072	0.008040	0.491960	0.008040	0.491960	
449000	-91.349575	1	0.517047	11.212327	0.198018	0.203849	0.044465	0.455535	0.044465	0.455535	
450000	-92.741912	1	3.394964	32.513267	0.080273	0.161058	0.004621	0.495379	0.004621	0.495379	
451000	-96.145268	1	0.286613	4.398186	7.804750	5.211554	0.250000	0.250000	0.250000	0.250000	
452000	-96.390461	1	1.770837	24.512417	2.127012	1.198295	0.249980	0.250020	0.249980	0.250020	
453000	-97.144630	1	0.957873	11.257267	12.196273	9.503232	0.250000	0.250000	0.250000	0.250000	
454000	-98.103759	1	0.076608	1.650654	8.990631	8.215626	0.252338	0.252338	0.247662	0.247662	
455000	-96.278055	1	0.806262	18.595261	47.149273	31.105777	0.250000	0.250000	0.250000	0.250000	
456000	-98.262562	1	0.446054	4.468617	12.343977	10.475669	0.250000	0.250000	0.250000	0.250000	
457000	-97.785180	1	2.111012	37.708086	5.249451	2.296849	0.250000	0.250000	0.250000	0.250000	
458000	-96.219854	1	0.749356	12.894996	5.489730	3.103200	0.250000	0.250000	0.250000	0.250000	
459000	-96.372528	1	0.524367	6.921341	6.892467	4.691832	0.250000	0.250000	0.250000	0.250000	
460000	-96.548577	1	0.785680	21.335093	7.861585	4.825725	0.250000	0.250000	0.250000	0.250000	
461000	-96.404343	1	1.651877	29.724561	10.167341	5.459822	0.250000	0.250000	0.250000	0.250000	
462000	-96.185212	1	0.801546	14.491101	8.794310	5.038382	0.250000	0.250000	0.250000	0.250000	
463000	-96.423415	1	0.379624	7.461987	4.131495	2.226990	0.250000	0.250000	0.250000	0.250000	
464000	-96.153761	1	0.687631	10.713445	11.665438	6.897118	0.250000	0.250000	0.250000	0.250000	
465000	-96.842466	1	0.391667	4.564245	14.791260	8.127641	0.250000	0.250000	0.250000	0.250000	
466000	-97.758207	1	2.171315	36.144896	17.534266	15.813000	0.250000	0.250000	0.250000	0.250000	
467000	-96.327390	1	0.458710	9.262989	0.607789	0.532930	0.223551	0.276449	0.223551	0.276449	
468000	-97.593694	1	1.003141	12.705670	14.295463	12.208018	0.250000	0.250000	0.250000	0.250000	
469000	-96.191301	1	1.448439	30.967235	9.568027	5.771879	0.250000	0.250000	0.250000	0.250000	
470000	-100.269029	1	0.038384	2.965454	10.076955	6.048027	0.250035	0.250035	0.249965	0.249965	
471000	-96.344249	1	1.446868	31.541946	6.089333	3.445965	0.250000	0.250000	0.250000	0.250000	
472000	-97.019222	1	1.430891	19.463068	12.219504	9.821863	0.250000	0.250000	0.250000	0.250000	
473000	-95.008663	1	0.582890	3.769979	0.223646	0.184094	0.062676	0.437325	0.062676	0.437323	
474000	-93.530962	1	0.813037	23.057494	0.020584	0.169272	0.000111	0.499889	0.000111	0.499889	
475000	-96.661509	1	1.809099	23.687961	15.867547	8.523230	0.250000	0.250000	0.250000	0.250000	
476000	-98.259098	1	1.996550	17.915590	5.057026	2.554535	0.250000	0.250000	0.250000	0.250000	
477000	-91.916238	1	0.902010	16.327151	0.146725	0.112708	0.028663	0.471337	0.028663	0.471337	
478000	-93.419083	1	1.037548	20.030757	0.327594	0.304597	0.121385	0.378615	0.121385	0.378615	
479000	-92.734824	1	1.745235	21.762613	0.043344	0.168034	0.000896	0.499104	0.000896	0.499104	
480000	-92.126559	1	0.430283	10.290281	0.172247	0.228324	0.031199	0.468801	0.031199	0.468801	
481000	-90.987320	1	1.574450	26.573758	0.176730	0.187840	0.034088	0.465912	0.034088	0.465912	
482000	-92.486984	1	1.339879	17.172853	0.055127	0.173864	0.001721	0.498279	0.001721	0.498279	
483000	-93.390539	1	1.547446	23.859705	0.378437	0.198997	0.161749	0.338251	0.161749	0.338251	
484000	-96.291686	1	0.263032	4.341763	14.713088	10.601719	0.250000	0.250000	0.250000	0.250000	
485000	-96.652205	1	0.336921	3.957470	10.615821	7.283224	0.250001	0.250001	0.249999	0.249999	
486000	-97.210545	1	1.092059	11.203044	26.319210	14.687828	0.250000	0.250000	0.250000	0.250000	
487000	-98.225503	1	0.303628	2.449733	1.818358	1.198433	0.250031	0.250140	0.249860	0.249969	
488000	-96.183346	1	1.114935	21.319938	47.362199	27.362576	0.250000	0.250000	0.250000	0.250000	
489000	-96.195347	1	0.321534	6.047663	8.089960	4.637285	0.250000	0.250000	0.250000	0.250000	
