Default schedule
Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.246000	1.215226	1000	0.246000	0.246000	0.234979	
1000	0.312000	1.215226	1000	0.312000	0.312000	0.241397	
1000	0.300000	1.215226	1000	0.300000	0.300000	0.245904	
1000	0.270000	1.215226	1000	0.270000	0.270000	0.247625	
1000	0.294000	1.215226	1000	0.294000	0.294000	0.250717	
1000	0.272000	1.215226	1000	0.272000	0.272000	0.252047	
1000	0.285000	1.215226	1000	0.285000	0.285000	0.253985	
1000	0.281000	1.215226	1000	0.281000	0.281000	0.255486	
1000	0.278000	1.215226	1000	0.278000	0.278000	0.256671	
1000	0.286000	1.215226	1000	0.286000	0.286000	0.258137	
1000	0.251000	1.215226	1000	0.251000	0.251000	0.257797	
1000	0.294000	1.215226	1000	0.294000	0.294000	0.259443	
1000	0.287000	1.215226	1000	0.287000	0.287000	0.260641	
1000	0.264000	1.215226	1000	0.264000	0.264000	0.260781	
1000	0.291000	1.215226	1000	0.291000	0.291000	0.261990	
1000	0.284000	1.215226	1000	0.284000	0.284000	0.262836	
1000	0.283000	1.215226	1000	0.283000	0.283000	0.263583	
1000	0.323000	1.215226	1000	0.323000	0.323000	0.265705	
1000	0.322000	1.215226	1000	0.322000	0.322000	0.267646	
1000	0.299000	1.215226	1000	0.299000	0.299000	0.268691	
1000	0.267000	1.215226	1000	0.267000	0.267000	0.268636	
1000	0.311000	1.215226	1000	0.311000	0.311000	0.269960	
1000	0.267000	1.215226	1000	0.267000	0.267000	0.269871	
1000	0.366000	1.215226	1000	0.366000	0.366000	0.272698	
1000	0.352000	1.215226	1000	0.352000	0.352000	0.274964	
1000	0.276000	1.215226	1000	0.276000	0.276000	0.274992	
1000	0.290000	1.215226	1000	0.290000	0.290000	0.275398	
1000	0.284000	1.215226	1000	0.284000	0.284000	0.275624	
1000	0.264000	1.215226	1000	0.264000	0.264000	0.275326	
1000	0.299000	1.215226	1000	0.299000	0.299000	0.275918	
1000	0.323000	1.215226	1000	0.323000	0.323000	0.277066	
1000	0.284000	1.215226	1000	0.284000	0.284000	0.277231	
1000	0.347000	1.215226	1000	0.347000	0.347000	0.278854	
1000	0.325000	1.215226	1000	0.325000	0.325000	0.279903	
1000	0.293000	1.215226	1000	0.293000	0.293000	0.280194	
1000	0.288000	1.215226	1000	0.288000	0.288000	0.280363	
1000	0.295000	1.215226	1000	0.295000	0.295000	0.280675	
1000	0.264000	1.215226	1000	0.264000	0.264000	0.280327	
1000	0.312000	1.215226	1000	0.312000	0.312000	0.280974	
1000	0.245000	1.215226	1000	0.245000	0.245000	0.280254	
1000	0.268000	1.215226	1000	0.268000	0.268000	0.280014	
1000	0.330000	1.215226	1000	0.330000	0.330000	0.280975	
1000	0.266000	1.215226	1000	0.266000	0.266000	0.280693	
1000	0.267000	1.215226	1000	0.267000	0.267000	0.280439	
1000	0.286000	1.215226	1000	0.286000	0.286000	0.280540	
1000	0.297000	1.215226	1000	0.297000	0.297000	0.280834	
1000	0.301000	1.215226	1000	0.301000	0.301000	0.281188	
1000	0.317000	1.215226	1000	0.317000	0.317000	0.281805	
1000	0.328000	1.215226	1000	0.328000	0.328000	0.282588	
1000	0.316000	1.215226	1000	0.316000	0.316000	0.283145	
1000	0.292000	1.215226	1000	0.292000	0.292000	0.283290	
1000	0.270000	1.215226	1000	0.270000	0.270000	0.283076	
1000	0.288000	1.215226	1000	0.288000	0.288000	0.283154	
1000	0.278000	1.215226	1000	0.278000	0.278000	0.283074	
1000	0.281000	1.215226	1000	0.281000	0.281000	0.283042	
1000	0.301000	1.215226	1000	0.301000	0.301000	0.283314	
1000	0.288000	1.215226	1000	0.288000	0.288000	0.283384	
1000	0.314000	1.215226	1000	0.314000	0.314000	0.283834	
1000	0.329000	1.215226	1000	0.329000	0.329000	0.284489	
1000	0.299000	1.215226	1000	0.299000	0.299000	0.284696	
1000	0.247000	1.215226	1000	0.247000	0.247000	0.284165	
1000	0.268000	1.215226	1000	0.268000	0.268000	0.283941	
1000	0.256000	1.215226	1000	0.256000	0.256000	0.283558	
1000	0.253000	1.215226	1000	0.253000	0.253000	0.283145	
1000	0.261000	1.215226	1000	0.261000	0.261000	0.282850	
1000	0.264000	1.215226	1000	0.264000	0.264000	0.282602	
1000	0.325000	1.215226	1000	0.325000	0.325000	0.283152	
1000	0.277000	1.215226	1000	0.277000	0.277000	0.283073	
1000	0.267000	1.215226	1000	0.267000	0.267000	0.282870	
1000	0.301000	1.215226	1000	0.301000	0.301000	0.283096	
1000	0.259000	1.215226	1000	0.259000	0.259000	0.282799	
1000	0.273000	1.215226	1000	0.273000	0.273000	0.282679	
1000	0.281000	1.215226	1000	0.281000	0.281000	0.282659	
1000	0.280000	1.215226	1000	0.280000	0.280000	0.282628	
1000	0.288000	1.215226	1000	0.288000	0.288000	0.282691	
1000	0.293000	1.215226	1000	0.293000	0.293000	0.282811	
1000	0.273000	1.215226	1000	0.273000	0.273000	0.282698	
1000	0.291000	1.215226	1000	0.291000	0.291000	0.282792	
1000	0.279000	1.215226	1000	0.279000	0.279000	0.282750	
1000	0.284000	1.215226	1000	0.284000	0.284000	0.282764	
1000	0.313000	1.215226	1000	0.313000	0.313000	0.283096	
1000	0.305000	1.215226	1000	0.305000	0.305000	0.283334	
1000	0.324000	1.215226	1000	0.324000	0.324000	0.283771	
1000	0.247000	1.215226	1000	0.247000	0.247000	0.283380	
1000	0.271000	1.215226	1000	0.271000	0.271000	0.283250	
1000	0.257000	1.215226	1000	0.257000	0.257000	0.282976	
1000	0.277000	1.215226	1000	0.277000	0.277000	0.282915	
1000	0.300000	1.215226	1000	0.300000	0.300000	0.283089	
